feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,label
-0.684,-1.0587,-0.4859,2.0279,-0.0082,-1.1757,1.5367,-0.1183,-0.4619,-2.3835,0.2485,0.4949,-0.3709,-0.5612,-1.027,0.538,1.1444,1.0627,-0.5679,-0.9995,0.0869,0.3462,-1.5822,-0.8998,0.3509,-1.8287,-1.3066,-0.4096,0.0741,-1.4837,-0.2621,-0.0116,2
-0.4568,-0.3815,1.7314,0.0939,0.3126,-1.9663,-0.6852,0.5386,1.0586,-1.2766,-0.9274,-1.7364,-0.7985,-0.6212,1.2847,-1.2002,-1.9973,0.7805,0.3098,0.5958,0.6519,0.5943,1.8839,0.1066,-1.0241,-0.5774,-0.4815,1.7137,0.3459,-0.4058,-0.342,-1.0145,1
-0.8826,-1.0659,-0.7054,-0.0302,-0.152,-0.416,0.0454,-2.9976,0.6944,-1.0128,0.2174,-0.1842,0.0243,-0.6933,1.2562,1.9061,-0.2079,-1.6375,1.7482,0.723,0.4722,-0.2118,0.5184,0.2029,-0.3323,0.4335,0.2895,-0.046,0.6529,-0.5483,-1.412,0.3071,0
0.1289,-0.8925,1.0764,1.9556,-2.1534,1.1115,0.6593,-0.3745,-0.4209,-0.5436,-0.9662,0.4651,-1.3131,1.9,2.4231,-0.1575,0.0879,0.9946,0.0075,-0.6934,1.3852,-1.3978,-0.4621,-1.4104,0.6232,-0.5913,0.5149,-1.1934,0.3304,-0.0982,0.0294,-2.1602,0
0.8679,0.6035,0.1845,2.1041,-0.9289,0.6456,1.2967,-0.5175,-1.2642,0.6624,-0.673,0.9568,-0.4629,-2.6271,-0.9198,-0.9072,-0.5789,-0.0091,0.4794,-0.3884,0.4653,0.1408,-0.414,0.5913,0.1916,1.6365,-0.5645,1.411,-0.3024,1.2848,-1.1763,0.0304,1
1.1443,0.2327,1.5217,0.6479,0.2301,0.4003,0.9173,-0.3653,-1.6592,-1.4462,0.8085,0.1257,-0.376,0.2469,-1.1845,-2.0545,-1.1106,0.8283,-1.0528,0.7636,1.4342,-0.3299,0.7843,0.7281,0.0845,1.288,0.8694,1.1055,-0.1426,0.4387,0.5318,-1.1059,1
0.7035,-1.0358,0.2146,0.944,-0.8448,-1.0916,0.1096,-0.9757,-1.4704,0.0973,0.2501,-0.1518,-0.0345,0.0063,-0.183,1.1177,0.6075,0.5019,-0.3802,0.1757,0.0147,-2.4725,-0.0451,-0.0232,0.8965,0.6907,1.2918,-1.8483,-1.0453,0.9636,-0.0411,0.259,0
1.4962,0.2678,-0.1091,1.5275,-0.8578,0.2147,-1.1044,0.3107,0.5475,0.1057,-0.2707,-1.001,0.9494,-1.2088,0.1519,0.1398,-2.0642,0.116,-0.3188,0.8373,0.2641,0.8571,0.4599,0.549,0.5681,0.6503,-0.1464,-0.617,-0.5215,0.5556,1.782,0.1715,3
0.6975,-0.029,1.1604,-0.3949,0.119,-0.6101,1.2033,-1.4886,-0.9411,1.8581,-0.1204,1.035,-0.2292,-0.227,-1.857,0.0532,-1.1831,0.4635,-1.4395,-0.0273,1.1325,-2.6393,0.8072,1.9627,0.6334,-1.0071,0.4947,-0.1063,-0.7549,-1.675,-0.6785,1.0833,0
1.536,0.372,-0.6984,-0.9642,-1.4289,-0.749,0.1468,-0.1385,-1.2508,-1.3777,1.6681,-1.6175,-0.8623,1.6467,2.0522,-0.2103,0.3212,0.4069,-0.2164,0.8208,0.0012,1.4014,-0.1974,-1.2623,1.1256,1.3624,-1.3565,0.6744,-1.8514,-1.5371,-1.1484,-0.0503,2
-0.1063,-0.7764,-1.0275,-0.8171,-0.007,0.582,-0.8139,1.2808,-1.1847,0.1565,1.0159,-1.0377,-0.509,-1.4668,1.7705,0.7785,-0.3136,-0.3709,0.3434,-2.5511,-0.7898,0.5318,-1.1432,-1.0575,1.686,1.5609,2.0536,1.333,-0.9572,1.8589,-0.6909,0.8771,0
0.7838,0.3587,-0.5537,-0.4254,-0.4318,0.1572,0.4036,-0.5574,0.6594,-1.3255,0.0507,-0.9916,-0.9319,0.6277,-0.7524,-0.0489,-2.6359,-0.3153,1.4784,-0.1774,1.4005,-2.5786,-1.365,1.108,1.0788,-0.5506,-0.2512,-0.1158,-0.2188,0.8569,-0.3162,0.9863,0
