feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,label
0.8521,-1.0901,-0.1531,-0.2176,0.4093,0.2732,-0.4512,2.2047,0.8141,1.0984,-1.3597,1.0453,0.605,0.2176,0.2871,-0.2285,-0.2934,-0.9607,-0.1679,-0.1241,-0.1206,1.0576,1.1105,-1.4875,-0.0016,0.1088,-0.9106,1.1171,-1.5624,-1.2915,1.4852,1.1791,0
2.3621,1.4874,1.0329,0.218,0.2418,-0.2793,0.1671,-0.1082,2.1858,-1.1327,1.3164,0.6373,-1.6463,-1.6015,-0.3536,-0.1096,-0.5624,-1.3669,0.3329,0.6087,0.9991,1.5692,-0.1359,-0.578,-1.2679,-0.0943,0.2708,1.5083,0.5846,0.7993,-0.8737,-0.6991,2
-0.9514,-0.1212,1.0653,0.5325,-0.6826,-1.2952,-0.2799,1.3757,-2.6932,-0.1885,0.9204,-0.6052,-0.2714,0.4631,-0.1039,1.5286,-0.5251,0.3379,1.171,-0.219,-0.5842,0.6284,-0.2075,-0.0708,1.8655,-0.4484,-0.7668,-2.1331,0.2418,-0.5628,0.6209,0.7177,3
0.4096,-0.5089,0.8637,-0.8501,-2.6991,0.1434,-0.4248,-1.405,-0.2091,-1.9824,1.2716,-0.5563,0.5173,-1.5417,1.2125,-0.0499,1.2244,-0.0289,-0.9947,-0.6079,-1.7197,0.8378,0.4889,0.3694,-1.7739,-0.8047,-0.2423,1.1332,0.2493,-0.7837,1.2976,-0.3842,1
0.2858,0.1743,-0.798,0.2743,-1.8739,-0.0156,-1.3756,0.2492,-1.7034,-0.15,-1.6957,0.5641,1.1711,-0.1122,-0.1858,-0.8425,-0.9681,0.4272,-0.8866,-0.2697,0.7808,1.7844,0.6224,0.5066,-0.4243,0.8709,0.236,0.4248,-1.2368,-0.3325,-0.7141,-0.5781,1
0.04,0.3606,2.1066,1.3313,0.061,0.186,-0.32,0.6239,-1.041,0.7508,-0.3925,0.7061,2.4282,-1.258,0.9569,0.8743,-0.1233,1.4951,-0.5746,-0.5258,-0.0935,-1.4906,-0.8725,1.74,1.6712,1.2699,-1.4241,0.4254,0.756,-1.2283,-0.9388,-0.8018,1
-0.9255,-0.2957,1.5667,0.0408,-1.398,1.1447,-1.2886,0.7209,-0.9195,1.514,-0.1679,1.6205,-0.2383,0.9446,-1.5191,1.3921,-0.0222,0.8546,2.2358,-0.1074,-1.2699,0.4758,-0.1315,0.0971,-0.4754,-0.3396,-1.1935,-0.8624,-0.4095,0.9791,-0.6985,1.1439,1
-0.2149,-0.9652,1.9556,-0.7661,-0.0851,1.1358,0.5754,1.6473,-2.4312,-0.6037,0.917,-0.0658,0.1082,-0.0147,-1.2737,-0.7115,-1.1889,-0.4126,-2.1034,-0.0989,-0.1239,1.0345,1.2394,-0.6315,-0.3395,-1.3975,2.2188,0.1165,1.7684,1.2831,-0.5296,-0.2612,1
0.6627,-0.9979,1.044,0.5553,1.2232,-0.3662,-0.4627,0.7025,-0.8202,2.0842,-2.9433,-0.784,0.6255,0.9409,0.8204,-0.8522,1.8351,0.9128,-0.7233,-0.6329,1.2526,-0.4101,-1.034,1.7523,-1.0194,0.8969,-0.7429,-0.011,0.9441,-1.9818,-0.197,0.9367,3
0.4832,-0.5619,1.4135,-0.9102,-0.6245,0.2565,0.2205,0.5921,-0.0765,1.1144,0.3385,0.5285,-0.237,-1.0527,1.0487,1.6314,-1.6197,-1.155,-1.6639,1.0183,0.1067,0.6051,-0.5892,0.474,0.0954,-0.2205,0.0703,0.037,0.8186,-1.5472,-0.7401,1.4171,2
-0.6334,-0.6875,-1.094,-0.9979,1.2319,-1.4634,0.069,2.3987,1.1949,0.0343,-0.8055,-0.7086,-1.4728,1.7596,2.0972,0.6964,0.7326,-1.0295,-1.7526,0.427,-1.8031,-1.7716,-2.4817,-0.875,-2.2675,0.6474,0.743,-0.5849,-1.079,-1.0651,-0.7395,-0.9469,3
0.3806,0.9612,0.2237,0.884,0.9068,0.5855,-0.1543,1.6903,-0.7938,0.3255,1.6669,1.1629,-0.4812,0.3528,-1.0971,-0.0176,-0.0569,-1.4595,-0.0196,-1.032,-0.4769,-0.7429,0.0389,1.676,1.2248,-0.0117,0.7334,0.4145,1.1836,-0.247,1.0273,0.965,0
-1.2924,-0.6349,-0.662,0.689,1.8676,-0.8362,0.7067,0.8066,-0.5653,1.1595,-0.7772,0.5835,0.6381,0.7213,1.1515,-1.2914,0.334,-0.8006,-1.5991,-0.8452,0.3316,0.9736,0.1207,-0.3018,-0.4493,0.7316,0.0547,0.5728,-0.2803,0.7237,0.3075,-0.3106,3
1.9939,0.9024,1.0705,-1.1678,0.5598,0.5711,-1.9274,0.9529,-3.461,-1.6681,-0.6629,1.4532,-0.8483,0.7273,-0.4727,0.33,0.4065,-0.6814,-0.5072,1.705,0.286,-1.5673,1.4057,-0.2368,-1.4873,0.9439,-0.5092,0.9576,1.1995,0.6858,-2.5388,-0.6456,3
-0.7902,-2.1416,0.1325,-0.9863,0.633,0.2061,-0.5756,0.9154,-0.0154,1.2671,-1.0982,0.3297,0.1538,-0.4503,1.3354,0.164,1.3259,-1.0482,-0.6849,0.1913,0.1998,0.3207,0.3706,-0.7393,-0.5792,0.0138,-0.7974,-1.2067,0.3418,-0.6821,-2.236,-0.6209,3
1.1997,0.8441,0.7315,-1.2421,-0.058,-0.3822,0.7421,-0.8502,0.5493,0.2516,-0.618,0.6442,-0.839,-0.4303,1.5563,-1.4293,0.1376,-2.2672,0.3039,1.6622,1.1487,-1.1317,-0.5778,-0.035,0.5243,0.8491,-1.4953,-1.1872,1.5973,-0.3031,-0.0894,0.0209,0
1.1851,0.8196,-1.0597,0.5018,0.0209,-0.5645,-0.3531,-1.2053,1.3111,0.9482,-1.2577,0.7903,-0.3388,-1.267,1.5433,-0.7116,0.359,-2.0453,0.5444,-1.9425,-1.2824,1.7872,1.1314,-0.2715,-0.2042,-1.2013,1.0588,-0.9989,-0.4291,0.9906,-1.4666,1.3031,3
-0.832,0.1695,1.4408,2.1382,-0.4872,0.2163,1.3244,1.1579,0.8636,0.7549,-0.554,-0.2329,0.0028,0.216,-0.4185,-0.1138,0.9599,-0.4208,-0.628,2.3184,1.8667,-0.3708,0.7105,0.4253,1.8733,-1.5053,-0.0189,-1.1825,0.8457,-0.2342,0.6339,0.417,0
1.1008,-0.0812,-0.8422,1.8627,-0.8844,2.0044,0.9966,-0.5254,-0.8659,0.0132,-0.0032,0.5777,-0.1342,-0.6928,-0.5704,-0.2381,-1.3692,0.8141,-0.7154,-1.8493,-0.3409,1.2478,-0.5332,1.8729,-0.2432,0.2417,2.1277,-0.1307,-0.3672,0.4524,2.247,0.2817,0
0.395,1.4482,0.3558,-1.7824,0.773,-0.1688,0.075,-0.1331,-1.9816,1.1766,-0.0557,-2.2841,0.3848,-0.2955,0.0381,1.2343,0.0934,0.87,-1.0588,0.6889,1.0108,0.8113,-1.1539,1.2332,-1.1554,-1.4426,-0.9143,1.2133,-0.7818,0.3073,1.0254,-0.5051,0
