timestamp_utc,asset_id,zone,vibration_rms_mm_s,peak_accel_g,bearing_temp_c,rpm,load_pct,quality_flag
2025-10-01 02:00:00,COMP-001,Zone-B,2.47,8.734,65.9,2486.0,74.6,GOOD
2025-10-01 03:00:00,PUMP-001,Zone-A,1.831,6.823,50.5,1516.0,53.3,GOOD
2025-10-01 03:00:00,PUMP-002,Zone-A,1.522,4.58,52.0,1497.0,63.4,GOOD
2025-10-01 03:00:00,PUMP-003,Zone-B,2.321,8.037,52.4,1496.0,61.2,GOOD
2025-10-01 03:00:00,MOTOR-001,Zone-B,1.609,5.596,59.3,1597.0,66.1,GOOD
2025-10-01 03:00:00,MOTOR-002,Zone-C,1.267,4.402,63.8,1572.0,59.6,GOOD
2025-10-01 03:00:00,FAN-001,Zone-C,3.115,9.025,47.2,1014.0,47.2,GOOD
2025-10-01 03:00:00,FAN-002,Zone-A,2.683,9.906,42.5,1027.0,55.1,GOOD
2025-10-01 03:00:00,COMP-001,Zone-B,3.241,9.468,74.6,2588.0,68.0,GOOD
2025-10-01 04:00:00,PUMP-001,Zone-A,1.723,4.348,53.9,1480.0,63.1,GOOD
2025-10-01 04:00:00,PUMP-002,Zone-A,2.302,8.696,52.3,1458.0,51.9,GOOD
2025-10-01 04:00:00,PUMP-003,Zone-B,2.205,7.399,48.8,1494.0,61.4,GOOD
2025-10-01 04:00:00,MOTOR-001,Zone-B,1.546,5.48,59.1,1543.0,66.6,GOOD
2025-10-01 04:00:00,MOTOR-002,Zone-C,1.158,4.401,59.7,1549.0,66.3,GOOD
2025-10-01 04:00:00,FAN-001,Zone-C,2.967,10.542,54.1,1034.0,56.7,GOOD
2025-10-01 04:00:00,FAN-002,Zone-A,2.569,8.65,44.8,1001.0,49.8,GOOD
2025-10-01 04:00:00,COMP-001,Zone-B,4.789,12.191,61.9,2591.0,64.2,GOOD
2025-10-01 05:00:00,PUMP-001,Zone-A,1.948,7.12,57.0,1490.0,54.1,GOOD
2025-10-01 05:00:00,PUMP-002,Zone-A,1.851,6.129,54.4,1489.0,56.2,GOOD
2025-10-01 05:00:00,PUMP-003,Zone-B,1.366,4.313,54.3,1464.0,63.8,GOOD
2025-10-01 05:00:00,MOTOR-001,Zone-B,1.666,4.557,66.3,1487.0,62.1,GOOD
2025-10-01 05:00:00,MOTOR-002,Zone-C,2.007,7.891,64.9,1485.0,68.3,GOOD
2025-10-01 05:00:00,FAN-001,Zone-C,3.739,11.343,46.8,984.0,48.6,GOOD
2025-10-01 05:00:00,FAN-002,Zone-A,2.933,9.495,46.0,998.0,50.7,GOOD
2025-10-01 05:00:00,COMP-001,Zone-B,3.248,11.216,65.0,2648.0,65.1,GOOD
2025-10-01 06:00:00,PUMP-001,Zone-A,2.665,9.297,50.7,1528.0,59.6,GOOD
2025-10-01 06:00:00,PUMP-002,Zone-A,2.2,8.601,53.2,1490.0,57.6,GOOD
2025-10-01 06:00:00,PUMP-003,Zone-B,2.72,10.64,51.3,1562.0,49.7,GOOD
2025-10-01 06:00:00,MOTOR-001,Zone-B,1.606,6.05,63.1,1523.0,61.3,GOOD
2025-10-01 06:00:00,MOTOR-002,Zone-C,1.371,4.72,67.5,1543.0,60.3,GOOD
2025-10-01 06:00:00,FAN-001,Zone-C,3.11,11.277,46.9,1000.0,48.2,GOOD
2025-10-01 06:00:00,FAN-002,Zone-A,2.71,8.16,45.4,1051.0,48.0,GOOD
2025-10-01 06:00:00,COMP-001,Zone-B,3.269,8.679,73.3,2600.0,76.3,GOOD
2025-10-01 07:00:00,PUMP-001,Zone-A,2.615,8.063,56.4,1511.0,57.9,GOOD
2025-10-01 07:00:00,PUMP-002,Zone-A,2.247,7.746,55.9,1491.0,62.5,GOOD
2025-10-01 07:00:00,PUMP-003,Zone-B,1.748,6.445,52.7,1528.0,63.5,GOOD
2025-10-01 07:00:00,MOTOR-001,Zone-B,1.527,4.828,63.6,1533.0,60.4,GOOD
2025-10-01 07:00:00,MOTOR-002,Zone-C,1.307,4.48,65.3,1545.0,60.9,GOOD
2025-10-01 07:00:00,FAN-001,Zone-C,2.838,7.455,44.8,1009.0,52.2,WARNING
2025-10-01 07:00:00,FAN-002,Zone-A,3.274,8.595,44.9,1004.0,57.8,GOOD
2025-10-01 07:00:00,COMP-001,Zone-B,2.178,6.975,76.0,2532.0,72.2,GOOD
2025-10-01 08:00:00,PUMP-001,Zone-A,3.227,9.881,59.8,1942.0,77.4,GOOD
2025-10-01 08:00:00,PUMP-002,Zone-A,2.621,10.458,58.9,1927.0,81.9,GOOD
2025-10-01 08:00:00,PUMP-003,Zone-B,2.928,10.374,57.7,2005.0,79.0,GOOD
2025-10-01 08:00:00,MOTOR-001,Zone-B,2.304,7.904,72.9,1976.0,87.4,GOOD
2025-10-01 08:00:00,MOTOR-002,Zone-C,1.937,5.069,63.4,2017.0,73.4,ERROR
2025-10-01 08:00:00,FAN-001,Zone-C,3.684,12.994,53.1,1343.0,63.1,GOOD
2025-10-01 08:00:00,FAN-002,Zone-A,2.886,11.49,53.0,1348.0,63.7,GOOD
2025-10-01 08:00:00,COMP-001,Zone-B,3.372,10.529,76.6,3293.0,99.7,GOOD
2025-10-01 09:00:00,PUMP-001,Zone-A,2.752,8.74,58.7,1909.0,80.1,GOOD
2025-10-01 09:00:00,PUMP-002,Zone-A,2.795,9.579,60.1,1950.0,71.4,GOOD
2025-10-01 09:00:00,PUMP-003,Zone-B,2.875,9.429,56.3,1979.0,77.6,GOOD
2025-10-01 09:00:00,MOTOR-001,Zone-B,2.536,6.851,73.8,1971.0,87.4,GOOD
2025-10-01 09:00:00,MOTOR-002,Zone-C,2.154,5.826,72.6,1945.0,85.9,GOOD
2025-10-01 09:00:00,FAN-001,Zone-C,4.028,15.533,43.3,1292.0,55.8,GOOD
2025-10-01 09:00:00,FAN-002,Zone-A,4.241,16.089,48.8,1359.0,59.1,GOOD
2025-10-01 09:00:00,COMP-001,Zone-B,3.378,10.941,73.4,3323.0,93.3,GOOD
2025-10-01 10:00:00,PUMP-001,Zone-A,2.261,6.269,61.3,1938.0,72.3,GOOD
2025-10-01 10:00:00,PUMP-002,Zone-A,2.726,7.603,62.2,1890.0,79.5,GOOD
2025-10-01 10:00:00,PUMP-003,Zone-B,2.551,7.167,57.0,1921.0,71.8,GOOD
2025-10-01 10:00:00,MOTOR-001,Zone-B,2.51,9.566,69.4,1955.0,83.6,GOOD
2025-10-01 10:00:00,MOTOR-002,Zone-C,1.95,5.414,68.7,2002.0,86.3,GOOD
2025-10-01 10:00:00,FAN-001,Zone-C,3.388,10.821,42.4,1284.0,72.8,GOOD
2025-10-01 10:00:00,FAN-002,Zone-A,3.797,10.102,50.3,1394.0,71.6,GOOD
2025-10-01 10:00:00,COMP-001,Zone-B,3.436,8.694,74.9,3255.0,86.4,GOOD
2025-10-01 11:00:00,PUMP-001,Zone-A,2.508,9.237,56.6,1984.0,81.4,GOOD
2025-10-01 11:00:00,PUMP-002,Zone-A,2.779,8.747,57.2,1978.0,79.7,GOOD
2025-10-01 11:00:00,PUMP-003,Zone-B,2.422,7.348,55.7,1957.0,86.5,WARNING
2025-10-01 11:00:00,MOTOR-001,Zone-B,1.882,5.16,69.1,1964.0,79.4,GOOD
2025-10-01 11:00:00,MOTOR-002,Zone-C,1.756,6.979,68.2,1890.0,85.9,GOOD
2025-10-01 11:00:00,FAN-001,Zone-C,3.707,10.702,49.6,1326.0,67.4,GOOD
2025-10-01 11:00:00,FAN-002,Zone-A,3.774,11.019,50.5,1369.0,74.1,GOOD
2025-10-01 11:00:00,COMP-001,Zone-B,4.061,11.63,71.8,3317.0,79.8,GOOD
2025-10-01 12:00:00,PUMP-001,Zone-A,2.178,7.018,62.4,1885.0,78.3,GOOD
2025-10-01 12:00:00,PUMP-002,Zone-A,2.694,9.49,58.8,1904.0,80.8,GOOD
2025-10-01 12:00:00,PUMP-003,Zone-B,2.479,9.653,67.3,1863.0,71.8,GOOD
2025-10-01 12:00:00,MOTOR-001,Zone-B,2.026,7.623,70.3,1998.0,90.4,GOOD
2025-10-01 12:00:00,MOTOR-002,Zone-C,1.819,6.772,71.8,1969.0,80.9,GOOD
2025-10-01 12:00:00,FAN-001,Zone-C,2.46,9.164,51.1,1314.0,70.7,GOOD
2025-10-01 12:00:00,FAN-002,Zone-A,3.195,10.398,43.3,1345.0,61.8,GOOD
2025-10-01 12:00:00,COMP-001,Zone-B,4.256,14.627,77.5,3354.0,94.0,GOOD
2025-10-01 13:00:00,PUMP-001,Zone-A,2.812,10.379,61.5,1894.0,75.0,GOOD
2025-10-01 13:00:00,PUMP-002,Zone-A,3.112,9.236,60.1,1908.0,79.0,GOOD
2025-10-01 13:00:00,PUMP-003,Zone-B,3.316,12.376,61.0,1913.0,81.1,GOOD
2025-10-01 13:00:00,MOTOR-001,Zone-B,2.327,8.34,68.5,1965.0,79.7,GOOD
2025-10-01 13:00:00,MOTOR-002,Zone-C,2.354,7.106,72.9,1921.0,83.9,GOOD
2025-10-01 13:00:00,FAN-001,Zone-C,3.602,14.123,52.3,1299.0,54.4,GOOD
2025-10-01 13:00:00,FAN-002,Zone-A,3.607,13.735,57.8,1315.0,66.2,GOOD
2025-10-01 13:00:00,COMP-001,Zone-B,5.469,14.925,76.6,3313.0,95.7,GOOD
2025-10-01 14:00:00,PUMP-001,Zone-A,2.247,8.737,65.0,1931.0,77.5,GOOD
2025-10-01 14:00:00,PUMP-002,Zone-A,3.702,11.116,60.9,1904.0,76.3,GOOD
2025-10-01 14:00:00,PUMP-003,Zone-B,3.07,9.271,52.4,1917.0,80.1,GOOD
2025-10-01 14:00:00,MOTOR-001,Zone-B,1.574,4.352,68.5,1939.0,81.8,GOOD
2025-10-01 14:00:00,MOTOR-002,Zone-C,2.197,7.577,68.9,2019.0,73.3,GOOD
2025-10-01 14:00:00,FAN-001,Zone-C,3.032,12.113,50.9,1301.0,65.2,GOOD
2025-10-01 14:00:00,FAN-002,Zone-A,3.195,12.291,49.8,1301.0,69.4,GOOD
2025-10-01 14:00:00,COMP-001,Zone-B,5.942,18.783,71.0,3383.0,80.2,GOOD
2025-10-01 15:00:00,PUMP-001,Zone-A,2.308,9.047,59.1,1935.0,75.7,GOOD
2025-10-01 15:00:00,PUMP-002,Zone-A,3.062,8.373,54.6,1912.0,76.7,GOOD
2025-10-01 15:00:00,PUMP-003,Zone-B,2.717,9.529,58.6,1900.0,73.4,GOOD
2025-10-01 15:00:00,MOTOR-001,Zone-B,2.007,5.734,68.1,1998.0,77.2,GOOD
2025-10-01 15:00:00,MOTOR-002,Zone-C,2.2,6.81,65.7,1988.0,83.8,GOOD
2025-10-01 15:00:00,FAN-001,Zone-C,3.205,12.302,45.7,1280.0,74.8,GOOD
2025-10-01 15:00:00,FAN-002,Zone-A,2.924,8.486,46.1,1352.0,57.2,GOOD
2025-10-01 15:00:00,COMP-001,Zone-B,5.148,20.194,67.0,3195.0,90.8,GOOD
2025-10-01 16:00:00,PUMP-001,Zone-A,3.114,7.891,57.4,1913.0,83.7,GOOD
2025-10-01 16:00:00,PUMP-002,Zone-A,3.558,13.352,59.5,1903.0,74.9,WARNING
2025-10-01 16:00:00,PUMP-003,Zone-B,2.548,7.416,55.2,1932.0,72.1,GOOD
2025-10-01 16:00:00,MOTOR-001,Zone-B,2.258,7.679,68.9,1989.0,87.4,GOOD
2025-10-01 16:00:00,MOTOR-002,Zone-C,1.483,4.077,63.7,1958.0,82.6,GOOD
2025-10-01 16:00:00,FAN-001,Zone-C,3.61,10.587,45.2,1305.0,59.0,GOOD
2025-10-01 16:00:00,FAN-002,Zone-A,3.052,10.667,50.7,1297.0,79.2,GOOD
2025-10-01 16:00:00,COMP-001,Zone-B,3.885,12.605,74.6,3265.0,94.1,GOOD
2025-10-01 17:00:00,PUMP-001,Zone-A,3.181,11.237,54.2,1924.0,85.9,GOOD
2025-10-01 17:00:00,PUMP-002,Zone-A,3.015,8.769,54.6,1947.0,81.9,GOOD
2025-10-01 17:00:00,PUMP-003,Zone-B,2.477,6.881,55.6,1922.0,80.1,GOOD
2025-10-01 17:00:00,MOTOR-001,Zone-B,2.083,7.369,68.1,2000.0,87.9,GOOD
2025-10-01 17:00:00,MOTOR-002,Zone-C,1.961,5.434,61.3,1995.0,83.5,GOOD
2025-10-01 17:00:00,FAN-001,Zone-C,3.001,11.383,49.5,1319.0,69.4,GOOD
2025-10-01 17:00:00,FAN-002,Zone-A,3.97,11.296,44.7,1322.0,63.7,GOOD
2025-10-01 17:00:00,COMP-001,Zone-B,4.533,11.778,69.9,3375.0,89.0,GOOD
2025-10-01 18:00:00,PUMP-001,Zone-A,3.293,12.607,55.6,1961.0,69.6,GOOD
2025-10-01 18:00:00,PUMP-002,Zone-A,2.781,8.954,58.2,1907.0,84.0,GOOD
2025-10-01 18:00:00,PUMP-003,Zone-B,2.583,7.382,59.4,1980.0,74.4,GOOD
2025-10-01 18:00:00,MOTOR-001,Zone-B,1.617,4.145,62.2,1944.0,78.7,GOOD
2025-10-01 18:00:00,MOTOR-002,Zone-C,1.971,5.572,65.7,2036.0,77.5,GOOD
2025-10-01 18:00:00,FAN-001,Zone-C,3.992,13.655,44.4,1319.0,69.4,GOOD
2025-10-01 18:00:00,FAN-002,Zone-A,3.6,10.245,46.5,1327.0,78.3,GOOD
2025-10-01 18:00:00,COMP-001,Zone-B,4.026,10.415,68.3,3262.0,99.4,ERROR
2025-10-01 19:00:00,PUMP-001,Zone-A,1.985,5.421,50.2,1515.0,64.7,GOOD
2025-10-01 19:00:00,PUMP-002,Zone-A,1.861,6.27,51.6,1570.0,64.2,GOOD
2025-10-01 19:00:00,PUMP-003,Zone-B,1.989,6.616,55.5,1507.0,64.9,GOOD
2025-10-01 19:00:00,MOTOR-001,Zone-B,1.058,3.432,59.9,1562.0,59.0,GOOD
2025-10-01 19:00:00,MOTOR-002,Zone-C,1.718,5.82,60.5,1405.0,59.4,GOOD
2025-10-01 19:00:00,FAN-001,Zone-C,3.355,12.811,40.3,981.0,53.3,GOOD
2025-10-01 19:00:00,FAN-002,Zone-A,3.168,11.897,45.0,1030.0,54.6,GOOD
2025-10-01 19:00:00,COMP-001,Zone-B,4.005,15.305,73.3,2511.0,74.7,GOOD
2025-10-01 20:00:00,PUMP-001,Zone-A,1.986,7.402,50.0,1463.0,62.0,GOOD
2025-10-01 20:00:00,PUMP-002,Zone-A,2.04,8.104,52.5,1516.0,52.1,GOOD
2025-10-01 20:00:00,PUMP-003,Zone-B,2.407,6.405,48.4,1540.0,60.6,GOOD
2025-10-01 20:00:00,MOTOR-001,Zone-B,1.675,6.53,62.6,1574.0,56.5,GOOD
2025-10-01 20:00:00,MOTOR-002,Zone-C,1.577,5.619,63.7,1523.0,61.7,GOOD
2025-10-01 20:00:00,FAN-001,Zone-C,1.851,7.048,45.4,1008.0,51.6,ERROR
2025-10-01 20:00:00,FAN-002,Zone-A,2.452,8.642,43.6,1058.0,50.7,GOOD
2025-10-01 20:00:00,COMP-001,Zone-B,2.531,8.962,60.9,2576.0,69.7,GOOD
2025-10-01 21:00:00,PUMP-001,Zone-A,2.216,8.702,49.8,1443.0,63.9,GOOD
2025-10-01 21:00:00,PUMP-002,Zone-A,2.369,7.335,51.2,1552.0,54.1,GOOD
2025-10-01 21:00:00,PUMP-003,Zone-B,2.108,5.944,52.2,1479.0,61.3,GOOD
2025-10-01 21:00:00,MOTOR-001,Zone-B,1.192,4.711,65.8,1527.0,69.3,GOOD
2025-10-01 21:00:00,MOTOR-002,Zone-C,1.623,5.909,62.8,1551.0,66.0,GOOD
2025-10-01 21:00:00,FAN-001,Zone-C,2.814,7.531,43.6,1018.0,58.2,GOOD
2025-10-01 21:00:00,FAN-002,Zone-A,2.395,6.219,46.9,1019.0,43.8,GOOD
2025-10-01 21:00:00,COMP-001,Zone-B,3.904,9.829,64.5,2523.0,62.8,GOOD
2025-10-01 22:00:00,PUMP-001,Zone-A,1.955,6.927,43.4,1432.0,63.3,GOOD
2025-10-01 22:00:00,PUMP-002,Zone-A,1.762,6.04,50.5,1487.0,53.7,GOOD
2025-10-01 22:00:00,PUMP-003,Zone-B,2.042,5.374,50.8,1495.0,49.3,GOOD
2025-10-01 22:00:00,MOTOR-001,Zone-B,1.26,4.661,59.8,1595.0,67.0,GOOD
2025-10-01 22:00:00,MOTOR-002,Zone-C,1.908,6.799,63.4,1532.0,60.5,GOOD
2025-10-01 22:00:00,FAN-001,Zone-C,3.15,8.253,42.6,1045.0,48.3,GOOD
2025-10-01 22:00:00,FAN-002,Zone-A,3.352,11.028,41.3,1070.0,47.6,GOOD
2025-10-01 22:00:00,COMP-001,Zone-B,3.009,11.928,64.2,2531.0,74.4,GOOD
2025-10-01 23:00:00,PUMP-001,Zone-A,2.321,7.736,48.4,1487.0,70.2,GOOD
2025-10-01 23:00:00,PUMP-002,Zone-A,2.139,5.58,50.5,1509.0,54.4,GOOD
2025-10-01 23:00:00,PUMP-003,Zone-B,2.028,7.331,45.2,1501.0,62.7,GOOD
2025-10-01 23:00:00,MOTOR-001,Zone-B,1.199,3.786,55.8,1538.0,69.0,GOOD
2025-10-01 23:00:00,MOTOR-002,Zone-C,1.821,5.309,60.1,1524.0,68.2,GOOD
2025-10-01 23:00:00,FAN-001,Zone-C,3.429,12.253,44.3,1005.0,53.0,GOOD
2025-10-01 23:00:00,FAN-002,Zone-A,2.456,7.05,38.2,1019.0,56.9,GOOD
2025-10-01 23:00:00,COMP-001,Zone-B,3.863,10.605,56.6,2619.0,63.6,GOOD
2025-10-02 00:00:00,PUMP-001,Zone-A,1.639,6.484,53.5,1471.0,61.2,GOOD
2025-10-02 00:00:00,PUMP-002,Zone-A,2.154,6.777,46.2,1522.0,57.0,GOOD
2025-10-02 00:00:00,PUMP-003,Zone-B,2.688,6.867,52.6,1475.0,57.8,GOOD
2025-10-02 00:00:00,MOTOR-001,Zone-B,1.443,4.875,66.2,1544.0,65.9,GOOD
2025-10-02 00:00:00,MOTOR-002,Zone-C,1.46,4.813,59.4,1527.0,63.6,GOOD
2025-10-02 00:00:00,FAN-001,Zone-C,3.072,7.871,39.8,1022.0,41.0,GOOD
2025-10-02 00:00:00,FAN-002,Zone-A,3.16,10.217,41.0,1044.0,36.5,GOOD
2025-10-02 00:00:00,COMP-001,Zone-B,4.065,16.076,61.9,2587.0,67.0,GOOD
2025-10-02 01:00:00,PUMP-001,Zone-A,1.891,6.692,55.9,1481.0,60.6,GOOD
2025-10-02 01:00:00,PUMP-002,Zone-A,2.181,8.297,51.3,1572.0,59.2,GOOD
2025-10-02 01:00:00,PUMP-003,Zone-B,2.54,7.849,53.7,1510.0,53.8,GOOD
2025-10-02 01:00:00,MOTOR-001,Zone-B,1.612,6.134,57.9,1528.0,65.4,GOOD
2025-10-02 01:00:00,MOTOR-002,Zone-C,1.966,5.879,61.5,1521.0,68.6,GOOD
2025-10-02 01:00:00,FAN-001,Zone-C,3.007,11.205,42.3,1013.0,57.9,GOOD
2025-10-02 01:00:00,FAN-002,Zone-A,2.637,8.159,40.2,994.0,43.8,GOOD
2025-10-02 01:00:00,COMP-001,Zone-B,2.805,7.969,58.7,2512.0,65.6,GOOD
2025-10-02 02:00:00,PUMP-001,Zone-A,2.741,8.413,53.7,1463.0,70.8,GOOD
2025-10-02 02:00:00,PUMP-002,Zone-A,1.188,4.003,57.5,1439.0,51.3,GOOD
2025-10-02 02:00:00,PUMP-003,Zone-B,2.644,10.4,52.4,1508.0,63.8,GOOD
2025-10-02 02:00:00,MOTOR-001,Zone-B,1.735,4.494,61.5,1534.0,63.4,GOOD
2025-10-02 02:00:00,MOTOR-002,Zone-C,1.326,3.883,59.8,1469.0,63.3,GOOD
2025-10-02 02:00:00,FAN-001,Zone-C,2.806,10.031,44.8,1042.0,43.1,GOOD
2025-10-02 02:00:00,FAN-002,Zone-A,2.248,6.233,40.0,1033.0,46.2,GOOD
2025-10-02 02:00:00,COMP-001,Zone-B,3.039,11.988,66.6,2454.0,74.5,GOOD
2025-10-02 03:00:00,PUMP-001,Zone-A,2.209,8.675,55.6,1492.0,57.4,GOOD
2025-10-02 03:00:00,PUMP-002,Zone-A,2.143,7.323,51.6,1463.0,56.2,GOOD
2025-10-02 03:00:00,PUMP-003,Zone-B,1.659,6.193,49.4,1462.0,64.0,GOOD
2025-10-02 03:00:00,MOTOR-001,Zone-B,1.348,4.557,62.3,1500.0,74.5,GOOD
2025-10-02 03:00:00,MOTOR-002,Zone-C,1.701,4.313,62.7,1523.0,63.1,GOOD
2025-10-02 03:00:00,FAN-001,Zone-C,3.183,10.795,48.1,1007.0,44.2,GOOD
2025-10-02 03:00:00,FAN-002,Zone-A,2.334,8.26,46.4,1060.0,48.2,WARNING
2025-10-02 03:00:00,COMP-001,Zone-B,3.582,9.381,64.9,2453.0,75.1,GOOD
2025-10-02 04:00:00,PUMP-001,Zone-A,1.712,5.614,50.4,1467.0,58.5,GOOD
2025-10-02 04:00:00,PUMP-002,Zone-A,1.892,6.577,54.6,1524.0,60.0,GOOD
2025-10-02 04:00:00,PUMP-003,Zone-B,1.685,6.06,48.8,1512.0,69.2,GOOD
2025-10-02 04:00:00,MOTOR-001,Zone-B,1.556,5.141,60.5,1494.0,66.9,GOOD
2025-10-02 04:00:00,MOTOR-002,Zone-C,1.958,7.23,61.6,1577.0,57.7,GOOD
2025-10-02 04:00:00,FAN-001,Zone-C,2.464,9.271,38.3,1022.0,54.9,GOOD
2025-10-02 04:00:00,FAN-002,Zone-A,2.36,8.826,43.2,1007.0,52.8,GOOD
2025-10-02 04:00:00,COMP-001,Zone-B,2.758,10.77,64.8,2508.0,71.1,GOOD
2025-10-02 05:00:00,PUMP-001,Zone-A,1.807,5.915,48.9,1563.0,53.8,GOOD
2025-10-02 05:00:00,PUMP-002,Zone-A,2.219,8.646,53.7,1474.0,61.8,GOOD
2025-10-02 05:00:00,PUMP-003,Zone-B,1.961,5.797,57.2,1507.0,62.5,GOOD
2025-10-02 05:00:00,MOTOR-001,Zone-B,1.209,4.793,62.6,1493.0,70.3,GOOD
2025-10-02 05:00:00,MOTOR-002,Zone-C,1.469,5.359,64.3,1619.0,62.2,GOOD
2025-10-02 05:00:00,FAN-001,Zone-C,1.508,3.923,43.9,1011.0,46.0,GOOD
2025-10-02 05:00:00,FAN-002,Zone-A,2.964,9.659,43.9,977.0,47.8,GOOD
2025-10-02 05:00:00,COMP-001,Zone-B,3.57,12.407,66.3,2582.0,65.8,GOOD
2025-10-02 06:00:00,PUMP-001,Zone-A,1.867,5.007,54.8,1468.0,57.4,GOOD
2025-10-02 06:00:00,PUMP-002,Zone-A,2.238,8.943,53.1,1488.0,55.9,GOOD
2025-10-02 06:00:00,PUMP-003,Zone-B,1.55,4.865,57.7,1505.0,70.9,GOOD
2025-10-02 06:00:00,MOTOR-001,Zone-B,1.495,4.667,68.0,1512.0,57.9,GOOD
2025-10-02 06:00:00,MOTOR-002,Zone-C,1.767,5.694,67.3,1529.0,62.9,GOOD
2025-10-02 06:00:00,FAN-001,Zone-C,3.134,8.847,42.6,1023.0,45.4,GOOD
2025-10-02 06:00:00,FAN-002,Zone-A,2.243,8.448,44.9,973.0,61.3,GOOD
2025-10-02 06:00:00,COMP-001,Zone-B,2.684,8.627,69.9,2620.0,67.9,GOOD
2025-10-02 07:00:00,PUMP-001,Zone-A,1.797,7.067,49.5,1497.0,60.5,GOOD
2025-10-02 07:00:00,PUMP-002,Zone-A,2.553,9.604,52.9,1432.0,57.5,GOOD
2025-10-02 07:00:00,PUMP-003,Zone-B,2.092,8.038,59.1,1537.0,65.6,GOOD
2025-10-02 07:00:00,MOTOR-001,Zone-B,1.357,4.894,66.8,1487.0,64.1,GOOD
2025-10-02 07:00:00,MOTOR-002,Zone-C,1.468,3.829,66.6,1539.0,61.5,GOOD
2025-10-02 07:00:00,FAN-001,Zone-C,2.335,8.55,50.2,996.0,44.4,GOOD
2025-10-02 07:00:00,FAN-002,Zone-A,2.503,9.129,45.0,1027.0,47.5,GOOD
2025-10-02 07:00:00,COMP-001,Zone-B,3.764,10.096,75.2,2475.0,69.7,GOOD
2025-10-02 08:00:00,PUMP-001,Zone-A,2.991,11.821,61.2,1905.0,77.2,GOOD
2025-10-02 08:00:00,PUMP-002,Zone-A,3.296,11.485,62.9,1951.0,80.0,GOOD
2025-10-02 08:00:00,PUMP-003,Zone-B,2.959,9.315,56.9,1904.0,70.6,GOOD
2025-10-02 08:00:00,MOTOR-001,Zone-B,2.136,5.974,67.9,1963.0,80.8,GOOD
2025-10-02 08:00:00,MOTOR-002,Zone-C,1.618,6.1,70.2,1991.0,83.8,GOOD
2025-10-02 08:00:00,FAN-001,Zone-C,3.922,14.091,45.1,1349.0,65.3,GOOD
2025-10-02 08:00:00,FAN-002,Zone-A,3.021,11.802,49.0,1328.0,66.2,GOOD
2025-10-02 08:00:00,COMP-001,Zone-B,4.343,12.249,72.2,3349.0,96.4,GOOD
2025-10-02 09:00:00,PUMP-001,Zone-A,2.935,9.577,60.7,2006.0,82.4,GOOD
2025-10-02 09:00:00,PUMP-002,Zone-A,3.429,12.488,60.4,1937.0,81.5,GOOD
2025-10-02 09:00:00,PUMP-003,Zone-B,2.656,10.592,58.5,1954.0,72.4,GOOD
