store_id,month,seasonality_factor,monthly_budget
76,1,2.2572757007508812,
77,1,2.2572757007508812,
78,1,2.2572757007508812,
79,1,2.2572757007508812,
80,1,2.2572757007508812,
81,1,2.2572757007508812,
82,1,2.2572757007508812,
83,1,2.2572757007508812,
84,1,2.2572757007508812,
85,1,2.2572757007508812,
86,1,2.2572757007508812,
87,1,2.2572757007508812,
88,1,2.2572757007508812,
89,1,2.2572757007508812,
90,1,2.2572757007508812,
91,1,2.2572757007508812,
92,1,2.2572757007508812,
93,1,2.2572757007508812,
94,1,2.2572757007508812,
95,1,2.2572757007508812,
96,1,2.2572757007508812,
97,1,2.2572757007508812,
98,1,2.2572757007508812,
99,1,2.2572757007508812,
100,1,2.2572757007508812,
101,1,2.2572757007508812,
102,1,2.2572757007508812,
103,1,2.2572757007508812,
104,1,2.2572757007508812,
105,1,2.2572757007508812,
106,1,2.2572757007508812,
107,1,2.2572757007508812,
108,1,2.2572757007508812,
109,1,2.2572757007508812,
110,1,2.2572757007508812,
111,1,2.2572757007508812,
112,1,2.2572757007508812,
113,1,2.2572757007508812,
114,1,2.2572757007508812,
115,1,2.2572757007508812,
116,1,2.2572757007508812,
117,1,2.2572757007508812,
118,1,2.2572757007508812,
119,1,2.2572757007508812,
120,1,2.2572757007508812,
121,1,2.2572757007508812,
122,1,2.2572757007508812,
123,1,2.2572757007508812,
124,1,2.2572757007508812,
125,1,2.2572757007508812,
126,1,2.2572757007508812,
127,1,2.2572757007508812,
128,1,2.2572757007508812,
129,1,2.2572757007508812,
130,1,2.2572757007508812,
131,1,2.2572757007508812,
132,1,2.2572757007508812,
133,1,2.2572757007508812,
134,1,2.2572757007508812,
135,1,2.2572757007508812,
136,1,2.2572757007508812,
137,1,2.2572757007508812,
138,1,2.2572757007508812,
139,1,2.2572757007508812,
140,1,2.2572757007508812,
141,1,2.2572757007508812,
142,1,2.2572757007508812,
143,1,2.2572757007508812,
144,1,2.2572757007508812,
145,1,2.2572757007508812,
146,1,2.2572757007508812,
147,1,2.2572757007508812,
148,1,2.2572757007508812,
149,1,2.2572757007508812,
150,1,2.2572757007508812,
151,1,2.2572757007508812,
152,1,2.2572757007508812,
153,1,2.2572757007508812,
154,1,2.2572757007508812,
155,1,2.2572757007508812,
156,1,2.2572757007508812,
157,1,2.2572757007508812,
158,1,2.2572757007508812,
159,1,2.2572757007508812,
160,1,2.2572757007508812,
161,1,2.2572757007508812,
162,1,2.2572757007508812,
163,1,2.2572757007508812,
164,1,2.2572757007508812,
165,1,2.2572757007508812,
166,1,2.2572757007508812,
167,1,2.2572757007508812,
168,1,2.2572757007508812,
169,1,2.2572757007508812,
170,1,2.2572757007508812,
171,1,2.2572757007508812,
172,1,2.2572757007508812,
173,1,2.2572757007508812,
174,1,2.2572757007508812,
175,1,2.2572757007508812,
176,1,2.2572757007508812,
177,1,2.2572757007508812,
178,1,2.2572757007508812,
179,1,2.2572757007508812,
180,1,2.2572757007508812,
181,1,2.2572757007508812,
182,1,2.2572757007508812,
183,1,2.2572757007508812,
184,1,2.2572757007508812,
185,1,2.2572757007508812,
186,1,2.2572757007508812,
187,1,2.2572757007508812,
188,1,2.2572757007508812,
189,1,2.2572757007508812,
190,1,2.2572757007508812,
191,1,2.2572757007508812,
192,1,2.2572757007508812,
193,1,2.2572757007508812,
194,1,2.2572757007508812,
195,1,2.2572757007508812,
196,1,2.2572757007508812,
197,1,2.2572757007508812,
198,1,2.2572757007508812,
199,1,2.2572757007508812,
200,1,2.2572757007508812,
1,2,0.5716230267157435,
2,2,0.5716230267157435,
3,2,0.5716230267157435,
4,2,0.5716230267157435,
5,2,0.5716230267157435,
6,2,0.5716230267157435,
7,2,0.5716230267157435,
8,2,0.5716230267157435,
9,2,0.5716230267157435,
10,2,0.5716230267157435,
11,2,0.5716230267157435,
12,2,0.5716230267157435,
13,2,0.5716230267157435,
14,2,0.5716230267157435,
15,2,0.5716230267157435,
16,2,0.5716230267157435,
17,2,0.5716230267157435,
18,2,0.5716230267157435,
19,2,0.5716230267157435,
20,2,0.5716230267157435,
21,2,0.5716230267157435,
22,2,0.5716230267157435,
23,2,0.5716230267157435,
24,2,0.5716230267157435,
25,2,0.5716230267157435,
26,2,0.5716230267157435,
27,2,0.5716230267157435,
28,2,0.5716230267157435,
29,2,0.5716230267157435,
30,2,0.5716230267157435,
31,2,0.5716230267157435,
32,2,0.5716230267157435,
33,2,0.5716230267157435,
34,2,0.5716230267157435,
35,2,0.5716230267157435,
36,2,0.5716230267157435,
37,2,0.5716230267157435,
38,2,0.5716230267157435,
39,2,0.5716230267157435,
40,2,0.5716230267157435,
41,2,0.5716230267157435,
42,2,0.5716230267157435,
43,2,0.5716230267157435,
44,2,0.5716230267157435,
45,2,0.5716230267157435,
46,2,0.5716230267157435,
47,2,0.5716230267157435,
48,2,0.5716230267157435,
49,2,0.5716230267157435,
50,2,0.5716230267157435,
51,2,0.5716230267157435,
52,2,0.5716230267157435,
53,2,0.5716230267157435,
54,2,0.5716230267157435,
55,2,0.5716230267157435,
56,2,0.5716230267157435,
57,2,0.5716230267157435,
58,2,0.5716230267157435,
59,2,0.5716230267157435,
60,2,0.5716230267157435,
61,2,0.5716230267157435,
62,2,0.5716230267157435,
63,2,0.5716230267157435,
64,2,0.5716230267157435,
65,2,0.5716230267157435,
66,2,0.5716230267157435,
67,2,0.5716230267157435,
68,2,0.5716230267157435,
69,2,0.5716230267157435,
70,2,0.5716230267157435,
71,2,0.5716230267157435,
72,2,0.5716230267157435,
73,2,0.5716230267157435,
74,2,0.5716230267157435,
75,2,0.5716230267157435,
76,2,0.5716230267157435,
77,2,0.5716230267157435,
78,2,0.5716230267157435,
79,2,0.5716230267157435,
80,2,0.5716230267157435,
81,2,0.5716230267157435,
82,2,0.5716230267157435,
83,2,0.5716230267157435,
84,2,0.5716230267157435,
85,2,0.5716230267157435,
86,2,0.5716230267157435,
87,2,0.5716230267157435,
88,2,0.5716230267157435,
89,2,0.5716230267157435,
90,2,0.5716230267157435,
91,2,0.5716230267157435,
92,2,0.5716230267157435,
93,2,0.5716230267157435,
94,2,0.5716230267157435,
95,2,0.5716230267157435,
96,2,0.5716230267157435,
97,2,0.5716230267157435,
98,2,0.5716230267157435,
99,2,0.5716230267157435,
100,2,0.5716230267157435,
101,2,0.5716230267157435,
102,2,0.5716230267157435,
103,2,0.5716230267157435,
104,2,0.5716230267157435,
105,2,0.5716230267157435,
106,2,0.5716230267157435,
107,2,0.5716230267157435,
108,2,0.5716230267157435,
109,2,0.5716230267157435,
110,2,0.5716230267157435,
111,2,0.5716230267157435,
112,2,0.5716230267157435,
113,2,0.5716230267157435,
114,2,0.5716230267157435,
115,2,0.5716230267157435,
116,2,0.5716230267157435,
117,2,0.5716230267157435,
118,2,0.5716230267157435,
119,2,0.5716230267157435,
120,2,0.5716230267157435,
121,2,0.5716230267157435,
122,2,0.5716230267157435,
123,2,0.5716230267157435,
124,2,0.5716230267157435,
125,2,0.5716230267157435,
126,2,0.5716230267157435,
127,2,0.5716230267157435,
128,2,0.5716230267157435,
129,2,0.5716230267157435,
130,2,0.5716230267157435,
131,2,0.5716230267157435,
132,2,0.5716230267157435,
133,2,0.5716230267157435,
134,2,0.5716230267157435,
135,2,0.5716230267157435,
136,2,0.5716230267157435,
137,2,0.5716230267157435,
138,2,0.5716230267157435,
139,2,0.5716230267157435,
140,2,0.5716230267157435,
141,2,0.5716230267157435,
142,2,0.5716230267157435,
143,2,0.5716230267157435,
144,2,0.5716230267157435,
145,2,0.5716230267157435,
146,2,0.5716230267157435,
147,2,0.5716230267157435,
148,2,0.5716230267157435,
149,2,0.5716230267157435,
150,2,0.5716230267157435,
151,2,0.5716230267157435,
152,2,0.5716230267157435,
153,2,0.5716230267157435,
154,2,0.5716230267157435,
155,2,0.5716230267157435,
156,2,0.5716230267157435,
157,2,0.5716230267157435,
158,2,0.5716230267157435,
159,2,0.5716230267157435,
160,2,0.5716230267157435,
161,2,0.5716230267157435,
162,2,0.5716230267157435,
163,2,0.5716230267157435,
164,2,0.5716230267157435,
165,2,0.5716230267157435,
166,2,0.5716230267157435,
167,2,0.5716230267157435,
168,2,0.5716230267157435,
169,2,0.5716230267157435,
170,2,0.5716230267157435,
171,2,0.5716230267157435,
172,2,0.5716230267157435,
173,2,0.5716230267157435,
174,2,0.5716230267157435,
175,2,0.5716230267157435,
176,2,0.5716230267157435,
177,2,0.5716230267157435,
178,2,0.5716230267157435,
179,2,0.5716230267157435,
180,2,0.5716230267157435,
181,2,0.5716230267157435,
182,2,0.5716230267157435,
183,2,0.5716230267157435,
184,2,0.5716230267157435,
185,2,0.5716230267157435,
186,2,0.5716230267157435,
187,2,0.5716230267157435,
188,2,0.5716230267157435,
189,2,0.5716230267157435,
190,2,0.5716230267157435,
191,2,0.5716230267157435,
192,2,0.5716230267157435,
193,2,0.5716230267157435,
194,2,0.5716230267157435,
195,2,0.5716230267157435,
196,2,0.5716230267157435,
197,2,0.5716230267157435,
198,2,0.5716230267157435,
199,2,0.5716230267157435,
200,2,0.5716230267157435,
1,3,0.5783025948276679,
2,3,0.5783025948276679,
3,3,0.5783025948276679,
4,3,0.5783025948276679,
5,3,0.5783025948276679,
6,3,0.5783025948276679,
7,3,0.5783025948276679,
8,3,0.5783025948276679,
9,3,0.5783025948276679,
10,3,0.5783025948276679,
11,3,0.5783025948276679,
12,3,0.5783025948276679,
13,3,0.5783025948276679,
14,3,0.5783025948276679,
15,3,0.5783025948276679,
16,3,0.5783025948276679,
17,3,0.5783025948276679,
18,3,0.5783025948276679,
19,3,0.5783025948276679,
20,3,0.5783025948276679,
21,3,0.5783025948276679,
22,3,0.5783025948276679,
23,3,0.5783025948276679,
24,3,0.5783025948276679,
25,3,0.5783025948276679,
26,3,0.5783025948276679,
27,3,0.5783025948276679,
28,3,0.5783025948276679,
29,3,0.5783025948276679,
30,3,0.5783025948276679,
31,3,0.5783025948276679,
32,3,0.5783025948276679,
33,3,0.5783025948276679,
34,3,0.5783025948276679,
35,3,0.5783025948276679,
36,3,0.5783025948276679,
37,3,0.5783025948276679,
38,3,0.5783025948276679,
39,3,0.5783025948276679,
40,3,0.5783025948276679,
41,3,0.5783025948276679,
42,3,0.5783025948276679,
43,3,0.5783025948276679,
44,3,0.5783025948276679,
45,3,0.5783025948276679,
46,3,0.5783025948276679,
47,3,0.5783025948276679,
48,3,0.5783025948276679,
49,3,0.5783025948276679,
50,3,0.5783025948276679,
51,3,0.5783025948276679,
52,3,0.5783025948276679,
53,3,0.5783025948276679,
54,3,0.5783025948276679,
55,3,0.5783025948276679,
56,3,0.5783025948276679,
57,3,0.5783025948276679,
58,3,0.5783025948276679,
59,3,0.5783025948276679,
60,3,0.5783025948276679,
61,3,0.5783025948276679,
62,3,0.5783025948276679,
63,3,0.5783025948276679,
64,3,0.5783025948276679,
65,3,0.5783025948276679,
66,3,0.5783025948276679,
67,3,0.5783025948276679,
68,3,0.5783025948276679,
69,3,0.5783025948276679,
70,3,0.5783025948276679,
71,3,0.5783025948276679,
72,3,0.5783025948276679,
73,3,0.5783025948276679,
74,3,0.5783025948276679,
75,3,0.5783025948276679,
76,3,0.5783025948276679,
77,3,0.5783025948276679,
78,3,0.5783025948276679,
79,3,0.5783025948276679,
80,3,0.5783025948276679,
81,3,0.5783025948276679,
82,3,0.5783025948276679,
83,3,0.5783025948276679,
84,3,0.5783025948276679,
85,3,0.5783025948276679,
86,3,0.5783025948276679,
87,3,0.5783025948276679,
88,3,0.5783025948276679,
89,3,0.5783025948276679,
90,3,0.5783025948276679,
91,3,0.5783025948276679,
92,3,0.5783025948276679,
93,3,0.5783025948276679,
94,3,0.5783025948276679,
95,3,0.5783025948276679,
96,3,0.5783025948276679,
97,3,0.5783025948276679,
98,3,0.5783025948276679,
99,3,0.5783025948276679,
100,3,0.5783025948276679,
101,3,0.5783025948276679,
102,3,0.5783025948276679,
103,3,0.5783025948276679,
104,3,0.5783025948276679,
105,3,0.5783025948276679,
106,3,0.5783025948276679,
107,3,0.5783025948276679,
108,3,0.5783025948276679,
109,3,0.5783025948276679,
110,3,0.5783025948276679,
111,3,0.5783025948276679,
112,3,0.5783025948276679,
113,3,0.5783025948276679,
114,3,0.5783025948276679,
115,3,0.5783025948276679,
116,3,0.5783025948276679,
117,3,0.5783025948276679,
118,3,0.5783025948276679,
119,3,0.5783025948276679,
120,3,0.5783025948276679,
121,3,0.5783025948276679,
122,3,0.5783025948276679,
123,3,0.5783025948276679,
124,3,0.5783025948276679,
125,3,0.5783025948276679,
126,3,0.5783025948276679,
127,3,0.5783025948276679,
128,3,0.5783025948276679,
129,3,0.5783025948276679,
130,3,0.5783025948276679,
131,3,0.5783025948276679,
132,3,0.5783025948276679,
133,3,0.5783025948276679,
134,3,0.5783025948276679,
135,3,0.5783025948276679,
136,3,0.5783025948276679,
137,3,0.5783025948276679,
138,3,0.5783025948276679,
139,3,0.5783025948276679,
140,3,0.5783025948276679,
141,3,0.5783025948276679,
142,3,0.5783025948276679,
143,3,0.5783025948276679,
144,3,0.5783025948276679,
145,3,0.5783025948276679,
146,3,0.5783025948276679,
147,3,0.5783025948276679,
148,3,0.5783025948276679,
149,3,0.5783025948276679,
150,3,0.5783025948276679,
151,3,0.5783025948276679,
152,3,0.5783025948276679,
153,3,0.5783025948276679,
154,3,0.5783025948276679,
155,3,0.5783025948276679,
156,3,0.5783025948276679,
157,3,0.5783025948276679,
158,3,0.5783025948276679,
159,3,0.5783025948276679,
160,3,0.5783025948276679,
161,3,0.5783025948276679,
162,3,0.5783025948276679,
163,3,0.5783025948276679,
164,3,0.5783025948276679,
165,3,0.5783025948276679,
166,3,0.5783025948276679,
167,3,0.5783025948276679,
168,3,0.5783025948276679,
169,3,0.5783025948276679,
170,3,0.5783025948276679,
171,3,0.5783025948276679,
172,3,0.5783025948276679,
173,3,0.5783025948276679,
174,3,0.5783025948276679,
175,3,0.5783025948276679,
176,3,0.5783025948276679,
177,3,0.5783025948276679,
178,3,0.5783025948276679,
179,3,0.5783025948276679,
180,3,0.5783025948276679,
181,3,0.5783025948276679,
182,3,0.5783025948276679,
183,3,0.5783025948276679,
184,3,0.5783025948276679,
185,3,0.5783025948276679,
186,3,0.5783025948276679,
187,3,0.5783025948276679,
188,3,0.5783025948276679,
189,3,0.5783025948276679,
190,3,0.5783025948276679,
191,3,0.5783025948276679,
192,3,0.5783025948276679,
193,3,0.5783025948276679,
194,3,0.5783025948276679,
195,3,0.5783025948276679,
196,3,0.5783025948276679,
197,3,0.5783025948276679,
198,3,0.5783025948276679,
199,3,0.5783025948276679,
200,3,0.5783025948276679,
1,4,0.5804425438277552,
2,4,0.5804425438277552,
3,4,0.5804425438277552,
4,4,0.5804425438277552,
5,4,0.5804425438277552,
6,4,0.5804425438277552,
7,4,0.5804425438277552,
8,4,0.5804425438277552,
9,4,0.5804425438277552,
10,4,0.5804425438277552,
11,4,0.5804425438277552,
12,4,0.5804425438277552,
13,4,0.5804425438277552,
14,4,0.5804425438277552,
15,4,0.5804425438277552,
16,4,0.5804425438277552,
17,4,0.5804425438277552,
18,4,0.5804425438277552,
19,4,0.5804425438277552,
20,4,0.5804425438277552,
21,4,0.5804425438277552,
22,4,0.5804425438277552,
23,4,0.5804425438277552,
24,4,0.5804425438277552,
25,4,0.5804425438277552,
26,4,0.5804425438277552,
27,4,0.5804425438277552,
28,4,0.5804425438277552,
29,4,0.5804425438277552,
30,4,0.5804425438277552,
31,4,0.5804425438277552,
32,4,0.5804425438277552,
33,4,0.5804425438277552,
34,4,0.5804425438277552,
35,4,0.5804425438277552,
36,4,0.5804425438277552,
37,4,0.5804425438277552,
38,4,0.5804425438277552,
39,4,0.5804425438277552,
40,4,0.5804425438277552,
41,4,0.5804425438277552,
42,4,0.5804425438277552,
43,4,0.5804425438277552,
44,4,0.5804425438277552,
45,4,0.5804425438277552,
46,4,0.5804425438277552,
47,4,0.5804425438277552,
48,4,0.5804425438277552,
49,4,0.5804425438277552,
50,4,0.5804425438277552,
51,4,0.5804425438277552,
52,4,0.5804425438277552,
53,4,0.5804425438277552,
54,4,0.5804425438277552,
55,4,0.5804425438277552,
56,4,0.5804425438277552,
57,4,0.5804425438277552,
58,4,0.5804425438277552,
59,4,0.5804425438277552,
60,4,0.5804425438277552,
61,4,0.5804425438277552,
62,4,0.5804425438277552,
63,4,0.5804425438277552,
64,4,0.5804425438277552,
65,4,0.5804425438277552,
66,4,0.5804425438277552,
67,4,0.5804425438277552,
68,4,0.5804425438277552,
69,4,0.5804425438277552,
70,4,0.5804425438277552,
71,4,0.5804425438277552,
72,4,0.5804425438277552,
73,4,0.5804425438277552,
74,4,0.5804425438277552,
75,4,0.5804425438277552,
76,4,0.5804425438277552,
77,4,0.5804425438277552,
78,4,0.5804425438277552,
79,4,0.5804425438277552,
80,4,0.5804425438277552,
81,4,0.5804425438277552,
82,4,0.5804425438277552,
83,4,0.5804425438277552,
84,4,0.5804425438277552,
85,4,0.5804425438277552,
86,4,0.5804425438277552,
87,4,0.5804425438277552,
88,4,0.5804425438277552,
89,4,0.5804425438277552,
90,4,0.5804425438277552,
91,4,0.5804425438277552,
92,4,0.5804425438277552,
93,4,0.5804425438277552,
94,4,0.5804425438277552,
95,4,0.5804425438277552,
96,4,0.5804425438277552,
97,4,0.5804425438277552,
98,4,0.5804425438277552,
99,4,0.5804425438277552,
100,4,0.5804425438277552,
101,4,0.5804425438277552,
102,4,0.5804425438277552,
103,4,0.5804425438277552,
104,4,0.5804425438277552,
105,4,0.5804425438277552,
106,4,0.5804425438277552,
107,4,0.5804425438277552,
108,4,0.5804425438277552,
109,4,0.5804425438277552,
110,4,0.5804425438277552,
111,4,0.5804425438277552,
112,4,0.5804425438277552,
113,4,0.5804425438277552,
114,4,0.5804425438277552,
115,4,0.5804425438277552,
116,4,0.5804425438277552,
117,4,0.5804425438277552,
118,4,0.5804425438277552,
119,4,0.5804425438277552,
120,4,0.5804425438277552,
121,4,0.5804425438277552,
122,4,0.5804425438277552,
123,4,0.5804425438277552,
124,4,0.5804425438277552,
125,4,0.5804425438277552,
126,4,0.5804425438277552,
127,4,0.5804425438277552,
128,4,0.5804425438277552,
129,4,0.5804425438277552,
130,4,0.5804425438277552,
131,4,0.5804425438277552,
132,4,0.5804425438277552,
133,4,0.5804425438277552,
134,4,0.5804425438277552,
135,4,0.5804425438277552,
136,4,0.5804425438277552,
137,4,0.5804425438277552,
138,4,0.5804425438277552,
139,4,0.5804425438277552,
140,4,0.5804425438277552,
141,4,0.5804425438277552,
142,4,0.5804425438277552,
143,4,0.5804425438277552,
144,4,0.5804425438277552,
145,4,0.5804425438277552,
146,4,0.5804425438277552,
147,4,0.5804425438277552,
148,4,0.5804425438277552,
149,4,0.5804425438277552,
150,4,0.5804425438277552,
151,4,0.5804425438277552,
152,4,0.5804425438277552,
153,4,0.5804425438277552,
154,4,0.5804425438277552,
155,4,0.5804425438277552,
156,4,0.5804425438277552,
157,4,0.5804425438277552,
158,4,0.5804425438277552,
159,4,0.5804425438277552,
160,4,0.5804425438277552,
161,4,0.5804425438277552,
162,4,0.5804425438277552,
163,4,0.5804425438277552,
164,4,0.5804425438277552,
165,4,0.5804425438277552,
166,4,0.5804425438277552,
167,4,0.5804425438277552,
168,4,0.5804425438277552,
169,4,0.5804425438277552,
170,4,0.5804425438277552,
171,4,0.5804425438277552,
172,4,0.5804425438277552,
173,4,0.5804425438277552,
174,4,0.5804425438277552,
175,4,0.5804425438277552,
176,4,0.5804425438277552,
177,4,0.5804425438277552,
178,4,0.5804425438277552,
179,4,0.5804425438277552,
180,4,0.5804425438277552,
181,4,0.5804425438277552,
182,4,0.5804425438277552,
183,4,0.5804425438277552,
184,4,0.5804425438277552,
185,4,0.5804425438277552,
186,4,0.5804425438277552,
187,4,0.5804425438277552,
188,4,0.5804425438277552,
189,4,0.5804425438277552,
190,4,0.5804425438277552,
191,4,0.5804425438277552,
192,4,0.5804425438277552,
193,4,0.5804425438277552,
194,4,0.5804425438277552,
195,4,0.5804425438277552,
196,4,0.5804425438277552,
197,4,0.5804425438277552,
198,4,0.5804425438277552,
199,4,0.5804425438277552,
200,4,0.5804425438277552,
1,5,0.5848489091033069,
2,5,0.5848489091033069,
3,5,0.5848489091033069,
4,5,0.5848489091033069,
5,5,0.5848489091033069,
6,5,0.5848489091033069,
7,5,0.5848489091033069,
8,5,0.5848489091033069,
9,5,0.5848489091033069,
10,5,0.5848489091033069,
11,5,0.5848489091033069,
12,5,0.5848489091033069,
13,5,0.5848489091033069,
14,5,0.5848489091033069,
15,5,0.5848489091033069,
16,5,0.5848489091033069,
17,5,0.5848489091033069,
18,5,0.5848489091033069,
19,5,0.5848489091033069,
20,5,0.5848489091033069,
21,5,0.5848489091033069,
22,5,0.5848489091033069,
23,5,0.5848489091033069,
24,5,0.5848489091033069,
25,5,0.5848489091033069,
26,5,0.5848489091033069,
27,5,0.5848489091033069,
28,5,0.5848489091033069,
29,5,0.5848489091033069,
30,5,0.5848489091033069,
31,5,0.5848489091033069,
32,5,0.5848489091033069,
33,5,0.5848489091033069,
34,5,0.5848489091033069,
35,5,0.5848489091033069,
36,5,0.5848489091033069,
37,5,0.5848489091033069,
38,5,0.5848489091033069,
39,5,0.5848489091033069,
40,5,0.5848489091033069,
41,5,0.5848489091033069,
42,5,0.5848489091033069,
43,5,0.5848489091033069,
44,5,0.5848489091033069,
45,5,0.5848489091033069,
46,5,0.5848489091033069,
47,5,0.5848489091033069,
48,5,0.5848489091033069,
49,5,0.5848489091033069,
50,5,0.5848489091033069,
51,5,0.5848489091033069,
52,5,0.5848489091033069,
53,5,0.5848489091033069,
54,5,0.5848489091033069,
55,5,0.5848489091033069,
56,5,0.5848489091033069,
57,5,0.5848489091033069,
58,5,0.5848489091033069,
59,5,0.5848489091033069,
60,5,0.5848489091033069,
61,5,0.5848489091033069,
62,5,0.5848489091033069,
63,5,0.5848489091033069,
64,5,0.5848489091033069,
65,5,0.5848489091033069,
66,5,0.5848489091033069,
67,5,0.5848489091033069,
68,5,0.5848489091033069,
69,5,0.5848489091033069,
70,5,0.5848489091033069,
71,5,0.5848489091033069,
72,5,0.5848489091033069,
73,5,0.5848489091033069,
74,5,0.5848489091033069,
75,5,0.5848489091033069,
76,5,0.5848489091033069,
77,5,0.5848489091033069,
78,5,0.5848489091033069,
79,5,0.5848489091033069,
80,5,0.5848489091033069,
81,5,0.5848489091033069,
82,5,0.5848489091033069,
83,5,0.5848489091033069,
84,5,0.5848489091033069,
85,5,0.5848489091033069,
86,5,0.5848489091033069,
87,5,0.5848489091033069,
88,5,0.5848489091033069,
89,5,0.5848489091033069,
90,5,0.5848489091033069,
91,5,0.5848489091033069,
92,5,0.5848489091033069,
93,5,0.5848489091033069,
94,5,0.5848489091033069,
95,5,0.5848489091033069,
96,5,0.5848489091033069,
97,5,0.5848489091033069,
98,5,0.5848489091033069,
99,5,0.5848489091033069,
100,5,0.5848489091033069,
101,5,0.5848489091033069,
102,5,0.5848489091033069,
103,5,0.5848489091033069,
104,5,0.5848489091033069,
105,5,0.5848489091033069,
106,5,0.5848489091033069,
107,5,0.5848489091033069,
108,5,0.5848489091033069,
109,5,0.5848489091033069,
110,5,0.5848489091033069,
111,5,0.5848489091033069,
112,5,0.5848489091033069,
113,5,0.5848489091033069,
114,5,0.5848489091033069,
115,5,0.5848489091033069,
116,5,0.5848489091033069,
117,5,0.5848489091033069,
118,5,0.5848489091033069,
119,5,0.5848489091033069,
120,5,0.5848489091033069,
121,5,0.5848489091033069,
122,5,0.5848489091033069,
123,5,0.5848489091033069,
124,5,0.5848489091033069,
125,5,0.5848489091033069,
126,5,0.5848489091033069,
127,5,0.5848489091033069,
128,5,0.5848489091033069,
129,5,0.5848489091033069,
130,5,0.5848489091033069,
131,5,0.5848489091033069,
132,5,0.5848489091033069,
133,5,0.5848489091033069,
134,5,0.5848489091033069,
135,5,0.5848489091033069,
136,5,0.5848489091033069,
137,5,0.5848489091033069,
138,5,0.5848489091033069,
139,5,0.5848489091033069,
140,5,0.5848489091033069,
141,5,0.5848489091033069,
142,5,0.5848489091033069,
143,5,0.5848489091033069,
144,5,0.5848489091033069,
145,5,0.5848489091033069,
146,5,0.5848489091033069,
147,5,0.5848489091033069,
148,5,0.5848489091033069,
149,5,0.5848489091033069,
150,5,0.5848489091033069,
151,5,0.5848489091033069,
152,5,0.5848489091033069,
153,5,0.5848489091033069,
154,5,0.5848489091033069,
155,5,0.5848489091033069,
156,5,0.5848489091033069,
157,5,0.5848489091033069,
158,5,0.5848489091033069,
159,5,0.5848489091033069,
160,5,0.5848489091033069,
161,5,0.5848489091033069,
162,5,0.5848489091033069,
163,5,0.5848489091033069,
164,5,0.5848489091033069,
165,5,0.5848489091033069,
166,5,0.5848489091033069,
167,5,0.5848489091033069,
168,5,0.5848489091033069,
169,5,0.5848489091033069,
170,5,0.5848489091033069,
171,5,0.5848489091033069,
172,5,0.5848489091033069,
173,5,0.5848489091033069,
174,5,0.5848489091033069,
175,5,0.5848489091033069,
176,5,0.5848489091033069,
177,5,0.5848489091033069,
178,5,0.5848489091033069,
179,5,0.5848489091033069,
180,5,0.5848489091033069,
181,5,0.5848489091033069,
182,5,0.5848489091033069,
183,5,0.5848489091033069,
184,5,0.5848489091033069,
185,5,0.5848489091033069,
186,5,0.5848489091033069,
187,5,0.5848489091033069,
188,5,0.5848489091033069,
189,5,0.5848489091033069,
190,5,0.5848489091033069,
191,5,0.5848489091033069,
192,5,0.5848489091033069,
193,5,0.5848489091033069,
194,5,0.5848489091033069,
195,5,0.5848489091033069,
196,5,0.5848489091033069,
197,5,0.5848489091033069,
