feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,label
0.3923,1.3571,-1.5758,-0.4563,-0.0763,0.8333,-1.4658,0.3904,0.0362,0.5094,-1.0349,-0.5204,1.4321,-1.1844,-0.9065,1.2356,-0.7898,1.0426,0.5125,-0.1637,-0.8051,1.2688,1.0824,0.3592,-0.377,-0.5459,-0.062,0.9801,-0.6192,-0.5249,-0.7889,0.589,2
-0.3704,-0.085,0.4369,-1.1714,2.5068,2.143,-0.7035,-1.4747,-1.2737,-0.3055,0.9218,-0.2323,1.3939,1.1058,-0.3659,0.3953,0.1418,-1.6483,-2.8177,-0.5615,0.5228,0.6933,-2.5338,2.4755,-0.8766,-1.1336,-0.2688,0.5653,0.347,1.8666,-0.5639,0.1809,2
2.0202,0.6135,-1.1436,2.1782,0.0521,-1.2669,0.0948,0.9476,-1.84,-1.5981,-1.1181,-0.8707,1.4297,0.802,0.0215,0.1357,0.3536,-0.2941,0.6389,-0.7282,-1.2209,-0.9934,-1.9704,-2.0293,-0.1976,-1.162,-0.155,0.624,0.4281,0.0829,-2.6978,-0.1991,3
0.3913,-1.4313,-0.4377,2.1832,0.2326,-1.4341,0.9734,-0.6418,-0.8691,0.4527,-0.2901,-1.164,-0.6047,-0.3935,1.4015,-2.9337,1.6585,1.6357,0.8909,0.443,0.0487,-1.2115,0.4852,0.2773,0.0578,-1.0416,0.3966,-0.3174,-0.5389,-0.5627,0.094,0.1221,1
0.8346,1.7214,0.5291,2.2478,-0.2193,-1.6697,-0.6881,0.15,0.0117,1.3422,0.0738,-0.808,0.6613,0.4937,-0.5524,-0.1551,1.5969,0.3751,0.5247,1.7072,0.6087,1.1437,1.0105,-0.1496,-0.8666,0.8284,0.0134,-1.108,-0.2566,-0.5215,1.8779,-0.2011,0
-0.3026,0.3145,0.8436,-0.8046,-0.0869,0.7575,-0.3955,-1.9205,1.4769,-0.2673,-0.9407,1.9176,-0.0952,-0.2773,-1.2303,-0.2127,-0.8326,0.2655,-1.1225,-1.8728,-1.1126,0.4069,-0.1743,-1.1274,-0.0238,-0.5159,0.9389,-2.3465,-2.0985,0.2663,-0.2451,-0.2215,1
-1.3139,0.3007,-0.3554,-0.8025,-0.4821,-0.4377,-0.2928,-1.7215,0.3279,1.4828,0.1074,0.0036,-0.2532,-0.5226,-0.806,-1.8511,-0.2861,0.6041,-0.2582,0.4646,-1.1434,0.0228,1.583,-0.0181,-0.7703,-0.417,-0.8475,-0.1098,0.8754,-0.2072,0.5425,-0.3855,0
-1.9142,-0.4757,0.6953,-0.5012,0.1888,-2.3327,1.1626,0.9168,-0.774,0.108,0.4726,-0.2428,2.2014,-0.1587,2.2078,-2.0268,-0.7117,-0.2762,-1.2772,0.7366,0.9525,-1.4291,0.6455,-2.0176,-0.1067,-0.193,-0.8221,-0.1448,0.6779,-1.7304,-0.1091,0.0366,3
0.3974,-2.1038,0.1383,0.668,-0.3342,0.1466,0.2723,-1.1824,-1.2906,1.7888,-1.8446,-1.1927,1.2925,2.1866,-0.0396,-1.4234,-0.3533,0.5853,-1.5346,-1.833,1.5702,-0.505,-0.3987,-0.7812,-2.1408,-0.7764,0.0942,-0.4331,-0.1228,0.486,-0.4305,-0.5678,1
0.2973,-1.0874,0.0921,-0.4877,-0.5915,0.4836,1.5589,-0.6048,1.0256,0.143,1.0564,1.0361,-0.4532,0.5033,-0.8069,-0.1864,0.0589,0.712,-0.0373,-0.308,-0.2355,1.1697,-1.1286,0.0017,-1.0351,0.6373,-0.0949,0.7272,-1.2153,-0.0169,-0.5755,1.2992,3
0.7641,-0.1476,-0.4809,-1.0614,0.1473,-1.0989,-1.4816,0.8469,0.7536,-0.0623,1.5403,0.0457,1.4854,-0.0388,0.3767,0.3988,-0.0863,0.2369,-0.6846,0.1125,-1.4266,1.2052,-0.7875,0.964,-0.2499,-0.2858,-0.883,1.1066,0.7226,-1.3889,-1.2339,1.1053,2
-0.6596,-0.0017,-0.5975,0.4802,-0.6372,-1.4258,0.4702,1.3178,0.2414,-0.0508,-1.3536,0.902,0.8133,0.8438,-0.3887,-0.1958,0.72,-1.0975,1.1005,1.4483,-1.1026,-1.2174,-0.3855,0.8834,0.882,-0.1935,-1.5772,0.1419,0.3623,-1.5408,0.5872,-0.7639,2
-0.4116,0.0687,0.2066,0.8414,-2.4766,-2.0561,-0.2293,-1.1481,0.4133,0.1161,0.0066,-0.4228,-1.5314,-0.4993,-2.0366,-0.6374,0.3006,1.8089,-1.4421,1.7275,-0.1316,-0.001,0.3252,1.654,-1.8839,0.101,0.1316,-0.8326,-0.9321,-0.4043,-1.4604,-0.5191,1
-0.9195,0.4881,0.421,0.9101,1.9329,-0.1442,-0.4308,-0.8424,1.2852,-0.2411,-0.5202,-1.1792,-0.1921,-1.6126,0.4615,-0.6508,1.9737,-0.3282,2.2852,-0.6471,0.4147,0.1954,-0.6358,-1.346,0.7954,-1.1847,1.5833,2.921,0.1369,-0.4291,-1.9163,0.2605,2
0.8839,0.1134,-1.6228,-0.783,1.321,0.0479,-2.9897,-0.7485,0.686,-1.0095,-0.3367,-2.0747,-1.1901,-0.5812,-0.7556,0.1191,1.6687,0.4803,-0.6501,-1.5102,1.8975,-0.6204,-1.0932,0.5698,0.9998,-0.0607,0.6647,0.7167,1.1531,-1.052,0.8435,0.6361,1
-0.5695,-0.3501,-0.8098,-0.2276,0.1129,-0.9123,1.2036,0.4985,-0.3639,1.1893,-2.274,0.3196,-0.845,1.0959,0.2483,1.9177,0.2379,-0.2264,-0.3359,1.1511,1.1703,-0.1867,-0.618,-0.5044,3.8357,0.1807,1.3134,-1.067,-0.9024,-0.7985,0.3379,-1.5104,0
-1.5217,-0.4739,-0.0308,2.4212,0.3053,0.964,-0.5826,-2.0019,-0.2549,0.3949,0.4358,2.7287,-0.0688,0.3632,-0.9121,-0.3909,1.2448,-0.2782,-0.5355,-0.7531,-0.3831,-1.4679,1.1633,-0.0224,-0.0276,0.6381,-0.5155,-0.2467,-0.1629,-0.4213,2.4974,0.8446,1
0.8977,-1.1833,0.7491,0.2713,-0.8626,0.537,0.8369,-0.7645,-0.3655,1.684,-0.8125,-1.382,0.6755,1.1818,0.843,0.9175,0.4401,1.2995,-0.1788,-0.2561,-0.3494,-0.8564,1.2666,-0.3987,-0.879,1.5093,-2.0856,-1.6762,1.1818,-1.1094,2.2341,-0.2294,3
-0.9675,2.5649,-0.2461,0.1596,-1.6961,0.7228,0.5276,-0.2523,1.3564,1.4687,0.2541,-2.4849,1.6082,-0.0889,-2.3841,-0.9914,-1.8465,-0.0665,-0.2823,-0.1296,0.68,1.4961,-0.0265,-1.5845,-0.9878,-1.3744,-1.0714,-1.0477,-0.1465,-0.3309,0.3925,1.4104,2
-0.2243,1.3949,-1.9892,-0.675,0.1848,0.7569,-1.1932,-0.9345,1.4238,0.4009,1.4883,-0.1799,0.3157,0.2053,0.9331,1.1051,-2.0641,-1.0572,1.5306,-0.7607,0.534,0.0732,0.288,-0.6717,-1.4553,-1.7979,1.1511,1.5719,1.9974,-0.1608,0.5598,1.0379,0
