store_id,efficiency,current_monthly_ad,efficiency_norm,current_share,optimal_share,recommended_monthly,change_pct,category
20,36.25882815601781,8259.982777777777,0.005080795784249651,0.004908449930994827,0.005161380304667706,8685.616238419283,5.152958209387647,Very High
21,36.11774670209263,8174.586111111111,0.005061026638560372,0.0048577034253562325,0.0051212930527293485,8618.157057766673,5.426219023525234,Very High
22,35.06688026129325,8702.015277777777,0.004913773181850498,0.005171125344793473,0.004827614609899159,8123.95238743599,-6.642862278327391,Low
23,35.80412376092177,8432.539722222222,0.005017079986161997,0.0050109909586020145,0.005032739267681536,8469.137968301557,0.4340121396984072,High
24,36.14775038544074,8257.321944444446,0.005065230927436203,0.004906868745229341,0.005129805293511676,8632.481531531464,4.543356667102309,Very High
25,36.54661216226942,8091.837777777777,0.005121121736303205,0.004808530677425975,0.00524363653809908,8824.037752555074,9.048623994763,Very High
26,36.27647754405568,8255.8875,0.005083268918128979,0.004906016334404309,0.005166406246169071,8694.073937046553,5.307563082061763,Very High
27,35.47176740312067,8479.018888888888,0.004970508299555956,0.005038610951107504,0.004939738832855824,8312.63601742385,-1.9622891946032732,Medium
28,37.035715786038345,7948.018333333334,0.0051896577523877175,0.004723066753208331,0.0053849269646470375,9061.802526843903,14.013357126259383,Very High
29,36.07460077227928,8240.110555555555,0.005054980782435074,0.004896640970804522,0.005109064661392072,8597.579013115954,4.338151231713637,High
30,35.857174956023094,8276.75611111111,0.005024513825095248,0.004918417393283495,0.005047664399604709,8494.254111763263,2.6278169579042343,High
31,35.40472810862476,8472.838333333333,0.004961114367590249,0.005034938189516307,0.004921084917444945,8281.245044265701,-2.261264543593112,Medium
32,36.064871061434864,8243.202222222222,0.0050536173993266185,0.004898478176939804,0.005106309092811888,8592.94191803802,4.24276496423878,High
33,35.43907463833223,8533.0,0.004965927201104625,0.005070688933378993,0.0049306375497355235,8297.320298024402,-2.7619793973467446,Medium
34,35.179510018993135,8604.573888888888,0.004929555512036137,0.0051132213283523655,0.004858675614230394,8176.222119111644,-4.978186895813353,Low
35,35.08208578277569,8541.626666666667,0.00491590386707598,0.005075815283220622,0.004831802168767599,8130.999248384052,-4.807367897324178,Low
36,36.51915255124525,8177.275833333333,0.005117273937490502,0.004859301778187134,0.005235759795617106,8810.78270092762,7.747162753296152,Very High
37,34.85587785911697,8851.290555555555,0.004884206310278399,0.005259831368355509,0.0047696925121102855,8026.480571095819,-9.318527951181542,Low
38,36.313540269606655,8188.699166666666,0.005088462360645155,0.004866090032015288,0.00517696840244022,8711.8480266517,6.388668692514556,Very High
39,35.238398902491575,8589.961944444445,0.004937807361481757,0.005104538259679029,0.004874955628339452,8203.618270249635,-4.497617995207505,Low
40,35.83458844609114,8456.854166666666,0.005021348873267532,0.005025439685235755,0.005041307333553537,8483.55638501896,0.3157464682025848,High
41,35.277399977700405,8545.247222222222,0.00494327241671326,0.005077966778707349,0.004885752584615934,8221.78748337189,-3.785258991795614,Low
42,35.37139627826605,8494.353055555555,0.0049564437195913896,0.005047723196416219,0.004911823354718592,8265.659604933435,-2.692299803485897,Medium
43,36.53016363189013,8080.145277777778,0.005118816873513692,0.004801582472767176,0.005238917594235209,8816.096672256232,9.108145573848608,Very High
44,34.9667000593713,8715.864722222223,0.0048997353551066165,0.005179355301980617,0.0048000706381587915,8077.6011491824665,-7.32300917214124,Low
45,34.99075671499933,8623.377222222223,0.0049031063122145545,0.005124395107122315,0.004806677688200916,8088.7195511886175,-6.200096055821454,Low
46,35.899201037332496,8247.221666666666,0.00503040276159994,0.004900866709983608,0.005059503473338689,8514.177009322024,3.236912422692946,High
47,36.18214337723558,8276.530833333332,0.005070050271485798,0.004918283523186845,0.00513957150478977,8648.91619789157,4.4992929049267145,Very High
48,36.77251972355901,7985.268611111111,0.005152777204596098,0.004745202528585463,0.005308662444352256,8933.463920349712,11.874306994748226,Very High
49,35.48209793641544,8379.620555555557,0.004971955873365768,0.004979544031052467,0.00494261647730577,8317.478542850673,-0.7415850430564536,Medium
50,35.416369971757724,8501.141388888887,0.004962745692487796,0.005051757126652878,0.004924321774178369,8286.69205528712,-2.522594599850509,Medium
51,34.931689264083516,8640.5525,0.004894829440874199,0.0051346014227153635,0.004790463202679581,8061.433672135225,-6.702335618755573,Low
52,36.910527400742325,8047.348888888889,0.0051721156349891035,0.004782093396686819,0.005348584156232904,9000.644528735123,11.846083138789549,Very High
53,34.823356429335476,8681.035833333333,0.004879649220274811,0.00515865842380755,0.004760796172929716,8011.509733163307,-7.712513955986548,Low
54,36.37254198536113,8244.755277777778,0.005096730020796194,0.004899401071773799,0.005193804996243523,8740.180795001554,6.0089778353895325,Very High
55,36.05996439212443,8238.189999999999,0.005052929848569603,0.004895499691090295,0.005104919748278081,8590.603916819106,4.277807586607093,High
56,35.07407368153022,8544.037777777778,0.004914781165314747,0.005077248072911031,0.004829595431815916,8127.285732004699,-4.877694324538346,Low
57,35.69307387944709,8231.84888888889,0.005001519037330166,0.004891731520231695,0.005001568646925296,8416.683773140396,2.245362940286608,High
58,35.842009145326195,8196.415,0.005022388704373696,0.004870675124092534,0.005043395478028925,8487.070332934634,3.5461275805902135,High
59,36.15768752820941,8229.621111111112,0.005066623377100304,0.004890407675379497,0.0051326260839464725,8637.228382520818,4.952928766785884,Very High
60,35.278195965476776,8643.262777777778,0.004943383955103886,0.00513621199057358,0.004885973068167061,8222.158515033758,-4.872052066109784,Medium
61,36.061844423603034,8285.382777777779,0.00505319328940585,0.004923543743125125,0.005105452064943991,8591.499703993173,3.69466244862495,High
62,36.095877063179664,8339.423611111111,0.005057962138827673,0.004955657215002999,0.005115092947170676,8607.723465521665,3.217246981590935,High
63,36.52584968212464,8170.1305555555555,0.005118212378032269,0.004855055735651837,0.005237680310270055,8814.014559901605,7.8809512279852,Very High
64,35.35203191379178,8531.386388888888,0.004953730273338736,0.005069730053734801,0.004906446789916957,8256.61187432816,-3.2207486806433803,Medium
65,36.38846017600025,8077.544722222222,0.005098960569327551,0.004800037106743949,0.00519835205646219,8747.832627988284,8.298163969578845,Very High
66,36.45472950665269,8228.483333333334,0.005108246609525959,0.004889731557110843,0.0052173033941713375,8779.724106009673,6.699178333913372,Very High
67,35.91936900147307,8320.445555555554,0.005033228812865067,0.004944379608500877,0.005065189869936912,8523.74612760361,2.443385641918087,High
68,36.24101125407988,8188.116944444445,0.005078299177358079,0.004865744049620001,0.005156309141711048,8677.082440728735,5.971647688984802,Very High
69,35.012017134492844,8743.117777777778,0.004906085444614235,0.005195550282316526,0.004812520547263998,8098.551965884199,-7.3722650006140835,Low
70,34.7946392848025,8590.168055555556,0.0048756252086258126,0.005104660740088047,0.004752947411979679,7998.301769104262,-6.890043158917168,Low
71,36.07616330597724,8018.526666666668,0.0050551997336541026,0.004764965947576588,0.005109507258588829,8598.323819577077,7.2307192706691295,High
72,35.66423580414499,8534.465,0.0049974780801654625,0.00507155950167706,0.004993489917339596,8403.088815835681,-1.5393605125138958,High
73,36.59498804689989,8031.621666666667,0.005127900443812236,0.004772747580247699,0.00525752748047303,8847.413552734148,10.157249929403807,Very High
74,35.20214123514625,8548.155555555555,0.004932726728356985,0.00507969504000442,0.004864928862570779,8186.745140497803,-4.22793446737018,Low
75,36.372909282875746,8192.4475,0.005096781488638888,0.0048683174587528895,0.005193909893025239,8740.357316229762,6.687986907816759,Very High
76,35.65686047486589,8315.447222222221,0.004996444606558774,0.004941409376048202,0.004991424833173386,8399.613674011405,1.0121698754128032,Medium
77,35.67175531559463,8314.111111111111,0.004998531757408107,0.004940615399272758,0.004995595812063987,8406.632634026722,1.1128251917629994,High
78,35.28746316985603,8635.551666666666,0.00494468252914327,0.005131629704651259,0.004888540390954975,8226.478828434381,-4.73707823220271,Medium
79,36.03495555990704,8273.06,0.005049425466995208,0.004916220999317991,0.005097841326959327,8578.692287076778,3.6943076331705327,High
80,35.58349355167684,8472.379166666668,0.0049861640108252794,0.005034665332216971,0.004970905430818985,8365.083442993384,-1.2664178687306975,Medium
81,35.6428087389006,8341.260277777777,0.004994475596403603,0.004956748644200348,0.004987491544442654,8392.994701090705,0.6202231028655857,Medium
82,35.422164142276436,8463.43,0.0049635576050244615,0.005029347338500853,0.004925933158633608,8289.403707241561,-2.0562147115110423,Medium
83,36.57008713345969,8044.524166666666,0.005124411184438311,0.004780414820838689,0.005250374987597358,8835.377274723414,9.830949496475272,Very High
84,35.06727747986409,8647.27611111111,0.00491382884240388,0.005138596892122776,0.00482772397971036,8124.136435917614,-6.049762589647166,Low
85,36.255084050229634,8240.641111111112,0.005080271138587566,0.004896956250563587,0.005160314425977508,8683.822568371099,5.377997309729113,Very High
86,36.18498448332447,8424.807222222222,0.0050704483836304295,0.005006395962448569,0.005140378678706387,8650.274517268088,2.676230910674706,Very High
87,36.5843358156856,8224.352777777778,0.005126407791837563,0.004887276996892367,0.005254467157170747,8842.26361372557,7.5131849598838825,Very High
88,37.29370624513957,7919.31861111111,0.0052258088610594566,0.004706012099058175,0.0054602109728396206,9188.491118936108,16.02628420637478,Very High
89,35.952211460865996,8356.460833333334,0.005037830887386338,0.004965781491831518,0.005074456699998324,8539.340430853708,2.1884814775997037,High
90,35.71218278174664,8412.364444444444,0.005004196686751913,0.004999001909292789,0.005006925432427482,8425.698218966338,0.15850210258900316,High
91,35.66887605761473,8526.524444444445,0.004998128299200824,0.005066840869639039,0.0049947894021472325,8405.275600315907,-1.422019545226774,High
92,34.97281592619206,8685.845555555556,0.004900592345581495,0.005161516575131217,0.004801749902145247,8080.427029409923,-6.970173741558189,Low
93,36.006122589145896,8246.601944444445,0.005045385225108176,0.004900498443416868,0.0050896866281082845,8564.969488023202,3.8605906496218667,High
94,36.15102441537927,8256.646944444445,0.0050656897033634785,0.0049064676301432,0.005130734584907584,8634.045351277748,4.5708434594897955,Very High
95,35.904085100093575,8325.751388888888,0.005031087144597088,0.004947532571159459,0.005060880251246981,8516.493863312833,2.290994115900459,High
96,35.30202722513829,8644.890277777777,0.0049467233284311365,0.005137179123614605,0.004892576479612482,8233.270793977326,-4.761419411632598,Medium
97,35.82941927945335,8297.627499999999,0.005020624539873514,0.004930820102842048,0.005039853013620293,8481.109042625565,2.211253067525222,High
98,35.5891245981673,8376.032777777778,0.004986953065483818,0.004977412013582268,0.004972478835315831,8367.73118193931,-0.09911131031497818,Medium
99,35.382445634308624,8551.655555555555,0.004957992018983699,0.005081774896006626,0.004914892555690308,8270.82448336233,-3.283938067533413,Medium
100,35.522192150527715,8479.324444444444,0.004977574105514857,0.005038792525837856,0.004953792946541031,8336.286403722732,-1.6869037345944402,Medium
101,36.038628709634324,8296.808333333332,0.005049940169885466,0.0049303333174967705,0.005098880656052043,8580.441279228467,3.418578982421574,High
102,35.31560021822116,8607.985,0.0049486252543769595,0.005115248362614834,0.004896339417781492,8239.603099472306,-4.279536970936806,Medium
103,35.76337237872484,8429.315555555555,0.005011369667836827,0.005009075015060935,0.005021289504636084,8449.87020619852,0.24384720808581467,High
104,35.21074661963094,8592.996666666666,0.004933932564381898,0.00510634162688729,0.004867307678115182,8190.748232248663,-4.6811194048099205,Low
105,35.16061389959532,8659.125,0.004926907678979812,0.005145638030029928,0.004853457493949916,8167.441020342162,-5.678217829836593,Low
106,35.16113322271247,8618.5275,0.004926980449525317,0.005121513186015766,0.00485360086637771,8167.682288726486,-5.231116467093874,Low
107,35.42262605791462,8535.726111111111,0.004963622331303453,0.005072308910109601,0.004926061630761128,8289.619901269341,-2.883248673143445,Medium
108,36.93947748883807,8022.125277777778,0.005176172288031436,0.004767104402696316,0.005356977572265588,9014.769043164599,12.373825277156412,Very High
109,34.35430109912777,8888.361111111111,0.0048139224865247675,0.005281860344777608,0.004633408249079981,7797.1402128690615,-12.276964049963526,Low
110,35.761485359688045,8507.920555555556,0.0050111052478636915,0.005055785609647629,0.005020759631848498,8448.978531604422,-0.6927900133322975,High
111,35.648021065390765,8376.034722222223,0.004995205977604655,0.004977413169057824,0.004988950370839749,8395.44962700116,0.2317911210113386,Medium
112,35.37805659900369,8539.765555555556,0.004957377002084138,0.005074709328044846,0.004913673290112291,8268.772692508286,-3.1733056520617806,Medium
113,35.9595091796846,8277.774722222222,0.005038853485768411,0.004919022697407312,0.005076516974740482,8542.807479336825,3.2017391872613423,High
114,35.86964289603233,8290.691666666668,0.005026260904641355,0.00492669852153101,0.005051175268401338,8500.162232698158,2.5265752780757973,High
115,36.91459449510311,8013.723611111111,0.005172685539669792,0.0047621117578834,0.005349762919933221,9002.628162672632,12.340137987668994,Very High
116,35.09035601774309,8608.739166666666,0.004917062740020696,0.005115696522062928,0.004834080530983101,8134.83329638824,-5.50493935410897,Low
117,34.690516174411904,8784.11638888889,0.004861034878843528,0.0052199134844312595,0.0047245435431381684,7950.503488434913,-9.490002904656647,Low
118,34.77439268005139,8733.212500000001,0.004872788137785515,0.005189664124762346,0.004747417649248714,7988.996235674137,-8.52167818343896,Low
119,35.219323240011875,8560.592777777778,0.004935134369814966,0.005087085791801467,0.004869679120834373,8194.738916944318,-4.273697748865836,Low
120,36.25180823217349,8422.360555555555,0.005079812112098954,0.005004942044062265,0.005159381950550936,8682.253390509968,3.0857481491098433,Very High
121,35.773285242681844,8449.551666666666,0.005012758715414037,0.005021100214248294,0.005024073484713181,8454.55511239371,0.05921551727746193,High
122,35.55828629905277,8581.900555555556,0.0049826318254409694,0.0050997478230885495,0.004963865172859333,8353.2360348879,-2.6644974407170103,Medium
123,35.98723734707255,8390.2575,0.00504273891624519,0.004985864977551869,0.00508434893831346,8555.987176621804,1.9752632934305552,High
124,34.864595113307686,8828.443888888889,0.00488542782213068,0.0052462548606992026,0.004772078555663375,8030.4958262033615,-9.038377235310875,Low
125,35.051191531815775,8612.839444444446,0.004911574786738378,0.005118133089876307,0.00482329587972216,8116.6847902545205,-5.760639767991503,Low
126,35.74538645876298,8301.137222222222,0.005008849377166515,0.004932905736222039,0.00501624021563492,8441.373218192943,1.6893588458615998,High
127,35.24603098971802,8584.406388888889,0.004938876813490473,0.005101236900945367,0.004877067535626292,8207.172206433726,-4.394411976388143,Low
128,35.97653489354343,8222.824166666665,0.0050412392268305755,0.004886368628036799,0.005081325259873477,8550.898903910273,3.989806064120191,High
129,35.1821694403365,8524.97388888889,0.004929928165468062,0.005065919460416474,0.0048594102324225385,8177.458341075942,-4.076441199026839,Low
130,35.11520500120757,8610.098333333333,0.004920544722667403,0.005116504199477118,0.004840929393894645,8146.358623220951,-5.38599783834117,Low
131,35.36473396254984,8492.36638888889,0.004955510157550759,0.005046542630533062,0.004909973213670849,8262.546171282147,-2.7061976259930463,Medium
132,35.20599853393805,8549.737222222222,0.0049332672352745185,0.005080634936835893,0.004865995076822851,8188.5393752324635,-4.224666064015907,Low
133,37.225842832360534,7896.373888888889,0.0052162994488945385,0.00469237732242022,0.005440357145236546,9155.080922972036,15.94031705938207,Very High
134,34.14221047019144,8960.888888888889,0.0047842031263529,0.005324959583045549,0.00457637497992631,7701.164125185061,-14.058033520154812,Low
135,35.470398130747775,8388.143333333333,0.004970316429226618,0.004984608645485775,0.004939357475068483,8311.994265180292,-0.9078179178273615,Medium
136,34.81040924144525,8580.6925,0.004877834985756047,0.005099029942631914,0.004757256740185618,8005.553544566018,-6.702710246684417,Low
137,35.7363407471553,8313.763055555555,0.005007581839969668,0.0049404085691480935,0.005013701721832334,8437.101418462757,1.4835443599127143,High
138,36.365678182845485,8202.751388888888,0.005095768225265037,0.004874440488796209,0.005191844952419392,8736.88241599013,6.51160813949274,Very High
139,35.595516064149585,8482.639444444445,0.0049878486745001446,0.005040762446594232,0.0049742650148581835,8370.73698060595,-1.319193920375609,Medium
140,36.49028737825421,8212.724166666667,0.005113229183241593,0.004880366757859004,0.005227486252899336,8796.859910368335,7.112569859249933,Very High
141,34.817385532697976,8642.5275,0.004878812543856768,0.00513577505574518,0.004759163717717985,8008.76262315425,-7.333096444827629,Low
142,35.40395396414842,8440.305833333334,0.0049610058900086,0.0050156059279758,0.00492086971516773,8280.882899978089,-1.8888288706984429,Medium
143,34.86964240479867,8643.246111111112,0.004886135077677355,0.005136202086497379,0.004773460347986558,8032.821118495718,-7.062450666893271,Low
144,35.45720463535169,8547.859166666667,0.004968467680681863,0.005079518912515979,0.004935683692208564,8305.811991024737,-2.8316701401190625,Medium
145,36.246193507425495,8326.70888888889,0.005079025344536953,0.004948101560337207,0.005157783891441865,8679.56416256543,4.237631918985273,Very High
146,35.2395416731756,8686.426388888889,0.004937967493090224,0.005161861732186821,0.004875271820157681,8204.150360626387,-5.552064873069072,Low
147,36.374332271169244,8211.13638888889,0.005096980885952324,0.004879423229532925,0.005194316295355687,8741.041213651053,6.453489500907785,Very High
148,36.34495232785378,8284.478888888889,0.005092863999121443,0.004923006612059157,0.005185928672714364,8726.926448391589,5.340680632261719,Very High
149,36.40457769049764,8109.123055555556,0.00510121904826566,0.004818802359921951,0.0052029580809839545,8755.58368662363,7.97201653790645,Very High
150,35.67172889806997,8344.036666666667,0.0049985280556324365,0.004958398498227495,0.004995588412863947,8406.620182587723,0.7500388411650851,High
151,35.581365077024415,8495.593055555555,0.004985865756700949,0.005048460059685572,0.004970310765781282,8364.082735430095,-1.5479828102107778,Medium
152,35.00984958961958,8704.592777777776,0.004905781715745589,0.005172657010177954,0.004811924692914653,8097.549256936803,-6.973830210537968,Low
153,35.66356007636132,8450.613055555556,0.004997383393297488,0.00502173093883436,0.004993300696523124,8402.770393379054,-0.5661442768941911,High
154,36.15473792390027,8390.591944444444,0.005066210061560304,0.004986063719347636,0.005131788718531263,8635.819256624542,2.9226461470631575,Very High
155,36.47899452852615,8074.708333333333,0.005111646764112006,0.0047983515980424786,0.005224251195776838,8791.415927748032,8.875956441126759,Very High
156,35.656992303193256,8325.602777777778,0.00499646307910309,0.004947444259813335,0.004991461741212656,8399.675783184979,0.889701411228895,Medium
157,35.5307909708838,8417.1275,0.0049787790217362725,0.005001832329203094,0.004956191555902004,8340.32280468246,-0.9124810728783647,Medium
158,35.71796430683195,8497.362222222222,0.005005006827337637,0.005049511377374306,0.00500854672835139,8428.426550027554,-0.811259663785874,High
159,35.694985389166575,8436.186944444444,0.0050017868890787805,0.005013158300610663,0.0050021043700808135,8417.58529278518,-0.22049833392459814,High
160,34.76789563288705,8762.189722222223,0.004871877734126008,0.005206883681781248,0.004745643854647393,7986.011278495352,-8.858270230766255,Low
161,35.631457966202454,8370.400555555556,0.004992885060773919,0.004974065096098082,0.004984315427263554,8387.6499031263,0.20607553313914825,Medium
162,35.492313041062644,8535.415555555555,0.004973387272648829,0.005072124364156389,0.004945462792224474,8322.268346666368,-2.497209509037366,Medium
163,34.40646768253186,8905.800277777778,0.0048212323685732925,0.005292223474910506,0.004647490479616579,7820.837914453118,-12.182648717509592,Low
164,34.82220524779844,8781.185,0.00487948791008919,0.005218171522495443,0.00476048141578792,8010.980057072694,-8.771082068391745,Low
165,36.04555410047715,8267.9775,0.005050910595527661,0.004913200751280502,0.005100840504998716,8583.739330298387,3.8190939718738526,High
166,36.387930562734134,8213.105,0.0050988863568671204,0.0048805930660001965,0.005198200739469785,8747.577990420657,6.507563100930256,Very High
167,34.25727085348848,8988.72388888889,0.0048003260497930696,0.005341500380708811,0.0046072720257514695,7753.1579460425355,-13.745732521316597,Low
168,36.10105025882283,8490.631944444445,0.005058687036789125,0.005045511946336414,0.005116559223925809,8610.19092896025,1.4081282205859131,High
169,35.47823443595182,8544.785833333333,0.004971414497434269,0.005077692600864519,0.004941540173336711,8315.667329051394,-2.6813838140699224,Medium
170,35.637744500249106,8480.308333333332,0.004993765966123213,0.005039377196469587,0.004986074369197993,8390.609866106432,-1.0577264847119463,Medium
171,35.6453882127794,8392.76638888889,0.004994837047136445,0.004987355871155991,0.004988213461156815,8394.209548895979,0.01719528389351937,Medium
172,35.329210544064935,8500.537777777778,0.004950532411604209,0.005051398434026467,0.004900114158456663,8245.95526632861,-2.994898888805604,Medium
173,35.67080263106251,8358.389166666668,0.0049983982617657855,0.004966927393447972,0.004995328981162926,8406.183608636158,0.5718140303887154,High
174,35.43644922341362,8361.325833333332,0.004965559312848751,0.004968672491674583,0.004929907028974717,8296.090971253649,-0.7801975832542962,Medium
175,36.854846838780524,8029.030555555555,0.0051643133540311284,0.004771207826534319,0.005332459350466957,8973.509563564003,11.763300705773638,Very High
176,35.67058110244678,8399.417777777777,0.00499836721990056,0.004991308422899865,0.004995266935747828,8406.07919806513,0.07930811948629847,High
177,36.077653331077464,8314.135,0.0050554085245509035,0.004940629595115312,0.0051099293351396765,8599.034093714517,3.4266835180631205,High
178,35.47052949715971,8325.975833333334,0.004970334837044683,0.0049476659460523,0.00493939406145626,8312.0558330759,-0.16718761303275903,Medium
179,36.662306770694556,8125.384999999999,0.005137333531020275,0.004828465932139186,0.0052768883600475425,8879.994211413841,9.287057922964166,Very High
180,35.89641005626845,8281.876944444444,0.0050300116732624155,0.004921460420696247,0.005058716802378764,8512.85319250162,2.788936005769999,High
181,34.737975851711894,8759.075,0.0048676852021057706,0.005205032775007221,0.004737479568119355,7972.27234521448,-8.982713982760972,Low
182,35.365659149554915,8486.033611111112,0.004955639800081256,0.005042779411712562,0.004910230119482049,8262.978494644076,-2.628496735801055,Medium
183,34.52165866457921,8732.212222222222,0.0048373735922623605,0.00518906971512235,0.004678661662720997,7873.293055938745,-9.836214975371897,Low
184,36.07181445702718,8272.920277777777,0.005054590347897985,0.004916137970145839,0.00510827546817974,8596.250951826985,3.90830158145872,High
185,36.211324351594094,8177.662222222221,0.005074139277640742,0.004859531387687061,0.00514786499815178,8662.872561570714,5.933362447154729,Very High
186,34.33384025469756,8832.000277777777,0.004811055395187015,0.005248368225492555,0.004627890732456772,7787.855287296933,-11.822293451552765,Low
187,35.47913090024292,8502.31,0.004971540115172696,0.005052451567462504,0.004941789902239314,8316.087575048321,-2.190256823753527,Medium
188,35.37334221657311,8618.393888888888,0.0049567163956719396,0.00512143378833822,0.004912363812215111,8266.569091568956,-4.082254789648408,Medium
189,36.66033129600929,8100.040555555556,0.005137056716132336,0.004813405133596226,0.005276319706329726,8879.037275928766,9.617195309459541,Very High
190,35.65832187361565,8417.568888888889,0.004996649386166514,0.005002094622154483,0.00499183398930186,8400.302205548272,-0.2051267244561356,High
191,35.31233196708757,8668.523333333333,0.004948167288209109,0.005151222938599662,0.004895433204873508,8238.078116408777,-4.965611793064594,Medium
192,35.47939162716832,8424.987222222222,0.0049715766497307814,0.00500650292647154,0.004941862534369174,8316.209801036197,-1.2911286191521767,Medium
193,35.76912979704989,8368.641666666666,0.005012176430444494,0.004973019885923005,0.005022906353904956,8452.591054389477,1.0031423385851417,High
194,35.60690012224514,8453.6425,0.004989443874271375,0.005023531169751826,0.004977447234607738,8376.09204802967,-0.9173613855841426,Medium
195,36.30791015263117,8193.116944444446,0.005087673436235608,0.004868715272480296,0.005175363233791239,8709.14683471078,6.298334245262321,Very High
196,34.74595750988794,8812.860833333332,0.00486880363800882,0.00523699471451922,0.004739656855983389,7975.93630440975,-9.496627085702295,Low
197,35.26267495588657,8387.153888888888,0.004941209061868122,0.0049840206734953095,0.004881674744484512,8214.925258080892,-2.0534812296238076,Low
198,36.07180055014164,8228.890833333333,0.005054588399185105,0.004889973711773957,0.005108271529359938,8596.244323546327,4.46419204791161,High
199,36.33866572883574,8234.920277777777,0.005091983084667984,0.0048935566764075995,0.005184134804106122,8723.907710497144,5.937974093555178,Very High
200,35.636291832974905,8462.71361111111,0.0049935624100201055,0.005028921628292147,0.0049856678923267716,8389.925843247269,-0.8600996229894261,Medium
