store_id,sales_revenue_usd,ad_spend_usd,sales_to_ad_ratio,efficiency_score,optimal_share,current_share,recommended_ad,change,pct_change
115,289386.31914285716,7684.396571428571,37.65895167602714,0.9897506515960939,0.005193373242196579,0.004735377125047716,294966.55638865824,287282.15981722967,3738.5129352300246
116,295940.8697142857,8286.562857142857,35.71334397822016,0.9386162890885823,0.004925063411255783,0.00510645173426928,279727.43853847357,271440.8756813307,3275.6750942564067
117,297390.412,8418.922857142858,35.32404525451678,0.9283847598424768,0.004871377010415544,0.005188016306118907,276678.22716038884,268259.30430324597,3186.385109535088
118,297284.83142857143,8382.730857142858,35.46395995467961,0.9320619908723088,0.004890672004770847,0.0051657136090474225,277774.11951687874,269391.3886597359,3213.647118709408
119,295959.3057142857,8282.443714285715,35.73333136014067,0.939141596443118,0.004927819779392117,0.0051039133833813205,279883.99120268563,271601.5474883999,3279.244107870439
120,299446.71857142856,8126.098571428572,36.84999830352608,0.9684897802252781,0.005081814194162694,0.00500756838007283,288630.3685781642,280504.27000673563,3451.8935198865406
121,296280.48314285715,8154.918571428572,36.33150724286815,0.954862824553551,0.0050103114708818135,0.0050253282090295115,284569.24855559255,276414.329984164,3389.5412635094153
122,298784.5682857143,8252.980857142858,36.20323050030096,0.9514914617330261,0.004992621413862286,0.005085757404775066,283564.5113726432,275311.53051550034,3335.9041451940534
123,296160.4811428571,8137.577428571429,36.39418288089319,0.9565100624827463,0.005018954780559073,0.005014642028215624,285060.1601793879,276922.5827508165,3403.010111811998
124,301903.4474285714,8558.434,35.27554777294204,0.9271101514996236,0.004864688945243392,0.005273987646670395,276298.3670077035,267739.9330077035,3128.3752729495086
125,295826.5191428571,8273.57,35.755607209808716,0.9397270491905412,0.00493089173961577,0.005098445109685111,280058.4684617379,271784.8984617379,3284.977324924282
126,290862.4925714286,8037.096571428571,36.18999597509236,0.9511436326149597,0.004990796301212235,0.004952722429455117,283460.8509638298,275423.7543924012,3426.906121440885
127,296738.6448571429,8289.215428571428,35.7981581506904,0.9408453708535014,0.0049367597446443295,0.005108086335756676,280391.75188956514,272102.5364609937,3282.6090575846956
128,289469.03714285715,7892.477428571429,36.67657459430356,0.9639318671245142,0.0050578981261110165,0.004863603371821369,287272.01440129854,279379.5369727271,3539.820537989121
129,294336.83285714284,8282.520571428573,35.53710857929997,0.9339844793022627,0.004900759595978243,0.005103960745272759,278347.0615916993,270064.5410202707,3260.6564474090997
130,295145.53885714285,8245.503428571428,35.794726351630196,0.9407551764852353,0.004936286480981412,0.005081149568117731,280364.8720666823,272119.3686381109,3300.2153354905195
131,294202.87485714286,8191.986,35.91349824781718,0.9438767334168693,0.004952665768245935,0.00504817037389046,281295.1618292709,273103.1758292709,3333.7846992081154
132,295175.3062857143,8200.880571428572,35.993123386540866,0.9459694372609162,0.004963646505798357,0.005053651500441967,281918.83168533456,273717.951113906,3337.6653730030484
133,288101.0731428572,7643.156571428571,37.69399075505379,0.9906715468880367,0.005198205320821966,0.004709963684861265,295241.00259651965,287597.8460250911,3762.8150534058286
134,300745.4845714286,8709.974857142857,34.528857947826786,0.9074856875127928,0.004761716377357427,0.005367372091597735,270449.86309024313,261739.88823310027,3005.0590561516165
135,291206.10457142856,8059.939714285715,36.13005988807644,0.9495683954259784,0.00498253079044528,0.004966799123069825,282991.39707826794,274931.4573639822,3411.0857786775287
136,293310.33114285715,8331.536285714286,35.204831508179744,0.9252515902276836,0.004854936789624085,0.005134165835553946,275744.47657344374,267412.94028772943,3209.647430165436
137,291478.1634285714,8043.659999999999,36.23700696307048,0.9523791730087497,0.004997279370872674,0.0049567670293440115,283829.0680442102,275785.4080442102,3428.605983398232
138,292529.478,7886.733142857142,37.091337148251064,0.9748326354613164,0.005115096126949347,0.004860063554619286,290520.6731348006,282633.9399919435,3583.6630309714415
139,295945.79742857144,8180.295714285714,36.177884976914044,0.9508253319771303,0.004989126129020066,0.005040966436529584,283365.9906645358,275185.6949502501,3364.0066882872916
140,293897.29885714286,7915.007428571429,37.13165167681821,0.9758921798496304,0.005120655718616517,0.004877487096540106,290836.43969586113,282921.4322672897,3574.4935784394315
141,295067.3291428571,8347.096857142858,35.3496951326687,0.9290588886348187,0.00487491426742699,0.005143754769871768,276879.1317499628,268532.03489281994,3217.071030666538
142,293400.0874285714,8188.172285714287,35.8321829574177,0.941739609092486,0.004941451949630507,0.005045820238102677,280658.25373376097,272470.08144804667,3327.605623582431
143,295850.47457142855,8338.599428571428,35.479636251349916,0.9324739945036772,0.004892833850920063,0.0051385183757704424,277896.9052833426,269558.30585477117,3232.6568527941868
144,296074.30914285715,8192.384,36.14018936891351,0.9498346179258789,0.0049839277006723404,0.005048415634540174,283070.73699474306,274878.35299474304,3355.291365672593
145,296160.8417142857,8064.42,36.72438212720638,0.9651883422714814,0.005064491043627385,0.004969560022027589,287646.4704793937,279582.05047939374,3466.858750900793
146,300720.8231428572,8410.885142857142,35.75376646276537,0.9396786707704182,0.004930637890636574,0.005183063203033654,280044.0506728088,271633.1655299516,3229.5431564730534
147,293663.3405714286,7972.448857142857,36.83477258161688,0.9680896185768527,0.005079714484711496,0.004912884388228377,288511.1119722256,280538.6631150827,3518.851837647552
148,295434.088,7984.85,36.99932847830579,0.9724144682798652,0.0051024076334231705,0.0049205263790684265,289800.0083439925,281815.15834399255,3529.3732298539426
149,288783.546,7784.558857142857,37.09696995032951,0.9749806764789054,0.005115872920840066,0.0047971004096485454,290564.79247848794,282780.2336213451,3632.5787859112297
150,291865.74485714285,8055.358285714286,36.23249699206427,0.9522606421802637,0.004996657421463455,0.0049639758965671936,283793.7433588988,275738.3850731845,3423.0430887498906
151,295908.504,8193.922857142858,36.11316693591383,0.9491244157168734,0.004980201160919272,0.005049363928767999,282859.08176663873,274665.15890949586,3352.059370074043
152,298351.4317142857,8377.994285714285,35.61131955210555,0.935934888313161,0.0049109936907496925,0.00516279477842936,278928.3245881584,270550.3303024441,3229.2971453056766
153,294991.56257142854,8145.104857142856,36.21703682706251,0.9518543189104097,0.004994525381041013,0.005019280676512369,283672.6504598983,275527.54560275545,3382.7378583239642
154,297480.11171428574,8062.231428571428,36.89798715775605,0.9697510208501385,0.005088432116871366,0.004968211352553928,289006.2448691195,280944.01344054803,3484.6929901431695
155,288284.4402857143,7760.530571428571,37.14751686528649,0.976309147925621,0.005122843613966935,0.004782293392146534,290960.7049714643,283200.1744000357,3649.2372756403397
156,289748.44942857145,7949.84542857143,36.44705447822004,0.9578996311132105,0.00502624605996567,0.004898955414416333,285474.2809209431,277524.4354923717,3490.9412766059554
157,292827.1442857143,8096.457142857143,36.167318509683255,0.9505476246230672,0.004987668956004391,0.004989302359897249,283283.2280194395,275186.77087658236,3398.8541657304722
158,296673.4702857143,8156.501714285714,36.3726362940751,0.9559437761844356,0.005015983389629118,0.005026303793566529,284891.39492616634,276734.89321188064,3392.81352356235
159,294137.978,8090.34542857143,36.356664940564606,0.955524017884208,0.005013780853544827,0.0049855361211621225,284766.2981049276,276675.95267635613,3419.8286725714106
160,299757.52857142856,8519.102,35.18651714364126,0.9247702530308473,0.004852411139638917,0.005249749978643881,275601.02794304007,267081.92594304006,3135.094825053627
161,291579.42542857147,8056.388571428571,36.1923239977076,0.9512048175868671,0.004991117348129877,0.004964610792405577,283479.0853751304,275422.69680370187,3418.686851580987
162,296775.67542857147,8239.566857142856,36.01835880138499,0.9466326731496935,0.0049671266060766295,0.005077491258153798,282116.48996004293,273876.9231029001,3323.923791764333
163,300460.67342857143,8593.638285714287,34.96315104721652,0.9188997566510557,0.004821607746109388,0.005295681681813625,273851.49628206383,265257.8579963496,3086.6770182461996
164,299186.2037142857,8452.303714285714,35.39700108132819,0.9303021811702269,0.0048814380137616855,0.005208586684789432,277249.65913194703,268797.3554176613,3180.1667865217833
165,292083.90400000004,7925.883428571428,36.85190510714408,0.9685398947409347,0.005082077152701025,0.004884189244344855,288645.3037601562,280719.42033158476,3541.806069461483
166,292246.27714285714,7887.863142857142,37.05012014660788,0.9737493723215422,0.005109412079360908,0.004860759897669981,290197.8378858552,282309.974742998,3579.04250657092
167,303004.71285714285,8707.585142857142,34.79778927062212,0.9145537268533759,0.004798803462197414,0.005365899471300385,272556.28779564676,263848.7026527896,3030.101897645244
168,299740.7877142857,8123.457428571429,36.89817917430724,0.9697560674193657,0.005088458596992948,0.0050059408212458694,289007.74885312206,280884.29142455064,3457.693893201657
169,296799.17,8234.326285714285,36.04413520932687,0.9473101273915363,0.004970681312230877,0.005074261846210471,282318.3856036629,274084.0593179486,3328.5547573388785
170,296488.0142857143,8209.563142857143,36.11495631697264,0.9491714441388046,0.004980447926251214,0.0050590019856423685,282873.0972276511,274663.53408479394,3345.653469073676
171,292698.9325714286,8101.829714285714,36.12750982106194,0.9495013746944688,0.004982179122403301,0.004992613114568623,282971.4234875982,274869.59377331246,3392.6853990604504
172,294479.93200000003,8213.389428571429,35.853642952276225,0.9423036195853218,0.004944411399060612,0.005061359868356633,280826.340748981,272612.95132040954,3319.1285241155997
173,292922.72285714286,8067.502285714286,36.30897302326675,0.9542705813406872,0.005007203880046082,0.004971459427547413,284392.7475947078,276325.24530899356,3425.164760080735
174,290616.23342857143,8112.355142857143,35.82390419438879,0.941522027063842,0.004940310263405073,0.004999099228764471,280593.4097029764,272481.0545601193,3358.840309155307
175,289317.38,7681.007142857143,37.66659431752347,0.9899515151109889,0.005194427203820052,0.004733288448028651,295026.41794994863,287345.4108070915,3740.9861163103437
176,294642.53885714285,8158.477714285714,36.1148916716676,0.9491697451341872,0.004980439011313795,0.005027521469556063,282872.5908884631,274714.11317417736,3367.222695149924
177,294360.3742857143,8040.197714285714,36.61108653618042,0.9622107133134165,0.005048866968481724,0.004954633455364662,286759.07428667875,278718.87657239306,3466.5674461856715
178,289433.21800000005,8080.839142857143,35.81722304865298,0.9413464335315973,0.004939388897250484,0.004979678036210732,280541.0791291628,272460.2399863057,3371.6825093238012
179,292296.81085714285,7849.829428571429,37.23607162637892,0.978636539650361,0.005135055794770133,0.004837322275869096,291654.3167627846,283804.48733421316,3615.422346646608
180,291825.7825714286,8016.245714285714,36.40429609728245,0.9567758575212569,0.005020349447830757,0.004939873447621067,285139.37270335865,277123.12698907295,3457.018869758609
