timestamp_utc,asset_id,zone,vibration_rms_mm_s,peak_accel_g,bearing_temp_c,rpm,load_pct,quality_flag
2024-01-01 06:00:00,MOT-001,Zone_A,1.837,0.284,72.48,1816,68.0,OK
2024-01-01 06:15:00,MOT-001,Zone_A,2.033,0.343,72.26,1794,70.4,OK
2024-01-01 06:30:00,MOT-001,Zone_A,1.655,0.251,68.83,1812,70.2,OK
2024-01-01 06:45:00,MOT-001,Zone_A,2.113,0.266,73.23,1746,69.9,OK
2024-01-01 07:00:00,MOT-001,Zone_A,1.872,0.319,73.21,1797,72.5,OK
2024-01-01 07:15:00,MOT-001,Zone_A,1.964,0.34,70.22,1837,74.5,OK
2024-01-01 07:30:00,MOT-001,Zone_A,1.871,0.356,69.41,1760,81.1,OK
2024-01-01 07:45:00,MOT-001,Zone_A,2.607,0.378,75.93,1801,73.0,OK
2024-01-01 08:00:00,MOT-001,Zone_A,2.096,0.297,72.09,1733,77.6,OK
2024-01-01 08:15:00,MOT-001,Zone_A,1.783,0.36,70.69,1753,75.1,OK
2024-01-01 08:30:00,MOT-001,Zone_A,2.347,0.283,73.75,1829,79.3,OK
2024-01-01 08:45:00,MOT-001,Zone_A,1.734,0.345,70.7,1789,75.4,OK
2024-01-01 09:00:00,MOT-001,Zone_A,2.204,0.31,69.79,1866,69.8,OK
2024-01-01 09:15:00,MOT-001,Zone_A,1.554,0.322,69.99,1816,67.7,OK
2024-01-01 09:30:00,MOT-001,Zone_A,1.743,0.321,72.19,1819,76.7,OK
2024-01-01 09:45:00,MOT-001,Zone_A,2.2,0.22,66.82,1761,85.2,OK
2024-01-01 10:00:00,MOT-001,Zone_A,2.395,0.244,70.52,1786,73.2,OK
2024-01-01 10:15:00,MOT-001,Zone_A,2.225,0.305,73.6,1774,69.4,OK
2024-01-01 10:30:00,MOT-001,Zone_A,2.139,0.216,69.68,1762,73.0,OK
2024-01-01 10:45:00,MOT-001,Zone_A,2.083,0.342,73.72,1824,70.5,OK
2024-01-01 11:00:00,MOT-001,Zone_A,1.75,0.344,72.95,1831,69.7,OK
2024-01-01 11:15:00,MOT-001,Zone_A,1.977,0.316,70.33,1814,63.5,OK
2024-01-01 11:30:00,MOT-001,Zone_A,2.055,0.244,69.45,1770,73.0,OK
2024-01-01 11:45:00,MOT-001,Zone_A,2.51,0.369,70.69,1812,76.9,OK
2024-01-01 12:00:00,MOT-001,Zone_A,2.303,0.402,76.28,1731,66.3,OK
2024-01-01 12:15:00,MOT-001,Zone_A,1.671,0.307,73.76,1848,68.0,OK
2024-01-01 12:30:00,MOT-001,Zone_A,2.297,0.326,71.2,1753,67.4,OK
2024-01-01 12:45:00,MOT-001,Zone_A,2.084,0.31,69.41,1760,63.9,OK
2024-01-01 13:00:00,MOT-001,Zone_A,1.99,0.327,70.72,1804,67.4,OK
2024-01-01 13:15:00,MOT-001,Zone_A,2.377,0.294,71.55,1807,73.4,OK
2024-01-01 13:30:00,MOT-001,Zone_A,2.502,0.298,68.77,1797,64.3,OK
2024-01-01 13:45:00,MOT-001,Zone_A,2.473,0.345,71.37,1760,73.9,OK
2024-01-01 14:00:00,MOT-001,Zone_A,1.921,0.417,73.03,1841,69.4,OK
2024-01-01 14:15:00,MOT-001,Zone_A,2.08,0.23,67.02,1739,67.6,OK
2024-01-01 14:30:00,MOT-001,Zone_A,2.273,0.295,72.56,1747,78.0,OK
2024-01-01 14:45:00,MOT-001,Zone_A,2.466,0.241,73.95,1796,69.9,OK
2024-01-01 15:00:00,MOT-001,Zone_A,1.998,0.38,69.38,1754,71.2,OK
2024-01-01 15:15:00,MOT-001,Zone_A,2.086,0.271,74.02,1844,85.4,OK
2024-01-01 15:30:00,MOT-001,Zone_A,1.81,0.228,68.83,1758,67.6,OK
2024-01-01 15:45:00,MOT-001,Zone_A,1.783,0.332,71.06,1856,87.5,OK
2024-01-01 16:00:00,MOT-001,Zone_A,2.344,0.387,70.4,1837,72.2,OK
2024-01-01 16:15:00,MOT-001,Zone_A,2.507,0.333,70.65,1844,65.9,OK
2024-01-01 16:30:00,MOT-001,Zone_A,2.078,0.31,69.38,1868,70.6,OK
2024-01-01 16:45:00,MOT-001,Zone_A,2.401,0.32,72.5,1803,75.6,OK
2024-01-01 17:00:00,MOT-001,Zone_A,2.16,0.371,72.44,1764,85.0,OK
2024-01-01 17:15:00,MOT-001,Zone_A,1.858,0.256,70.16,1796,81.4,OK
2024-01-01 17:30:00,MOT-001,Zone_A,2.16,0.294,68.02,1780,75.5,OK
2024-01-01 17:45:00,MOT-001,Zone_A,2.513,0.277,72.08,1774,85.1,OK
2024-01-01 18:00:00,MOT-001,Zone_A,1.989,0.242,71.33,1805,60.0,OK
2024-01-01 18:15:00,MOT-001,Zone_A,2.469,0.284,70.77,1789,77.0,OK
2024-01-01 18:30:00,MOT-001,Zone_A,1.214,0.355,73.06,1773,77.5,SUSPECT
2024-01-01 18:45:00,MOT-001,Zone_A,2.247,0.328,67.74,1791,77.6,OK
2024-01-01 19:00:00,MOT-001,Zone_A,1.974,0.332,66.03,1820,62.1,OK
2024-01-01 19:15:00,MOT-001,Zone_A,1.859,0.307,68.83,1834,66.9,OK
2024-01-01 19:30:00,MOT-001,Zone_A,1.976,0.326,71.88,1742,73.7,OK
2024-01-01 19:45:00,MOT-001,Zone_A,1.352,0.26,67.42,1789,83.9,OK
2024-01-01 20:00:00,MOT-001,Zone_A,1.834,0.285,68.29,1795,90.3,SUSPECT
2024-01-01 20:15:00,MOT-001,Zone_A,2.007,0.31,72.41,1757,69.7,OK
2024-01-01 20:30:00,MOT-001,Zone_A,2.343,0.314,71.94,1796,64.5,OK
2024-01-01 20:45:00,MOT-001,Zone_A,1.745,0.316,70.87,1805,81.5,OK
2024-01-01 21:00:00,MOT-001,Zone_A,1.616,0.293,71.49,1819,95.9,OK
2024-01-01 21:15:00,MOT-001,Zone_A,1.708,0.281,69.21,1803,83.9,OK
2024-01-01 21:30:00,MOT-001,Zone_A,2.133,0.458,69.94,1768,69.0,OK
2024-01-01 21:45:00,MOT-001,Zone_A,1.957,0.345,72.06,1872,97.9,OK
2024-01-01 22:00:00,MOT-001,Zone_A,1.668,0.321,67.31,1830,80.5,OK
2024-01-01 22:15:00,MOT-001,Zone_A,1.981,0.288,66.19,1820,68.7,OK
2024-01-01 22:30:00,MOT-001,Zone_A,1.856,0.277,69.42,1836,90.5,OK
2024-01-01 22:45:00,MOT-001,Zone_A,2.117,0.293,72.54,1809,68.0,OK
2024-01-01 23:00:00,MOT-001,Zone_A,1.596,0.315,70.41,1846,70.0,OK
2024-01-01 23:15:00,MOT-001,Zone_A,1.709,0.206,71.78,1802,80.8,OK
2024-01-01 23:30:00,MOT-001,Zone_A,1.689,0.222,66.0,1800,74.8,OK
2024-01-01 23:45:00,MOT-001,Zone_A,1.368,0.268,70.18,1823,75.3,OK
2024-01-02 00:00:00,MOT-001,Zone_A,1.889,0.31,71.99,1857,75.3,OK
2024-01-02 00:15:00,MOT-001,Zone_A,1.878,0.288,67.96,1854,83.9,OK
2024-01-02 00:30:00,MOT-001,Zone_A,1.802,0.374,72.28,1821,56.4,OK
2024-01-02 00:45:00,MOT-001,Zone_A,1.73,0.226,70.22,1819,77.3,OK
2024-01-02 01:00:00,MOT-001,Zone_A,1.382,0.262,76.06,1825,72.7,OK
2024-01-02 01:15:00,MOT-001,Zone_A,1.681,0.376,66.02,1835,69.0,OK
2024-01-02 01:30:00,MOT-001,Zone_A,1.704,0.307,73.14,1847,69.0,OK
2024-01-02 01:45:00,MOT-001,Zone_A,1.566,0.344,69.41,1791,53.9,OK
2024-01-02 02:00:00,MOT-001,Zone_A,1.778,0.403,67.28,1847,68.6,OK
2024-01-02 02:15:00,MOT-001,Zone_A,1.948,0.265,69.72,1812,85.3,OK
2024-01-02 02:30:00,MOT-001,Zone_A,2.393,0.295,71.99,1823,81.7,OK
2024-01-02 02:45:00,MOT-001,Zone_A,1.879,0.286,72.74,1850,73.5,OK
2024-01-02 03:00:00,MOT-001,Zone_A,1.936,0.202,74.2,1827,63.7,OK
2024-01-02 03:15:00,MOT-001,Zone_A,1.836,0.284,73.45,1833,81.6,OK
2024-01-02 03:30:00,MOT-001,Zone_A,1.283,0.344,67.84,1786,85.5,OK
2024-01-02 03:45:00,MOT-001,Zone_A,1.851,0.327,72.89,1854,83.3,OK
2024-01-02 04:00:00,MOT-001,Zone_A,1.918,0.331,71.51,1825,67.3,OK
2024-01-02 04:15:00,MOT-001,Zone_A,2.639,0.281,70.5,1805,68.1,OK
2024-01-02 04:30:00,MOT-001,Zone_A,1.842,0.267,70.19,1840,88.2,OK
2024-01-02 04:45:00,MOT-001,Zone_A,1.99,0.363,69.41,1893,65.3,OK
2024-01-02 05:00:00,MOT-001,Zone_A,1.938,0.275,70.83,1758,78.8,OK
2024-01-02 05:15:00,MOT-001,Zone_A,1.598,0.315,68.79,1771,60.8,OK
2024-01-02 05:30:00,MOT-001,Zone_A,2.291,0.308,69.23,1897,72.6,OK
2024-01-02 05:45:00,MOT-001,Zone_A,2.174,0.373,72.07,1815,79.7,OK
2024-01-02 06:00:00,MOT-001,Zone_A,2.237,0.349,72.46,1807,74.8,OK
2024-01-02 06:15:00,MOT-001,Zone_A,1.727,0.235,70.06,1796,79.2,OK
2024-01-02 06:30:00,MOT-001,Zone_A,2.421,0.241,74.22,1844,65.2,OK
2024-01-02 06:45:00,MOT-001,Zone_A,1.579,0.329,69.7,1894,68.4,OK
2024-01-02 07:00:00,MOT-001,Zone_A,2.228,0.297,70.58,1776,78.9,OK
2024-01-02 07:15:00,MOT-001,Zone_A,2.709,0.277,73.23,1797,80.6,OK
2024-01-02 07:30:00,MOT-001,Zone_A,1.755,0.351,70.22,1787,76.8,OK
2024-01-02 07:45:00,MOT-001,Zone_A,1.882,0.309,70.84,1826,82.6,OK
2024-01-02 08:00:00,MOT-001,Zone_A,2.13,0.303,66.0,1844,61.7,OK
2024-01-02 08:15:00,MOT-001,Zone_A,1.949,0.339,70.81,1858,71.3,OK
2024-01-02 08:30:00,MOT-001,Zone_A,1.635,0.281,66.65,1828,89.6,OK
2024-01-02 08:45:00,MOT-001,Zone_A,2.121,0.378,68.59,1891,85.3,OK
2024-01-02 09:00:00,MOT-001,Zone_A,1.823,0.261,67.91,1779,80.1,OK
2024-01-02 09:15:00,MOT-001,Zone_A,2.283,0.333,69.19,1770,73.8,OK
2024-01-02 09:30:00,MOT-001,Zone_A,1.866,0.372,69.55,1853,83.3,OK
2024-01-02 09:45:00,MOT-001,Zone_A,2.606,0.231,70.79,1804,78.4,OK
2024-01-02 10:00:00,MOT-001,Zone_A,1.938,0.283,72.08,1750,62.9,OK
2024-01-02 10:15:00,MOT-001,Zone_A,2.077,0.357,71.41,1789,83.0,OK
2024-01-02 10:30:00,MOT-001,Zone_A,2.417,0.358,67.67,1809,68.1,OK
2024-01-02 10:45:00,MOT-001,Zone_A,1.804,0.291,70.72,1777,81.1,OK
2024-01-02 11:00:00,MOT-001,Zone_A,2.261,0.263,71.88,1763,62.1,OK
2024-01-02 11:15:00,MOT-001,Zone_A,2.585,0.348,71.07,1793,87.8,OK
2024-01-02 11:30:00,MOT-001,Zone_A,1.711,0.359,70.29,1762,72.8,OK
2024-01-02 11:45:00,MOT-001,Zone_A,2.249,0.242,71.6,1823,66.1,OK
2024-01-02 12:00:00,MOT-001,Zone_A,2.278,0.24,72.79,1730,69.5,OK
2024-01-02 12:15:00,MOT-001,Zone_A,2.435,0.311,68.35,1803,72.3,OK
2024-01-02 12:30:00,MOT-001,Zone_A,1.829,0.331,70.1,1819,75.0,OK
2024-01-02 12:45:00,MOT-001,Zone_A,1.804,0.285,73.57,1797,85.5,OK
2024-01-02 13:00:00,MOT-001,Zone_A,2.35,0.334,74.21,1839,75.6,OK
2024-01-02 13:15:00,MOT-001,Zone_A,2.282,0.264,72.97,1751,57.6,OK
2024-01-02 13:30:00,MOT-001,Zone_A,2.268,0.194,72.32,1775,65.2,OK
2024-01-02 13:45:00,MOT-001,Zone_A,2.297,0.279,74.6,1788,97.1,OK
2024-01-02 14:00:00,MOT-001,Zone_A,1.969,0.303,74.64,1826,76.1,OK
2024-01-02 14:15:00,MOT-001,Zone_A,2.243,0.286,70.95,1808,82.6,OK
2024-01-02 14:30:00,MOT-001,Zone_A,2.261,0.242,69.3,1877,72.5,OK
2024-01-02 14:45:00,MOT-001,Zone_A,1.959,0.209,70.25,1771,67.0,OK
2024-01-02 15:00:00,MOT-001,Zone_A,2.701,0.274,78.09,1750,71.1,OK
2024-01-02 15:15:00,MOT-001,Zone_A,2.284,0.345,68.14,1864,76.0,OK
2024-01-02 15:30:00,MOT-001,Zone_A,1.784,0.363,69.58,1748,71.3,OK
2024-01-02 15:45:00,MOT-001,Zone_A,2.338,0.359,68.53,1825,90.3,OK
2024-01-02 16:00:00,MOT-001,Zone_A,1.808,0.259,70.81,1765,70.1,OK
2024-01-02 16:15:00,MOT-001,Zone_A,2.336,0.242,68.95,1726,66.6,OK
2024-01-02 16:30:00,MOT-001,Zone_A,2.448,0.325,71.3,1787,81.5,OK
2024-01-02 16:45:00,MOT-001,Zone_A,1.854,0.332,66.73,1832,82.5,OK
2024-01-02 17:00:00,MOT-001,Zone_A,2.341,0.32,72.6,1756,75.2,OK
2024-01-02 17:15:00,MOT-001,Zone_A,2.176,0.199,73.56,1821,70.2,OK
2024-01-02 17:30:00,MOT-001,Zone_A,2.298,0.257,70.53,1827,59.8,OK
2024-01-02 17:45:00,MOT-001,Zone_A,2.621,0.299,71.51,1754,84.8,OK
2024-01-02 18:00:00,MOT-001,Zone_A,1.926,0.324,70.41,1792,81.9,OK
2024-01-02 18:15:00,MOT-001,Zone_A,1.774,0.338,70.87,1857,71.5,OK
2024-01-02 18:30:00,MOT-001,Zone_A,1.733,0.307,70.37,1823,75.5,OK
2024-01-02 18:45:00,MOT-001,Zone_A,1.755,0.317,72.02,1791,73.2,OK
2024-01-02 19:00:00,MOT-001,Zone_A,1.925,0.304,73.2,1815,88.0,OK
2024-01-02 19:15:00,MOT-001,Zone_A,2.051,0.334,69.3,1775,66.7,OK
2024-01-02 19:30:00,MOT-001,Zone_A,2.031,0.316,70.28,1840,70.0,OK
2024-01-02 19:45:00,MOT-001,Zone_A,2.196,0.303,72.95,1840,69.3,OK
2024-01-02 20:00:00,MOT-001,Zone_A,1.904,0.287,67.86,1804,77.5,OK
2024-01-02 20:15:00,MOT-001,Zone_A,2.336,0.304,67.41,1808,75.4,OK
2024-01-02 20:30:00,MOT-001,Zone_A,1.821,0.324,71.03,1764,76.6,OK
2024-01-02 20:45:00,MOT-001,Zone_A,2.716,0.313,72.92,1751,68.0,OK
2024-01-02 21:00:00,MOT-001,Zone_A,2.046,0.319,69.47,1786,86.9,OK
2024-01-02 21:15:00,MOT-001,Zone_A,1.601,0.367,69.09,1797,71.4,OK
2024-01-02 21:30:00,MOT-001,Zone_A,1.537,0.313,68.63,1838,84.5,OK
2024-01-02 21:45:00,MOT-001,Zone_A,2.003,0.268,69.12,1833,100.0,OK
2024-01-02 22:00:00,MOT-001,Zone_A,1.76,0.344,71.88,1807,68.0,OK
2024-01-02 22:15:00,MOT-001,Zone_A,2.041,0.232,68.55,1843,77.7,OK
2024-01-02 22:30:00,MOT-001,Zone_A,1.969,0.246,70.27,1766,73.9,OK
2024-01-02 22:45:00,MOT-001,Zone_A,1.805,0.317,68.75,1839,91.2,OK
2024-01-02 23:00:00,MOT-001,Zone_A,1.553,0.326,67.27,1772,72.8,OK
2024-01-02 23:15:00,MOT-001,Zone_A,1.352,0.238,71.62,1845,77.0,SUSPECT
2024-01-02 23:30:00,MOT-001,Zone_A,1.673,0.281,69.32,1800,76.8,OK
2024-01-02 23:45:00,MOT-001,Zone_A,2.064,0.27,71.32,1728,74.2,OK
2024-01-03 00:00:00,MOT-001,Zone_A,1.864,0.276,67.98,1826,81.0,OK
2024-01-03 00:15:00,MOT-001,Zone_A,1.426,0.347,68.85,1829,75.7,OK
2024-01-03 00:30:00,MOT-001,Zone_A,1.852,0.335,72.49,1784,78.9,OK
2024-01-03 00:45:00,MOT-001,Zone_A,1.916,0.299,76.24,1787,76.7,OK
2024-01-03 01:00:00,MOT-001,Zone_A,1.542,0.273,66.56,1794,70.2,OK
2024-01-03 01:15:00,MOT-001,Zone_A,1.853,0.233,70.57,1731,72.8,OK
2024-01-03 01:30:00,MOT-001,Zone_A,1.824,0.371,71.76,1715,79.4,OK
2024-01-03 01:45:00,MOT-001,Zone_A,1.464,0.33,69.16,1847,79.4,OK
2024-01-03 02:00:00,MOT-001,Zone_A,1.934,0.265,72.8,1770,85.0,OK
2024-01-03 02:15:00,MOT-001,Zone_A,1.995,0.336,69.45,1867,89.9,OK
2024-01-03 02:30:00,MOT-001,Zone_A,2.152,0.296,71.73,1849,70.8,OK
2024-01-03 02:45:00,MOT-001,Zone_A,2.143,0.286,70.37,1856,76.1,OK
2024-01-03 03:00:00,MOT-001,Zone_A,1.445,0.322,72.8,1777,73.5,OK
2024-01-03 03:15:00,MOT-001,Zone_A,1.577,0.263,69.21,1742,66.1,OK
2024-01-03 03:30:00,MOT-001,Zone_A,2.013,0.283,70.51,1761,79.5,OK
2024-01-03 03:45:00,MOT-001,Zone_A,2.013,0.306,73.11,1784,81.2,OK
2024-01-03 04:00:00,MOT-001,Zone_A,2.055,0.275,69.22,1715,66.4,OK
2024-01-03 04:15:00,MOT-001,Zone_A,3.056,0.333,72.92,1783,72.0,OK
2024-01-03 04:30:00,MOT-001,Zone_A,2.071,0.393,67.66,1793,71.2,OK
2024-01-03 04:45:00,MOT-001,Zone_A,2.241,0.262,69.38,1753,62.9,OK
2024-01-03 05:00:00,MOT-001,Zone_A,2.234,0.217,72.31,1763,74.7,OK
2024-01-03 05:15:00,MOT-001,Zone_A,2.144,0.2,69.43,1792,65.8,OK
2024-01-03 05:30:00,MOT-001,Zone_A,1.854,0.292,69.89,1813,76.3,OK
2024-01-03 05:45:00,MOT-001,Zone_A,2.176,0.267,72.45,1768,77.2,OK
2024-01-03 06:00:00,MOT-001,Zone_A,1.768,0.31,69.69,1811,78.1,OK
2024-01-03 06:15:00,MOT-001,Zone_A,1.929,0.307,72.73,1805,78.5,OK
2024-01-03 06:30:00,MOT-001,Zone_A,1.854,0.22,71.41,1802,87.2,OK
2024-01-03 06:45:00,MOT-001,Zone_A,2.025,0.209,72.1,1777,68.5,OK
2024-01-03 07:00:00,MOT-001,Zone_A,2.746,0.315,74.8,1752,68.9,OK
2024-01-03 07:15:00,MOT-001,Zone_A,1.492,0.307,71.07,1861,80.2,OK
2024-01-03 07:30:00,MOT-001,Zone_A,2.258,0.279,74.66,1823,73.9,OK
2024-01-03 07:45:00,MOT-001,Zone_A,1.568,0.217,72.37,1836,84.0,OK
2024-01-03 08:00:00,MOT-001,Zone_A,1.958,0.324,70.09,1797,79.5,OK
2024-01-03 08:15:00,MOT-001,Zone_A,2.427,0.364,74.42,1794,90.3,OK
2024-01-03 08:30:00,MOT-001,Zone_A,2.119,0.314,71.9,1818,74.3,OK
2024-01-03 08:45:00,MOT-001,Zone_A,1.777,0.258,70.07,1734,63.1,OK
2024-01-03 09:00:00,MOT-001,Zone_A,1.927,0.302,71.64,1760,77.7,OK
2024-01-03 09:15:00,MOT-001,Zone_A,2.345,0.232,73.94,1771,74.4,OK
2024-01-03 09:30:00,MOT-001,Zone_A,1.922,0.353,71.99,1784,79.3,OK
2024-01-03 09:45:00,MOT-001,Zone_A,2.206,0.304,75.15,1768,80.3,OK
2024-01-03 10:00:00,MOT-001,Zone_A,2.187,0.212,73.65,1812,70.7,OK
2024-01-03 10:15:00,MOT-001,Zone_A,1.978,0.285,72.21,1803,66.9,OK
2024-01-03 10:30:00,MOT-001,Zone_A,2.816,0.323,70.37,1850,73.8,OK
2024-01-03 10:45:00,MOT-001,Zone_A,2.363,0.283,71.38,1889,56.0,OK
2024-01-03 11:00:00,MOT-001,Zone_A,1.586,0.286,70.72,1755,75.6,OK
2024-01-03 11:15:00,MOT-001,Zone_A,2.249,0.239,72.96,1805,71.7,OK
2024-01-03 11:30:00,MOT-001,Zone_A,1.995,0.328,72.46,1805,81.9,OK
2024-01-03 11:45:00,MOT-001,Zone_A,2.449,0.268,72.21,1799,59.1,OK
2024-01-03 12:00:00,MOT-001,Zone_A,1.962,0.192,71.38,1761,75.1,OK
2024-01-03 12:15:00,MOT-001,Zone_A,2.166,0.281,72.89,1767,87.6,OK
2024-01-03 12:30:00,MOT-001,Zone_A,2.351,0.349,70.01,1809,80.4,OK
2024-01-03 12:45:00,MOT-001,Zone_A,2.46,0.281,75.28,1766,82.8,OK
2024-01-03 13:00:00,MOT-001,Zone_A,1.833,0.387,66.85,1806,77.7,SUSPECT
2024-01-03 13:15:00,MOT-001,Zone_A,2.093,0.321,74.25,1791,61.7,OK
2024-01-03 13:30:00,MOT-001,Zone_A,2.051,0.317,71.18,1805,76.3,OK
2024-01-03 13:45:00,MOT-001,Zone_A,1.997,0.294,73.2,1766,78.3,OK
2024-01-03 14:00:00,MOT-001,Zone_A,2.703,0.297,72.98,1806,66.4,OK
2024-01-03 14:15:00,MOT-001,Zone_A,2.295,0.287,72.33,1768,74.0,OK
2024-01-03 14:30:00,MOT-001,Zone_A,1.795,0.285,72.0,1806,51.8,OK
2024-01-03 14:45:00,MOT-001,Zone_A,2.449,0.327,73.49,1848,72.3,OK
2024-01-03 15:00:00,MOT-001,Zone_A,2.778,0.253,71.71,1809,71.5,OK
2024-01-03 15:15:00,MOT-001,Zone_A,2.451,0.246,73.94,1812,86.2,OK
2024-01-03 15:30:00,MOT-001,Zone_A,1.686,0.244,68.56,1829,70.2,OK
2024-01-03 15:45:00,MOT-001,Zone_A,1.996,0.402,71.18,1749,72.9,OK
2024-01-03 16:00:00,MOT-001,Zone_A,2.48,0.327,73.59,1862,74.4,OK
2024-01-03 16:15:00,MOT-001,Zone_A,1.888,0.315,73.02,1762,70.3,OK
2024-01-03 16:30:00,MOT-001,Zone_A,2.233,0.247,72.47,1832,80.8,OK
2024-01-03 16:45:00,MOT-001,Zone_A,2.332,0.331,70.91,1827,59.1,OK
2024-01-03 17:00:00,MOT-001,Zone_A,1.774,0.294,72.65,1768,84.1,OK
2024-01-03 17:15:00,MOT-001,Zone_A,2.034,0.311,69.91,1836,74.9,OK
2024-01-03 17:30:00,MOT-001,Zone_A,1.079,0.251,73.32,1818,85.4,OK
2024-01-03 17:45:00,MOT-001,Zone_A,1.744,0.308,70.64,1868,53.0,OK
2024-01-03 18:00:00,MOT-001,Zone_A,1.924,0.279,68.0,1807,55.5,OK
2024-01-03 18:15:00,MOT-001,Zone_A,1.626,0.262,68.24,1796,72.7,OK
2024-01-03 18:30:00,MOT-001,Zone_A,2.49,0.337,72.02,1781,79.0,OK
2024-01-03 18:45:00,MOT-001,Zone_A,1.571,0.223,70.83,1737,70.6,OK
2024-01-03 19:00:00,MOT-001,Zone_A,1.816,0.328,74.86,1789,79.7,OK
2024-01-03 19:15:00,MOT-001,Zone_A,1.987,0.334,69.1,1790,82.9,OK
2024-01-03 19:30:00,MOT-001,Zone_A,2.381,0.256,71.85,1809,80.3,OK
2024-01-03 19:45:00,MOT-001,Zone_A,1.517,0.259,68.35,1749,75.8,OK
2024-01-03 20:00:00,MOT-001,Zone_A,2.249,0.289,70.58,1791,75.8,OK
2024-01-03 20:15:00,MOT-001,Zone_A,1.903,0.314,74.42,1821,70.1,OK
2024-01-03 20:30:00,MOT-001,Zone_A,1.606,0.292,68.33,1824,74.6,OK
2024-01-03 20:45:00,MOT-001,Zone_A,2.039,0.322,72.43,1733,66.8,OK
2024-01-03 21:00:00,MOT-001,Zone_A,1.918,0.388,71.86,1825,68.7,OK
2024-01-03 21:15:00,MOT-001,Zone_A,1.679,0.275,70.67,1791,79.1,OK
2024-01-03 21:30:00,MOT-001,Zone_A,1.88,0.214,72.05,1793,71.3,OK
2024-01-03 21:45:00,MOT-001,Zone_A,1.743,0.341,68.49,1715,69.1,OK
2024-01-03 22:00:00,MOT-001,Zone_A,1.861,0.384,74.3,1854,78.6,OK
2024-01-03 22:15:00,MOT-001,Zone_A,2.025,0.32,75.08,1806,78.0,OK
2024-01-03 22:30:00,MOT-001,Zone_A,2.303,0.246,71.74,1745,73.3,OK
2024-01-03 22:45:00,MOT-001,Zone_A,1.455,0.294,75.23,1814,73.8,OK
2024-01-03 23:00:00,MOT-001,Zone_A,2.447,0.244,71.07,1812,78.3,OK
2024-01-03 23:15:00,MOT-001,Zone_A,1.221,0.332,70.83,1844,82.8,OK
2024-01-03 23:30:00,MOT-001,Zone_A,1.761,0.232,73.7,1789,76.6,OK
2024-01-03 23:45:00,MOT-001,Zone_A,1.983,0.285,70.25,1800,65.5,OK
2024-01-04 00:00:00,MOT-001,Zone_A,1.884,0.25,68.6,1777,73.2,OK
2024-01-04 00:15:00,MOT-001,Zone_A,1.613,0.306,67.74,1822,71.7,OK
2024-01-04 00:30:00,MOT-001,Zone_A,1.738,0.282,75.27,1772,66.6,OK
2024-01-04 00:45:00,MOT-001,Zone_A,1.652,0.309,69.96,1768,79.0,OK
2024-01-04 01:00:00,MOT-001,Zone_A,1.63,0.301,70.61,1798,79.6,OK
2024-01-04 01:15:00,MOT-001,Zone_A,2.062,0.251,69.41,1756,80.8,OK
