station_id,lat,lon,pressure_dbar,temperature_c,salinity_psu
ST1,-19.9328,40.9874,280,9.483,35.085
ST1,-19.9328,40.9874,290,8.959,35.054
ST1,-19.9328,40.9874,300,8.798,34.986
ST1,-19.9328,40.9874,310,8.797,34.93
ST1,-19.9328,40.9874,320,8.474,34.946
ST1,-19.9328,40.9874,330,8.226,34.918
ST1,-19.9328,40.9874,340,7.993,34.871
ST1,-19.9328,40.9874,350,7.876,34.869
ST1,-19.9328,40.9874,360,7.314,34.854
ST1,-19.9328,40.9874,370,7.384,34.848
ST1,-19.9328,40.9874,380,7.271,34.846
ST1,-19.9328,40.9874,390,7.069,34.846
ST1,-19.9328,40.9874,400,6.737,34.844
ST1,-19.9328,40.9874,410,6.823,34.811
ST1,-19.9328,40.9874,420,6.643,34.841
ST1,-19.9328,40.9874,430,6.365,34.854
ST1,-19.9328,40.9874,440,6.121,34.814
ST1,-19.9328,40.9874,450,6.2,34.859
ST1,-19.9328,40.9874,460,6.015,34.839
ST1,-19.9328,40.9874,470,5.914,34.833
ST1,-19.9328,40.9874,480,5.639,34.818
ST1,-19.9328,40.9874,490,5.593,34.83
ST1,-19.9328,40.9874,500,5.745,34.829
ST1,-19.9328,40.9874,510,5.473,34.809
ST1,-19.9328,40.9874,520,5.378,34.84
ST1,-19.9328,40.9874,530,5.297,34.817
ST1,-19.9328,40.9874,540,5.258,34.818
ST1,-19.9328,40.9874,550,5.168,34.795
ST1,-19.9328,40.9874,560,4.982,34.851
ST1,-19.9328,40.9874,570,5.119,34.843
ST1,-19.9328,40.9874,580,5.059,34.81
ST1,-19.9328,40.9874,590,4.946,34.823
ST1,-19.9328,40.9874,600,4.962,34.836
ST1,-19.9328,40.9874,610,4.821,34.812
ST1,-19.9328,40.9874,620,4.959,34.845
ST1,-19.9328,40.9874,630,4.83,34.806
ST1,-19.9328,40.9874,640,4.897,34.826
ST1,-19.9328,40.9874,650,4.735,34.806
ST1,-19.9328,40.9874,660,4.652,34.835
ST1,-19.9328,40.9874,670,4.605,34.83
ST1,-19.9328,40.9874,680,4.585,34.798
ST1,-19.9328,40.9874,690,4.625,34.822
ST1,-19.9328,40.9874,700,4.535,34.844
ST1,-19.9328,40.9874,710,4.586,34.847
ST1,-19.9328,40.9874,720,4.511,34.808
ST1,-19.9328,40.9874,730,4.441,34.816
ST1,-19.9328,40.9874,740,4.424,34.835
ST1,-19.9328,40.9874,750,4.647,34.814
ST1,-19.9328,40.9874,760,4.566,34.813
ST1,-19.9328,40.9874,770,4.298,34.845
ST1,-19.9328,40.9874,780,4.419,34.857
ST1,-19.9328,40.9874,790,4.306,34.829
ST1,-19.9328,40.9874,800,4.275,34.851
ST1,-19.9328,40.9874,810,4.306,34.822
ST1,-19.9328,40.9874,820,4.281,34.817
ST1,-19.9328,40.9874,830,4.278,34.817
ST1,-19.9328,40.9874,840,4.336,34.841
ST1,-19.9328,40.9874,850,4.277,34.875
ST1,-19.9328,40.9874,860,4.173,34.822
ST1,-19.9328,40.9874,870,4.201,34.82
ST1,-19.9328,40.9874,880,4.1,34.818
ST1,-19.9328,40.9874,890,4.223,34.81
ST1,-19.9328,40.9874,900,4.195,34.843
ST1,-19.9328,40.9874,910,4.22,34.795
ST1,-19.9328,40.9874,920,4.087,34.805
ST1,-19.9328,40.9874,930,4.187,34.846
ST1,-19.9328,40.9874,940,4.015,34.83
ST1,-19.9328,40.9874,950,4.257,34.795
ST1,-19.9328,40.9874,960,4.331,34.842
ST1,-19.9328,40.9874,970,4.097,34.793
ST1,-19.9328,40.9874,980,4.439,34.819
ST1,-19.9328,40.9874,990,4.027,34.844
ST1,-19.9328,40.9874,1000,4.295,34.812
ST1,-19.9328,40.9874,1010,4.245,34.788
ST1,-19.9328,40.9874,1020,4.215,34.833
ST1,-19.9328,40.9874,1030,4.239,34.827
ST1,-19.9328,40.9874,1040,4.054,34.834
ST1,-19.9328,40.9874,1050,4.355,34.828
ST1,-19.9328,40.9874,1060,4.105,34.822
ST1,-19.9328,40.9874,1070,4.142,34.81
ST1,-19.9328,40.9874,1080,4.17,34.835
ST1,-19.9328,40.9874,1090,4.31,34.808
ST1,-19.9328,40.9874,1100,3.967,34.833
ST1,-19.9328,40.9874,1110,4.105,34.83
ST1,-19.9328,40.9874,1120,4.151,34.826
ST1,-19.9328,40.9874,1130,4.175,34.841
ST1,-19.9328,40.9874,1140,4.041,34.835
ST1,-19.9328,40.9874,1150,4.194,34.84
ST1,-19.9328,40.9874,1160,4.225,34.82
ST1,-19.9328,40.9874,1170,4.246,34.796
ST1,-19.9328,40.9874,1180,4.158,34.836
ST1,-19.9328,40.9874,1190,4.098,34.858
ST1,-19.9328,40.9874,1200,4.114,34.833
ST1,-19.9328,40.9874,1210,4.094,34.843
ST1,-19.9328,40.9874,1220,4.17,34.839
ST1,-19.9328,40.9874,1230,4.198,34.843
ST1,-19.9328,40.9874,1240,4.079,34.856
ST1,-19.9328,40.9874,1250,3.944,34.804
ST1,-19.9328,40.9874,1260,4.182,34.781
ST1,-19.9328,40.9874,1270,3.994,34.826
ST1,-19.9328,40.9874,1280,4.183,34.813
ST1,-19.9328,40.9874,1290,4.081,34.848
ST1,-19.9328,40.9874,1300,4.165,34.821
ST1,-19.9328,40.9874,1310,4.085,34.868
ST1,-19.9328,40.9874,1320,4.221,34.796
ST1,-19.9328,40.9874,1330,4.132,34.874
ST1,-19.9328,40.9874,1340,4.143,34.774
ST1,-19.9328,40.9874,1350,4.095,34.826
ST1,-19.9328,40.9874,1360,4.153,34.781
ST1,-19.9328,40.9874,1370,4.229,34.853
ST1,-19.9328,40.9874,1380,4.153,34.847
ST1,-19.9328,40.9874,1390,4.181,34.821
ST1,-19.9328,40.9874,1400,4.216,34.861
ST1,-19.9328,40.9874,1410,4.064,34.798
ST1,-19.9328,40.9874,1420,4.097,34.823
ST1,-19.9328,40.9874,1430,3.989,34.805
ST1,-19.9328,40.9874,1440,4.183,34.827
ST1,-19.9328,40.9874,1450,4.335,34.826
ST1,-19.9328,40.9874,1460,4.09,34.814
ST1,-19.9328,40.9874,1470,4.266,34.861
ST1,-19.9328,40.9874,1480,4.192,34.83
ST1,-19.9328,40.9874,1490,4.227,34.806
ST1,-19.9328,40.9874,1500,4.023,34.828
ST1,-19.9328,40.9874,1510,3.975,34.806
ST1,-19.9328,40.9874,1520,4.072,34.824
ST1,-19.9328,40.9874,1530,3.996,34.815
ST1,-19.9328,40.9874,1540,4.283,34.844
ST1,-19.9328,40.9874,1550,4.146,34.82
ST1,-19.9328,40.9874,1560,4.089,34.859
ST1,-19.9328,40.9874,1570,3.992,34.833
ST1,-19.9328,40.9874,1580,4.084,34.816
ST1,-19.9328,40.9874,1590,4.056,34.834
ST1,-19.9328,40.9874,1600,4.175,34.798
ST1,-19.9328,40.9874,1610,3.956,34.838
ST1,-19.9328,40.9874,1620,4.245,34.826
ST1,-19.9328,40.9874,1630,4.113,34.831
ST1,-19.9328,40.9874,1640,4.185,34.845
ST1,-19.9328,40.9874,1650,3.882,34.819
ST1,-19.9328,40.9874,1660,4.301,34.838
ST1,-19.9328,40.9874,1670,4.176,34.778
ST1,-19.9328,40.9874,1680,4.089,34.847
ST1,-19.9328,40.9874,1690,4.132,34.79
ST1,-19.9328,40.9874,1700,4.002,34.84
ST1,-19.9328,40.9874,1710,4.182,34.859
ST1,-19.9328,40.9874,1720,4.289,34.794
ST1,-19.9328,40.9874,1730,4.081,34.819
ST1,-19.9328,40.9874,1740,4.101,34.835
ST1,-19.9328,40.9874,1750,4.244,34.806
ST1,-19.9328,40.9874,1760,4.171,34.839
ST1,-19.9328,40.9874,1770,4.098,34.856
ST1,-19.9328,40.9874,1780,4.179,34.825
ST1,-19.9328,40.9874,1790,4.01,34.827
ST1,-19.9328,40.9874,1800,4.154,34.833
ST1,-19.9328,40.9874,1810,4.254,34.81
ST1,-19.9328,40.9874,1820,4.07,34.826
ST1,-19.9328,40.9874,1830,4.145,34.84
ST1,-19.9328,40.9874,1840,4.19,34.843
ST1,-19.9328,40.9874,1850,3.942,34.809
ST1,-19.9328,40.9874,1860,3.917,34.85
ST1,-19.9328,40.9874,1870,4.074,34.861
ST1,-19.9328,40.9874,1880,4.0,34.831
ST1,-19.9328,40.9874,1890,4.21,34.815
ST1,-19.9328,40.9874,1900,4.332,34.866
ST1,-19.9328,40.9874,1910,4.141,34.847
ST1,-19.9328,40.9874,1920,4.221,34.809
ST1,-19.9328,40.9874,1930,4.091,34.837
ST1,-19.9328,40.9874,1940,4.12,34.822
ST1,-19.9328,40.9874,1950,4.057,34.831
ST1,-19.9328,40.9874,1960,4.107,34.82
ST1,-19.9328,40.9874,1970,4.009,34.816
ST1,-19.9328,40.9874,1980,4.01,34.825
ST1,-19.9328,40.9874,1990,4.171,34.845
ST2,-18.3183,41.8248,0,22.027,34.95
ST2,-18.3183,41.8248,10,21.907,35.005
ST2,-18.3183,41.8248,20,21.428,35.037
ST2,-18.3183,41.8248,30,21.054,35.065
ST2,-18.3183,41.8248,40,20.434,35.166
ST2,-18.3183,41.8248,50,20.358,35.226
ST2,-18.3183,41.8248,60,19.891,35.305
ST2,-18.3183,41.8248,70,19.537,35.351
ST2,-18.3183,41.8248,80,19.346,35.482
ST2,-18.3183,41.8248,90,18.717,35.588
ST2,-18.3183,41.8248,100,18.383,35.647
ST2,-18.3183,41.8248,110,17.99,35.753
ST2,-18.3183,41.8248,120,17.661,35.837
ST2,-18.3183,41.8248,130,17.026,35.891
ST2,-18.3183,41.8248,140,16.649,35.96
ST2,-18.3183,41.8248,150,16.378,36.05
ST2,-18.3183,41.8248,160,15.98,36.045
ST2,-18.3183,41.8248,170,15.551,36.079
ST2,-18.3183,41.8248,180,15.151,36.082
ST2,-18.3183,41.8248,190,14.709,36.082
ST2,-18.3183,41.8248,200,14.161,36.021
ST2,-18.3183,41.8248,210,13.871,35.973
ST2,-18.3183,41.8248,220,13.482,35.882
ST2,-18.3183,41.8248,230,13.324,35.834
ST2,-18.3183,41.8248,240,12.635,35.728
ST2,-18.3183,41.8248,250,12.353,35.677
ST2,-18.3183,41.8248,260,12.204,35.522
ST2,-18.3183,41.8248,270,11.683,35.452
ST2,-18.3183,41.8248,280,11.248,35.361
ST2,-18.3183,41.8248,290,10.963,35.262
ST2,-18.3183,41.8248,300,10.852,35.234
ST2,-18.3183,41.8248,310,10.403,35.155
ST2,-18.3183,41.8248,320,9.982,35.092
ST2,-18.3183,41.8248,330,9.828,35.018
ST2,-18.3183,41.8248,340,9.528,34.999
ST2,-18.3183,41.8248,350,9.284,34.927
ST2,-18.3183,41.8248,360,8.893,34.943
ST2,-18.3183,41.8248,370,8.749,34.905
ST2,-18.3183,41.8248,380,8.618,34.863
ST2,-18.3183,41.8248,390,8.341,34.888
ST2,-18.3183,41.8248,400,8.014,34.886
ST2,-18.3183,41.8248,410,7.863,34.864
ST2,-18.3183,41.8248,420,7.654,34.85
ST2,-18.3183,41.8248,430,7.433,34.865
ST2,-18.3183,41.8248,440,7.283,34.85
ST2,-18.3183,41.8248,450,7.03,34.807
ST2,-18.3183,41.8248,460,6.919,34.871
ST2,-18.3183,41.8248,470,6.814,34.835
ST2,-18.3183,41.8248,480,6.734,34.828
ST2,-18.3183,41.8248,490,6.367,34.85
ST2,-18.3183,41.8248,500,6.311,34.825
ST2,-18.3183,41.8248,510,6.22,34.849
ST2,-18.3183,41.8248,520,6.03,34.846
ST2,-18.3183,41.8248,530,5.816,34.869
ST2,-18.3183,41.8248,540,5.794,34.82
ST2,-18.3183,41.8248,550,5.919,34.865
ST2,-18.3183,41.8248,560,5.725,34.854
ST2,-18.3183,41.8248,570,5.663,34.86
ST2,-18.3183,41.8248,580,5.606,34.828
ST2,-18.3183,41.8248,590,5.431,34.846
ST2,-18.3183,41.8248,600,5.465,34.836
ST2,-18.3183,41.8248,610,5.359,34.827
ST2,-18.3183,41.8248,620,5.087,34.842
ST2,-18.3183,41.8248,630,5.165,34.859
ST2,-18.3183,41.8248,640,5.137,34.827
ST2,-18.3183,41.8248,650,5.194,34.855
ST2,-18.3183,41.8248,660,4.989,34.824
ST2,-18.3183,41.8248,670,4.997,34.836
ST2,-18.3183,41.8248,680,4.786,34.856
ST2,-18.3183,41.8248,690,4.868,34.857
ST2,-18.3183,41.8248,700,4.874,34.818
ST2,-18.3183,41.8248,710,4.594,34.823
ST2,-18.3183,41.8248,720,4.62,34.816
ST2,-18.3183,41.8248,730,4.734,34.841
ST2,-18.3183,41.8248,740,4.511,34.834
ST2,-18.3183,41.8248,750,4.773,34.854
ST2,-18.3183,41.8248,760,4.751,34.858
ST2,-18.3183,41.8248,770,4.416,34.83
ST2,-18.3183,41.8248,780,4.341,34.822
ST2,-18.3183,41.8248,790,4.561,34.841
ST2,-18.3183,41.8248,800,4.564,34.808
ST2,-18.3183,41.8248,810,4.537,34.839
ST2,-18.3183,41.8248,820,4.483,34.839
ST2,-18.3183,41.8248,830,4.605,34.804
ST2,-18.3183,41.8248,840,4.46,34.862
ST2,-18.3183,41.8248,850,4.558,34.828
ST2,-18.3183,41.8248,860,4.495,34.886
ST2,-18.3183,41.8248,870,4.49,34.851
ST2,-18.3183,41.8248,880,4.353,34.885
ST2,-18.3183,41.8248,890,4.441,34.834
ST2,-18.3183,41.8248,900,4.311,34.864
ST2,-18.3183,41.8248,910,4.269,34.866
ST2,-18.3183,41.8248,920,4.334,34.808
ST2,-18.3183,41.8248,930,4.557,34.844
ST2,-18.3183,41.8248,940,4.446,34.875
ST2,-18.3183,41.8248,950,4.441,34.846
ST2,-18.3183,41.8248,960,4.219,34.868
ST2,-18.3183,41.8248,970,4.202,34.858
ST2,-18.3183,41.8248,980,4.338,34.832
ST2,-18.3183,41.8248,990,4.299,34.842
ST2,-18.3183,41.8248,1000,4.358,34.854
ST2,-18.3183,41.8248,1010,4.349,34.867
ST2,-18.3183,41.8248,1020,4.226,34.832
ST2,-18.3183,41.8248,1030,4.224,34.863
ST2,-18.3183,41.8248,1040,4.349,34.825
ST2,-18.3183,41.8248,1050,4.356,34.875
ST2,-18.3183,41.8248,1060,4.311,34.815
ST2,-18.3183,41.8248,1070,4.211,34.825
ST2,-18.3183,41.8248,1080,4.326,34.836
ST2,-18.3183,41.8248,1090,4.178,34.858
ST2,-18.3183,41.8248,1100,4.295,34.861
ST2,-18.3183,41.8248,1110,4.345,34.85
ST2,-18.3183,41.8248,1120,4.288,34.837
ST2,-18.3183,41.8248,1130,4.345,34.844
ST2,-18.3183,41.8248,1140,4.334,34.88
ST2,-18.3183,41.8248,1150,4.207,34.849
ST2,-18.3183,41.8248,1160,4.249,34.855
ST2,-18.3183,41.8248,1170,4.194,34.822
ST2,-18.3183,41.8248,1180,4.159,34.824
ST2,-18.3183,41.8248,1190,4.23,34.864
ST2,-18.3183,41.8248,1200,4.285,34.849
ST2,-18.3183,41.8248,1210,4.118,34.883
ST2,-18.3183,41.8248,1220,4.26,34.843
ST2,-18.3183,41.8248,1230,4.207,34.814
ST2,-18.3183,41.8248,1240,4.137,34.815
ST2,-18.3183,41.8248,1250,4.264,34.798
ST2,-18.3183,41.8248,1260,4.063,34.86
ST2,-18.3183,41.8248,1270,4.325,34.821
ST2,-18.3183,41.8248,1280,4.121,34.837
ST2,-18.3183,41.8248,1290,4.299,34.846
ST2,-18.3183,41.8248,1300,4.532,34.822
ST2,-18.3183,41.8248,1310,4.37,34.853
ST2,-18.3183,41.8248,1320,4.294,34.866
ST2,-18.3183,41.8248,1330,4.214,34.831
ST2,-18.3183,41.8248,1340,4.276,34.804
ST2,-18.3183,41.8248,1350,4.232,34.835
ST2,-18.3183,41.8248,1360,4.206,34.847
ST2,-18.3183,41.8248,1370,4.249,34.841
ST2,-18.3183,41.8248,1380,4.239,34.847
ST2,-18.3183,41.8248,1390,4.147,34.861
ST2,-18.3183,41.8248,1400,4.221,34.851
ST2,-18.3183,41.8248,1410,4.339,34.836
ST2,-18.3183,41.8248,1420,4.319,34.858
ST2,-18.3183,41.8248,1430,4.182,34.864
ST2,-18.3183,41.8248,1440,4.198,34.86
ST2,-18.3183,41.8248,1450,4.312,34.811
ST2,-18.3183,41.8248,1460,4.236,34.858
