timestamp_utc,asset_id,zone,vibration_rms_mm_s,peak_accel_g,bearing_temp_c,rpm,load_pct,quality_flag
2024-01-02 05:00:00,ASSET_001,BEARING_A,3.517,13.851,73.5,1777,82.8,GOOD
2024-01-02 06:00:00,ASSET_001,BEARING_A,3.388,12.682,72.1,1805,81.3,GOOD
2024-01-02 07:00:00,ASSET_001,BEARING_A,3.897,17.65,75.9,1844,85.7,GOOD
2024-01-02 08:00:00,ASSET_001,BEARING_A,3.643,13.474,73.9,1813,75.2,GOOD
2024-01-02 09:00:00,ASSET_001,BEARING_A,3.506,16.356,73.9,1812,76.8,GOOD
2024-01-02 10:00:00,ASSET_001,BEARING_A,3.194,11.408,68.7,1773,57.1,GOOD
2024-01-02 11:00:00,ASSET_001,BEARING_A,3.033,10.778,66.5,1878,76.3,GOOD
2024-01-02 12:00:00,ASSET_001,BEARING_A,3.226,15.878,71.8,1841,75.2,GOOD
2024-01-02 13:00:00,ASSET_001,BEARING_A,2.623,9.91,59.7,1761,91.6,GOOD
2024-01-02 14:00:00,ASSET_001,BEARING_A,2.4,7.664,62.7,1863,78.8,GOOD
2024-01-02 15:00:00,ASSET_001,BEARING_A,2.496,9.071,59.2,1788,93.7,GOOD
2024-01-02 16:00:00,ASSET_001,BEARING_A,1.775,7.008,50.6,1735,90.4,GOOD
2024-01-02 17:00:00,ASSET_001,BEARING_A,2.217,8.931,63.7,1820,84.1,GOOD
2024-01-02 18:00:00,ASSET_001,BEARING_A,1.883,7.591,57.0,1806,56.0,GOOD
2024-01-02 19:00:00,ASSET_001,BEARING_A,2.208,9.591,59.0,1822,73.9,GOOD
2024-01-02 20:00:00,ASSET_001,BEARING_A,1.937,7.949,58.0,1777,68.8,GOOD
2024-01-02 21:00:00,ASSET_001,BEARING_A,2.094,8.756,58.9,1769,83.8,GOOD
2024-01-02 22:00:00,ASSET_001,BEARING_A,1.979,6.707,55.3,1858,90.5,GOOD
2024-01-02 23:00:00,ASSET_001,BEARING_A,2.447,9.803,63.2,1774,84.5,GOOD
2024-01-03 00:00:00,ASSET_001,BEARING_A,2.694,9.951,67.6,1853,57.1,GOOD
2024-01-03 01:00:00,ASSET_001,BEARING_A,2.872,12.596,66.9,1765,74.9,GOOD
2024-01-03 02:00:00,ASSET_001,BEARING_A,3.099,13.641,69.0,1868,70.7,GOOD
2024-01-03 03:00:00,ASSET_001,BEARING_A,3.372,15.435,69.6,1767,88.6,GOOD
2024-01-03 04:00:00,ASSET_001,BEARING_A,3.055,14.618,66.8,1800,68.2,GOOD
2024-01-03 05:00:00,ASSET_001,BEARING_A,3.535,16.387,73.7,1825,75.9,GOOD
2024-01-03 06:00:00,ASSET_001,BEARING_A,3.504,14.819,72.0,1849,79.7,GOOD
2024-01-03 07:00:00,ASSET_001,BEARING_A,3.556,13.455,76.1,1860,93.2,GOOD
2024-01-03 08:00:00,ASSET_001,BEARING_A,3.44,15.44,68.3,1839,73.4,GOOD
2024-01-03 09:00:00,ASSET_001,BEARING_A,3.06,9.315,68.2,1829,84.7,GOOD
2024-01-03 10:00:00,ASSET_001,BEARING_A,3.309,15.679,71.3,1793,74.3,GOOD
2024-01-03 11:00:00,ASSET_001,BEARING_A,2.905,12.05,63.7,1817,74.1,GOOD
2024-01-03 12:00:00,ASSET_001,BEARING_A,2.258,8.014,59.2,1797,77.6,GOOD
2024-01-03 13:00:00,ASSET_001,BEARING_A,2.595,12.349,63.4,1784,59.0,GOOD
2024-01-03 14:00:00,ASSET_001,BEARING_A,2.062,8.802,59.6,1877,66.7,GOOD
2024-01-03 15:00:00,ASSET_001,BEARING_A,2.105,8.539,61.0,1808,86.5,GOOD
2024-01-03 16:00:00,ASSET_001,BEARING_A,1.83,7.075,58.1,1844,70.7,GOOD
2024-01-03 17:00:00,ASSET_001,BEARING_A,1.883,5.904,58.5,1844,73.6,GOOD
2024-01-03 18:00:00,ASSET_001,BEARING_A,1.827,8.525,57.1,1817,74.9,GOOD
2024-01-03 19:00:00,ASSET_001,BEARING_A,2.111,8.438,58.7,1856,60.6,GOOD
2024-01-03 20:00:00,ASSET_001,BEARING_A,1.814,7.699,56.5,1785,95.6,GOOD
2024-01-03 21:00:00,ASSET_001,BEARING_A,2.101,7.549,56.7,1728,73.1,GOOD
2024-01-03 22:00:00,ASSET_001,BEARING_A,2.316,9.312,61.0,1860,83.5,GOOD
2024-01-03 23:00:00,ASSET_001,BEARING_A,2.411,8.984,58.5,1919,71.9,GOOD
2024-01-04 00:00:00,ASSET_001,BEARING_A,2.919,10.233,66.1,1848,65.3,GOOD
2024-01-04 01:00:00,ASSET_001,BEARING_A,2.978,10.704,64.8,1791,74.5,GOOD
2024-01-04 02:00:00,ASSET_001,BEARING_A,3.006,11.497,67.3,1846,85.6,GOOD
2024-01-04 03:00:00,ASSET_001,BEARING_A,3.462,17.958,73.5,1778,90.8,GOOD
2024-01-04 04:00:00,ASSET_001,BEARING_A,3.742,12.516,70.4,1847,75.3,GOOD
2024-01-04 05:00:00,ASSET_001,BEARING_A,3.57,13.463,71.3,1781,70.9,GOOD
2024-01-04 06:00:00,ASSET_001,BEARING_A,3.072,13.341,68.3,1796,77.4,GOOD
2024-01-04 07:00:00,ASSET_001,BEARING_A,3.599,15.349,73.2,1902,91.2,GOOD
2024-01-04 08:00:00,ASSET_001,BEARING_A,3.349,11.72,70.9,1663,70.4,GOOD
2024-01-04 09:00:00,ASSET_001,BEARING_A,3.27,11.218,70.1,1939,58.9,GOOD
2024-01-04 10:00:00,ASSET_001,BEARING_A,3.04,13.317,69.4,1839,67.8,GOOD
2024-01-04 11:00:00,ASSET_001,BEARING_A,3.449,14.087,71.5,1824,90.8,GOOD
2024-01-04 12:00:00,ASSET_001,BEARING_A,2.629,11.291,62.5,1784,80.4,GOOD
2024-01-04 13:00:00,ASSET_001,BEARING_A,2.742,10.597,66.1,1787,88.0,GOOD
2024-01-04 14:00:00,ASSET_001,BEARING_A,2.546,9.112,59.1,1801,72.6,GOOD
2024-01-04 15:00:00,ASSET_001,BEARING_A,2.33,8.289,60.7,1808,80.7,GOOD
2024-01-04 16:00:00,ASSET_001,BEARING_A,2.136,9.877,60.1,1804,70.1,GOOD
2024-01-04 17:00:00,ASSET_001,BEARING_A,2.033,9.665,58.0,1783,83.3,GOOD
2024-01-04 18:00:00,ASSET_001,BEARING_A,2.181,8.24,57.8,1772,84.6,GOOD
2024-01-04 19:00:00,ASSET_001,BEARING_A,2.147,6.835,58.9,1747,69.9,GOOD
2024-01-04 20:00:00,ASSET_001,BEARING_A,1.856,5.267,55.7,1932,73.0,GOOD
2024-01-04 21:00:00,ASSET_001,BEARING_A,2.175,10.637,59.8,1811,79.4,GOOD
2024-01-04 22:00:00,ASSET_001,BEARING_A,2.068,10.222,57.9,1805,74.1,GOOD
2024-01-04 23:00:00,ASSET_001,BEARING_A,2.691,14.181,64.8,1771,73.7,GOOD
2024-01-05 00:00:00,ASSET_001,BEARING_A,2.919,8.288,65.6,1831,87.7,GOOD
2024-01-05 01:00:00,ASSET_001,BEARING_A,2.798,9.618,64.5,1800,61.8,GOOD
2024-01-05 02:00:00,ASSET_001,BEARING_A,3.377,10.392,68.6,1826,67.0,GOOD
2024-01-05 03:00:00,ASSET_001,BEARING_A,3.298,12.076,70.1,1761,81.7,GOOD
2024-01-05 04:00:00,ASSET_001,BEARING_A,3.976,13.704,79.4,1667,54.2,GOOD
2024-01-05 05:00:00,ASSET_001,BEARING_A,3.297,13.664,69.3,1793,80.3,GOOD
2024-01-05 06:00:00,ASSET_001,BEARING_A,3.5,13.88,72.8,1761,74.1,GOOD
2024-01-05 07:00:00,ASSET_001,BEARING_A,3.551,14.378,72.1,1825,64.5,GOOD
2024-01-05 08:00:00,ASSET_001,BEARING_A,3.625,12.796,73.5,1813,91.5,GOOD
2024-01-05 09:00:00,ASSET_001,BEARING_A,3.13,9.907,71.7,1738,66.8,GOOD
2024-01-05 10:00:00,ASSET_001,BEARING_A,3.312,10.908,72.4,1692,57.5,GOOD
2024-01-05 11:00:00,ASSET_001,BEARING_A,2.853,12.797,65.3,1783,88.5,GOOD
2024-01-05 12:00:00,ASSET_001,BEARING_A,3.179,13.786,67.4,1779,62.1,GOOD
2024-01-05 13:00:00,ASSET_001,BEARING_A,2.555,8.139,63.5,1900,82.2,GOOD
2024-01-05 14:00:00,ASSET_001,BEARING_A,2.66,12.73,61.4,1826,73.4,GOOD
2024-01-05 15:00:00,ASSET_001,BEARING_A,2.327,8.902,60.5,1728,80.8,GOOD
2024-01-05 16:00:00,ASSET_001,BEARING_A,2.303,8.193,61.0,1712,95.8,GOOD
2024-01-05 17:00:00,ASSET_001,BEARING_A,1.891,8.139,52.7,1800,68.4,GOOD
2024-01-05 18:00:00,ASSET_001,BEARING_A,1.853,7.638,55.7,1783,94.8,GOOD
2024-01-05 19:00:00,ASSET_001,BEARING_A,1.942,8.255,57.3,1746,84.3,GOOD
2024-01-05 20:00:00,ASSET_001,BEARING_A,1.77,6.881,56.7,1806,83.2,GOOD
2024-01-05 21:00:00,ASSET_001,BEARING_A,2.289,8.637,61.0,1724,74.4,GOOD
2024-01-05 22:00:00,ASSET_001,BEARING_A,2.5,10.166,62.7,1789,86.3,GOOD
2024-01-05 23:00:00,ASSET_001,BEARING_A,2.519,8.306,63.0,1748,87.8,GOOD
2024-01-06 00:00:00,ASSET_001,BEARING_A,2.556,7.758,61.1,1852,83.7,GOOD
2024-01-06 01:00:00,ASSET_001,BEARING_A,2.722,11.86,64.1,1861,68.2,GOOD
2024-01-06 02:00:00,ASSET_001,BEARING_A,3.029,12.589,63.7,1712,66.3,GOOD
2024-01-06 03:00:00,ASSET_001,BEARING_A,3.157,11.04,66.3,1703,62.9,GOOD
2024-01-06 04:00:00,ASSET_001,BEARING_A,3.083,11.059,72.3,1767,86.7,GOOD
2024-01-06 05:00:00,ASSET_001,BEARING_A,3.515,13.149,70.8,1828,68.8,GOOD
2024-01-06 06:00:00,ASSET_001,BEARING_A,3.141,10.721,69.8,1852,78.4,GOOD
2024-01-06 07:00:00,ASSET_001,BEARING_A,3.115,16.132,69.9,1758,76.6,GOOD
2024-01-06 08:00:00,ASSET_001,BEARING_A,3.225,14.647,67.4,1805,57.5,GOOD
2024-01-06 09:00:00,ASSET_001,BEARING_A,2.747,9.832,64.3,1835,64.4,GOOD
2024-01-06 10:00:00,ASSET_001,BEARING_A,2.148,7.659,60.7,1817,88.2,GOOD
2024-01-06 11:00:00,ASSET_001,BEARING_A,2.439,10.05,61.8,1847,79.2,GOOD
2024-01-06 12:00:00,ASSET_001,BEARING_A,2.574,11.4,64.6,1877,68.5,GOOD
2024-01-06 13:00:00,ASSET_001,BEARING_A,2.378,9.07,58.9,1766,79.9,GOOD
2024-01-06 14:00:00,ASSET_001,BEARING_A,2.057,8.233,59.0,1726,75.2,GOOD
2024-01-06 15:00:00,ASSET_001,BEARING_A,1.967,9.338,56.9,1813,71.0,GOOD
2024-01-06 16:00:00,ASSET_001,BEARING_A,2.073,6.797,57.9,1820,73.1,GOOD
2024-01-06 17:00:00,ASSET_001,BEARING_A,1.676,5.187,55.5,1776,76.3,GOOD
2024-01-06 18:00:00,ASSET_001,BEARING_A,1.805,6.745,54.6,1698,82.3,GOOD
2024-01-06 19:00:00,ASSET_001,BEARING_A,1.973,6.678,56.2,1832,84.9,GOOD
2024-01-06 20:00:00,ASSET_001,BEARING_A,2.055,9.568,56.9,1743,73.9,GOOD
2024-01-06 21:00:00,ASSET_001,BEARING_A,2.075,9.234,57.2,1764,68.3,GOOD
2024-01-06 22:00:00,ASSET_001,BEARING_A,2.293,8.777,60.8,1799,77.7,GOOD
2024-01-06 23:00:00,ASSET_001,BEARING_A,2.235,9.456,60.4,1753,78.2,GOOD
2024-01-07 00:00:00,ASSET_001,BEARING_A,2.723,11.563,62.0,1798,78.7,GOOD
2024-01-07 01:00:00,ASSET_001,BEARING_A,2.514,9.125,61.9,1720,80.6,GOOD
2024-01-07 02:00:00,ASSET_001,BEARING_A,2.789,11.121,64.4,1766,99.7,GOOD
2024-01-07 03:00:00,ASSET_001,BEARING_A,2.899,12.136,66.8,1799,69.3,GOOD
2024-01-07 04:00:00,ASSET_001,BEARING_A,3.597,14.346,73.8,1889,66.2,GOOD
2024-01-07 05:00:00,ASSET_001,BEARING_A,3.198,12.505,67.3,1810,64.4,GOOD
2024-01-07 06:00:00,ASSET_001,BEARING_A,3.117,11.774,68.5,1760,93.1,GOOD
2024-01-07 07:00:00,ASSET_001,BEARING_A,3.262,12.102,71.6,1806,84.5,GOOD
2024-01-07 08:00:00,ASSET_001,BEARING_A,3.196,16.274,68.1,1810,64.7,GOOD
2024-01-07 09:00:00,ASSET_001,BEARING_A,2.892,15.857,65.6,1753,82.5,GOOD
2024-01-07 10:00:00,ASSET_001,BEARING_A,2.619,11.215,62.0,1811,85.9,GOOD
2024-01-07 11:00:00,ASSET_001,BEARING_A,2.643,8.11,61.5,1722,95.0,GOOD
2024-01-07 12:00:00,ASSET_001,BEARING_A,2.147,7.973,59.9,1809,80.3,GOOD
2024-01-07 13:00:00,ASSET_001,BEARING_A,2.031,8.531,55.8,1816,72.1,GOOD
2024-01-07 14:00:00,ASSET_001,BEARING_A,2.071,9.385,53.1,1812,63.4,GOOD
2024-01-07 15:00:00,ASSET_001,BEARING_A,2.013,8.863,54.5,1855,67.9,GOOD
2024-01-07 16:00:00,ASSET_001,BEARING_A,1.52,5.872,47.8,1813,72.4,GOOD
2024-01-07 17:00:00,ASSET_001,BEARING_A,2.003,7.174,57.9,1842,87.2,GOOD
2024-01-07 18:00:00,ASSET_001,BEARING_A,1.804,8.387,54.3,1819,71.7,GOOD
2024-01-07 19:00:00,ASSET_001,BEARING_A,1.647,6.478,51.2,1791,79.5,GOOD
2024-01-07 20:00:00,ASSET_001,BEARING_A,1.859,7.856,55.1,1854,54.0,GOOD
2024-01-07 21:00:00,ASSET_001,BEARING_A,2.536,8.955,63.5,1814,68.5,GOOD
2024-01-07 22:00:00,ASSET_001,BEARING_A,2.212,7.833,58.9,1900,84.6,GOOD
2024-01-07 23:00:00,ASSET_001,BEARING_A,2.343,9.603,61.2,1746,81.7,GOOD
2024-01-08 00:00:00,ASSET_001,BEARING_A,2.594,10.761,64.8,1787,78.4,GOOD
2024-01-08 01:00:00,ASSET_001,BEARING_A,3.249,10.258,67.4,1852,80.7,GOOD
2024-01-08 02:00:00,ASSET_001,BEARING_A,3.419,13.227,71.3,1749,62.2,GOOD
2024-01-08 03:00:00,ASSET_001,BEARING_A,3.003,9.679,66.2,1735,69.0,GOOD
2024-01-08 04:00:00,ASSET_001,BEARING_A,3.68,17.544,69.1,1766,75.6,GOOD
2024-01-08 05:00:00,ASSET_001,BEARING_A,3.77,12.9,71.5,1872,56.8,GOOD
2024-01-08 06:00:00,ASSET_001,BEARING_A,3.709,15.903,73.4,1820,73.1,GOOD
2024-01-08 07:00:00,ASSET_001,BEARING_A,3.655,13.03,71.4,1849,68.8,GOOD
2024-01-08 08:00:00,ASSET_001,BEARING_A,3.765,16.517,73.3,1721,73.7,GOOD
2024-01-08 09:00:00,ASSET_001,BEARING_A,3.3,16.245,70.3,1808,65.6,GOOD
2024-01-08 10:00:00,ASSET_001,BEARING_A,3.44,13.631,70.1,1803,79.7,GOOD
2024-01-08 11:00:00,ASSET_001,BEARING_A,2.99,11.534,67.5,1825,62.0,GOOD
2024-01-08 12:00:00,ASSET_001,BEARING_A,2.693,11.785,65.3,1765,83.0,GOOD
2024-01-08 13:00:00,ASSET_001,BEARING_A,2.423,9.982,59.5,1911,62.6,GOOD
2024-01-08 14:00:00,ASSET_001,BEARING_A,2.265,9.575,61.9,1881,59.6,GOOD
2024-01-08 15:00:00,ASSET_001,BEARING_A,2.219,9.224,59.0,1821,67.3,GOOD
2024-01-08 16:00:00,ASSET_001,BEARING_A,2.23,10.149,59.7,1773,58.8,GOOD
2024-01-08 17:00:00,ASSET_001,BEARING_A,2.065,7.122,56.0,1771,73.0,GOOD
2024-01-08 18:00:00,ASSET_001,BEARING_A,1.799,7.829,56.9,1805,79.6,GOOD
2024-01-08 19:00:00,ASSET_001,BEARING_A,2.376,10.328,64.5,1787,92.3,GOOD
2024-01-08 20:00:00,ASSET_001,BEARING_A,1.836,7.923,53.4,1804,90.8,GOOD
2024-01-08 21:00:00,ASSET_001,BEARING_A,2.104,7.854,55.1,1804,82.8,GOOD
2024-01-08 22:00:00,ASSET_001,BEARING_A,2.186,8.991,57.6,1818,80.0,GOOD
2024-01-08 23:00:00,ASSET_001,BEARING_A,2.651,9.186,61.6,1765,72.6,GOOD
2024-01-09 00:00:00,ASSET_001,BEARING_A,2.579,8.251,66.9,1743,83.4,GOOD
2024-01-09 01:00:00,ASSET_001,BEARING_A,2.968,11.301,67.4,1778,86.7,GOOD
2024-01-09 02:00:00,ASSET_001,BEARING_A,3.274,14.079,68.6,1788,63.1,GOOD
2024-01-09 03:00:00,ASSET_001,BEARING_A,3.261,13.125,69.8,1789,77.0,GOOD
2024-01-09 04:00:00,ASSET_001,BEARING_A,3.955,15.228,75.1,1826,49.7,GOOD
2024-01-09 05:00:00,ASSET_001,BEARING_A,3.558,15.133,72.5,1710,68.5,GOOD
2024-01-09 06:00:00,ASSET_001,BEARING_A,3.63,13.078,74.2,1736,65.3,GOOD
2024-01-09 07:00:00,ASSET_001,BEARING_A,3.628,13.264,73.0,1772,70.9,GOOD
2024-01-09 08:00:00,ASSET_001,BEARING_A,3.523,12.986,72.1,1764,59.7,GOOD
2024-01-09 09:00:00,ASSET_001,BEARING_A,3.514,12.221,71.5,1794,84.9,GOOD
2024-01-09 10:00:00,ASSET_001,BEARING_A,3.402,13.07,72.6,1838,74.7,GOOD
2024-01-09 11:00:00,ASSET_001,BEARING_A,2.927,12.971,64.5,1805,63.8,GOOD
2024-01-09 12:00:00,ASSET_001,BEARING_A,2.55,10.159,58.4,1903,63.1,GOOD
2024-01-09 13:00:00,ASSET_001,BEARING_A,2.527,7.198,61.2,1756,52.2,GOOD
2024-01-09 14:00:00,ASSET_001,BEARING_A,2.565,8.821,59.3,1780,74.1,GOOD
2024-01-09 15:00:00,ASSET_001,BEARING_A,2.35,9.723,61.9,1768,76.7,GOOD
2024-01-09 16:00:00,ASSET_001,BEARING_A,2.052,9.975,56.9,1805,77.4,GOOD
2024-01-09 17:00:00,ASSET_001,BEARING_A,1.861,6.697,58.0,1751,61.7,GOOD
2024-01-09 18:00:00,ASSET_001,BEARING_A,1.834,6.935,55.7,1765,67.2,GOOD
2024-01-09 19:00:00,ASSET_001,BEARING_A,2.128,9.157,60.7,1737,70.0,GOOD
2024-01-09 20:00:00,ASSET_001,BEARING_A,2.163,9.975,57.3,1802,89.6,GOOD
2024-01-09 21:00:00,ASSET_001,BEARING_A,2.525,9.023,62.8,1828,72.9,GOOD
2024-01-09 22:00:00,ASSET_001,BEARING_A,1.989,6.017,57.9,1807,70.2,GOOD
2024-01-09 23:00:00,ASSET_001,BEARING_A,2.469,8.22,63.3,1815,77.7,GOOD
2024-01-10 00:00:00,ASSET_001,BEARING_A,2.916,10.477,68.4,1793,83.9,GOOD
2024-01-10 01:00:00,ASSET_001,BEARING_A,3.109,12.942,68.0,1795,74.1,GOOD
2024-01-10 02:00:00,ASSET_001,BEARING_A,3.167,10.305,69.5,1836,98.0,GOOD
2024-01-10 03:00:00,ASSET_001,BEARING_A,3.546,17.398,73.5,1816,84.0,GOOD
2024-01-10 04:00:00,ASSET_001,BEARING_A,3.412,13.616,72.6,1754,87.9,GOOD
2024-01-10 05:00:00,ASSET_001,BEARING_A,3.46,15.086,74.3,1774,63.9,GOOD
2024-01-10 06:00:00,ASSET_001,BEARING_A,3.283,11.316,68.7,1759,66.8,GOOD
2024-01-10 07:00:00,ASSET_001,BEARING_A,3.126,9.849,71.0,1884,67.5,CHECK
2024-01-10 08:00:00,ASSET_001,BEARING_A,3.157,14.622,67.3,1928,69.4,GOOD
2024-01-10 09:00:00,ASSET_001,BEARING_A,3.368,16.945,72.9,1851,80.9,GOOD
2024-01-10 10:00:00,ASSET_001,BEARING_A,2.997,11.983,66.5,1777,82.0,GOOD
2024-01-10 11:00:00,ASSET_001,BEARING_A,3.153,10.811,68.0,1764,56.3,GOOD
2024-01-10 12:00:00,ASSET_001,BEARING_A,3.051,13.167,65.3,1893,87.2,GOOD
2024-01-10 13:00:00,ASSET_001,BEARING_A,2.651,10.112,65.5,1894,90.4,GOOD
2024-01-10 14:00:00,ASSET_001,BEARING_A,2.364,7.367,61.1,1793,70.3,GOOD
2024-01-10 15:00:00,ASSET_001,BEARING_A,1.846,7.86,54.2,1742,46.3,GOOD
2024-01-10 16:00:00,ASSET_001,BEARING_A,2.029,9.913,60.4,1777,69.0,GOOD
2024-01-10 17:00:00,ASSET_001,BEARING_A,2.046,8.966,59.7,1795,73.0,GOOD
2024-01-10 18:00:00,ASSET_001,BEARING_A,1.879,7.859,57.4,1760,89.9,GOOD
2024-01-10 19:00:00,ASSET_001,BEARING_A,1.898,5.291,57.6,1837,72.2,GOOD
2024-01-10 20:00:00,ASSET_001,BEARING_A,2.048,8.719,54.2,1774,82.9,GOOD
2024-01-10 21:00:00,ASSET_001,BEARING_A,1.914,8.104,55.9,1719,86.6,GOOD
2024-01-10 22:00:00,ASSET_001,BEARING_A,2.189,7.87,59.1,1857,64.8,GOOD
2024-01-10 23:00:00,ASSET_001,BEARING_A,2.547,10.414,61.6,1759,75.9,GOOD
2024-01-11 00:00:00,ASSET_001,BEARING_A,2.836,12.624,60.5,1750,81.2,GOOD
2024-01-11 01:00:00,ASSET_001,BEARING_A,3.373,13.185,73.3,1768,67.0,GOOD
2024-01-11 02:00:00,ASSET_001,BEARING_A,3.185,15.328,69.3,1787,72.1,GOOD
2024-01-11 03:00:00,ASSET_001,BEARING_A,3.019,13.408,66.9,1791,100.0,GOOD
2024-01-11 04:00:00,ASSET_001,BEARING_A,3.377,15.448,70.8,1728,84.2,GOOD
2024-01-11 05:00:00,ASSET_001,BEARING_A,3.411,12.882,73.5,1803,83.5,GOOD
2024-01-11 06:00:00,ASSET_001,BEARING_A,3.444,15.55,70.6,1780,65.4,GOOD
2024-01-11 07:00:00,ASSET_001,BEARING_A,3.629,14.562,75.9,1796,79.5,GOOD
2024-01-11 08:00:00,ASSET_001,BEARING_A,3.25,13.696,69.0,1849,86.9,GOOD
2024-01-11 09:00:00,ASSET_001,BEARING_A,3.849,15.771,74.6,1817,72.0,GOOD
2024-01-11 10:00:00,ASSET_001,BEARING_A,2.959,13.524,69.1,1794,53.8,GOOD
2024-01-11 11:00:00,ASSET_001,BEARING_A,2.84,9.942,64.2,1842,80.5,GOOD
2024-01-11 12:00:00,ASSET_001,BEARING_A,2.67,9.449,66.8,1784,87.2,GOOD
2024-01-11 13:00:00,ASSET_001,BEARING_A,2.839,11.93,65.2,1755,78.2,GOOD
2024-01-11 14:00:00,ASSET_001,BEARING_A,2.243,9.198,59.8,1787,80.9,GOOD
2024-01-11 15:00:00,ASSET_001,BEARING_A,2.07,8.412,61.4,1750,68.2,GOOD
2024-01-11 16:00:00,ASSET_001,BEARING_A,2.137,8.74,58.9,1824,81.3,GOOD
2024-01-11 17:00:00,ASSET_001,BEARING_A,2.174,9.427,62.4,1793,65.3,GOOD
2024-01-11 18:00:00,ASSET_001,BEARING_A,1.489,6.588,50.6,1795,78.3,GOOD
2024-01-11 19:00:00,ASSET_001,BEARING_A,1.99,8.471,56.2,1837,81.2,GOOD
2024-01-11 20:00:00,ASSET_001,BEARING_A,1.847,8.392,54.2,1840,78.7,GOOD
2024-01-11 21:00:00,ASSET_001,BEARING_A,2.533,10.107,61.5,1840,58.8,GOOD
2024-01-11 22:00:00,ASSET_001,BEARING_A,2.526,12.265,61.9,1792,75.7,GOOD
2024-01-11 23:00:00,ASSET_001,BEARING_A,2.767,9.786,65.0,1849,80.0,GOOD
2024-01-12 00:00:00,ASSET_001,BEARING_A,2.208,9.579,57.6,1708,80.1,GOOD
2024-01-12 01:00:00,ASSET_001,BEARING_A,3.236,15.555,71.8,1882,82.4,GOOD
2024-01-12 02:00:00,ASSET_001,BEARING_A,3.111,11.134,72.3,1791,76.2,GOOD
2024-01-12 03:00:00,ASSET_001,BEARING_A,3.442,12.695,71.6,1763,61.8,GOOD
2024-01-12 04:00:00,ASSET_001,BEARING_A,3.377,12.337,67.8,1796,60.0,GOOD
2024-01-12 05:00:00,ASSET_001,BEARING_A,3.697,14.216,72.3,1816,88.4,GOOD
2024-01-12 06:00:00,ASSET_001,BEARING_A,3.541,15.352,72.7,1762,71.8,GOOD
2024-01-12 07:00:00,ASSET_001,BEARING_A,3.386,16.761,70.6,1765,59.9,GOOD
