store_id,month,year,ad_spend_usd,sales_revenue_usd,is_holiday_month,foot_traffic,local_population,competitor_count,ad_to_sales_ratio,sales_per_traffic,year_month,prior_month_sales,prior_month_ad,implied_ad_ratio
1,10,2,3491.66,205076.16,0,2221,34418,4,0.017026162377918524,92.33505628095453,210,219152.26,4788.58,0.01593257582650528
1,11,2,18411.96,505309.68,1,4637,41974,7,0.03643698256483034,108.97340521889153,211,205076.16,3491.66,0.0897810842566976
1,12,2,17727.09,488280.86,1,4626,43356,8,0.036305109317616914,105.55141807176827,212,505309.68,18411.96,0.035081635483412865
1,1,3,18908.9,513201.63,1,5336,31181,7,0.036844972608524255,96.17721701649175,301,488280.86,17727.09,0.038725458130797925
1,2,3,4276.15,213153.19,0,2221,45577,4,0.02006139340443368,95.97171994597028,302,513201.63,18908.9,0.00833230011369995
1,3,3,3928.08,219115.2,0,2808,57814,2,0.01792700825866941,78.03247863247864,303,213153.19,4276.15,0.018428436374796922
1,4,3,6119.59,248256.09,0,2887,55873,6,0.024650311700309145,85.99102528576377,304,219115.2,3928.08,0.027928642102419184
1,5,3,3597.89,220986.19,0,3385,35489,7,0.016281062631108303,65.28395568685377,305,248256.09,6119.59,0.014492655547745072
1,6,3,4734.95,205534.98,0,2249,50081,3,0.02303719785313429,91.38949755446866,306,220986.19,3597.89,0.02142645203304333
1,7,3,7346.24,274539.74,0,2393,47508,2,0.026758384778830198,114.72617634768073,307,205534.98,4734.95,0.035742042546723675
1,8,3,2183.2,201710.15,0,2965,37083,2,0.010823451373170858,68.0304047217538,308,274539.74,7346.24,0.007952218502137431
1,9,3,4664.59,229034.93,0,2474,41677,7,0.020366282121246748,92.57677041228779,309,201710.15,2183.2,0.023125212092698362
1,10,3,3631.82,201700.32,0,2862,43730,5,0.0180060200201963,70.47530398322851,310,229034.93,4664.59,0.015857057261964368
1,11,3,19047.71,517924.43,1,4805,44569,7,0.03677700625166494,107.78864308012487,311,201700.32,3631.82,0.0944356954912119
1,12,3,17552.26,486225.31,1,4800,35520,7,0.03609902577881024,101.29693958333333,312,517924.43,19047.71,0.0338896159040036
2,1,1,17685.05,519991.15,1,5851,38428,5,0.034010290367441826,88.87218424200992,101,,,
2,2,1,4826.0,225827.76,0,2953,43746,7,0.02137026909357822,76.47401286826955,102,519991.15,17685.05,0.009280927185010744
2,3,1,3293.67,214508.8,0,2978,41360,4,0.015354474967926725,72.031161853593,103,225827.76,4826.0,0.014584876544849933
2,4,1,4783.21,241443.18,0,3431,46279,5,0.019810913689920752,70.37108131740017,104,214508.8,3293.67,0.022298432511859655
2,5,1,6262.65,258377.81,0,3322,46755,4,0.024238343068237942,77.77778747742323,105,241443.18,4783.21,0.02593840091072359
2,6,1,3459.94,212025.97,0,3414,46465,6,0.01631847268520927,62.10485354422964,106,258377.81,6262.65,0.013391010628970034
2,7,1,4715.96,250563.02,0,3460,58789,8,0.01882145258306673,72.41705780346821,107,212025.97,3459.94,0.022242369649340597
2,8,1,5528.83,225615.14,0,2357,37842,3,0.024505580609528243,95.72131523122614,108,250563.02,4715.96,0.022065626443998003
2,9,1,6562.82,249824.5,0,2797,43692,8,0.026269721344383757,89.31873435824097,109,225615.14,5528.83,0.029088562053060797
2,10,1,4513.5,222442.13,0,3057,28598,2,0.020290670656678212,72.76484461890743,110,249824.5,6562.82,0.018066682811333556
2,11,1,19858.56,503907.61,1,4512,37974,8,0.039409128986958544,111.68165115248226,111,222442.13,4513.5,0.08927517462631741
2,12,1,18429.31,514389.81,1,5012,41126,7,0.035827517656308164,102.63164604948125,112,503907.61,19858.56,0.036572795556709295
2,1,2,18278.85,506425.32,1,5215,55699,5,0.03609387066191714,97.10936145733461,201,514389.81,18429.31,0.035535015750020396
2,2,2,3626.97,216375.61,0,2896,46412,4,0.016762379086995988,74.71533494475138,202,506425.32,18278.85,0.007161904937928458
2,3,2,4278.89,221085.59,0,2891,65139,3,0.019353997698357456,76.47374264960222,203,216375.61,3626.97,0.01977528798185711
2,4,2,5184.21,231709.3,0,2214,40274,6,0.022373767475021504,104.65641373080398,204,221085.59,4278.89,0.023448882398893568
2,5,2,4600.12,211846.14,0,2508,39766,5,0.02171443860152467,84.46815789473685,205,231709.3,5184.21,0.019852979573974805
2,6,2,4646.58,208281.19,0,2588,37985,3,0.022309167716969544,80.4795942812983,206,211846.14,4600.12,0.0219337487102668
2,7,2,3924.52,221623.52,0,2213,62033,3,0.017708048315449552,100.14619069136917,207,208281.19,4646.58,0.018842412029622068
2,8,2,4270.64,245296.14,0,3962,35627,3,0.017410139433910374,61.91220090863201,208,221623.52,3924.52,0.019269795913357934
2,9,2,5674.91,254414.99,0,3491,37105,8,0.022305721844455784,72.8773961615583,209,245296.14,4270.64,0.0231349339618634
2,10,2,3228.71,204521.07,0,2649,43929,3,0.015786686427955807,77.20689694224235,210,254414.99,5674.91,0.012690722350911792
2,11,2,19502.99,525211.56,1,4893,46857,7,0.037133588605703954,107.33937461679952,211,204521.07,3228.71,0.09535931921341895
2,12,2,19020.07,514357.47,1,5062,47814,2,0.03697831004573531,101.61151126037139,212,525211.56,19502.99,0.03621411150965527
2,1,3,22327.52,564473.59,1,4711,47531,5,0.03955458748743232,119.82033326257694,301,514357.47,19020.07,0.043408565642101014
2,2,3,4046.05,221375.32,0,3429,48086,3,0.018276879283562412,64.55973170020414,302,564473.59,22327.52,0.007167828702136446
2,3,3,2848.52,220569.71,0,3276,47101,4,0.012914375233117911,67.3289713064713,303,221375.32,4046.05,0.012867378350938126
2,4,3,4156.49,225645.62,0,2981,36116,8,0.018420432889413054,75.69460583696745,304,220569.71,2848.52,0.0188443372392338
2,5,3,4550.87,226590.91,0,2820,42662,7,0.02008408016014411,80.3513865248227,305,225645.62,4156.49,0.020168217756675266
2,6,3,4205.1,232857.3,0,3388,24466,2,0.018058699469589316,68.73001770956316,306,226590.91,4550.87,0.018558114268573265
2,7,3,5234.07,249151.7,0,2918,42024,5,0.02100756286230437,85.38440712816998,307,232857.3,4205.1,0.022477586058070757
2,8,3,4643.97,214585.04,0,2186,51910,5,0.02164162981725101,98.16333028362305,308,249151.7,5234.07,0.01863912628330451
2,9,3,5545.67,243210.49,0,2378,42324,7,0.022801935886893696,102.27522708158115,309,214585.04,4643.97,0.02584369348394464
2,10,3,7062.96,267127.48,0,3270,48512,8,0.02644040965010414,81.69036085626911,310,243210.49,5545.67,0.029040523704384626
2,11,3,18015.63,515062.25,1,5331,42627,7,0.034977577952956175,96.61644156818608,311,267127.48,7062.96,0.0674420692322632
2,12,3,18796.38,511430.52,1,4528,51258,6,0.03675255829472203,112.94843639575973,312,515062.25,18015.63,0.03649341414557172
3,1,1,17304.85,497522.59,1,5300,59565,6,0.03478203874119565,93.87218679245284,101,,,
3,2,1,6630.53,246624.68,0,2331,40853,2,0.026885103307584625,105.80209352209351,102,497522.59,17304.85,0.013327093348665836
3,3,1,3277.93,199326.01,0,2520,36890,2,0.016445069060480363,79.09762301587303,103,246624.68,6630.53,0.01329116777769362
3,4,1,5815.35,224085.93,0,2924,54242,3,0.02595142854350561,76.63677496580027,104,199326.01,3277.93,0.029175068522166274
3,5,1,6850.97,238283.75,0,2921,45576,8,0.02875131015018859,81.57608695652173,105,224085.93,5815.35,0.030572959221491506
3,6,1,3096.63,215101.11,0,2563,49727,7,0.014396160019815798,83.9255208739758,106,238283.75,6850.97,0.012995556767928993
3,7,1,6011.96,253737.25,0,2947,51772,8,0.023693643720029283,86.10018663047167,107,215101.11,3096.63,0.02794946060482905
3,8,1,5261.91,228310.18,0,2893,46875,7,0.023047198333425167,78.9181403387487,108,253737.25,6011.96,0.020737633122452456
3,9,1,6075.37,233756.14,0,2740,43779,8,0.02599020500595193,85.3124598540146,109,228310.18,5261.91,0.026610158162899262
3,10,1,4244.71,213840.57,0,2749,56851,3,0.01984988161975064,77.7884939978174,110,233756.14,6075.37,0.018158710184040514
3,11,1,20629.85,540852.58,1,5080,51755,2,0.0381432034585099,106.46704330708661,111,213840.57,4244.71,0.09647304063957554
3,12,1,21781.82,550788.59,1,5336,49432,4,0.03954660716555512,103.22125,112,540852.58,20629.85,0.04027311841611258
3,1,2,19286.14,512474.04,1,4198,57834,2,0.03763339895226693,122.07575988565983,201,550788.59,21781.82,0.035015503861472515
3,2,2,2778.19,185847.15,0,2159,34986,6,0.014948789906113707,86.08019916628068,202,512474.04,19286.14,0.0054211331368121595
3,3,2,3288.54,194531.66,0,2975,49193,7,0.01690490894901118,65.38879327731092,203,185847.15,2778.19,0.017694863763043987
3,4,2,5375.76,240902.78,0,2821,41225,7,0.022315060042063444,85.3962353775257,204,194531.66,3288.54,0.027634370672619563
3,5,2,5657.7,233644.99,0,2855,51081,6,0.024214942507434035,81.83712434325744,205,240902.78,5375.76,0.023485407681887272
3,6,2,5916.11,236947.44,0,2728,46574,8,0.024968026664478837,86.8575659824047,206,233644.99,5657.7,0.025320936691174075
3,7,2,5852.88,228434.11,0,3008,42873,2,0.025621742742360152,75.94219082446808,207,236947.44,5916.11,0.02470117423509619
3,8,2,1862.5,177981.89,0,2281,33142,2,0.01046454782562428,78.02800964489259,208,228434.11,5852.88,0.008153335769338476
3,9,2,6161.46,260341.02,0,3099,42720,2,0.023666881231394116,84.00807357212004,209,177981.89,1862.5,0.03461846595740724
3,10,2,5227.11,225922.16,0,2772,55828,7,0.023136774188065482,81.50150072150072,210,260341.02,6161.46,0.020077934702721838
3,11,2,18233.48,505946.44,1,4762,33155,2,0.036038360107840665,106.24662746745065,211,225922.16,5227.11,0.08070691250473172
3,12,2,19150.23,518862.44,1,5688,33942,3,0.03690810612539231,91.22054149085794,212,505946.44,18233.48,0.03785031079574352
3,1,3,19992.98,523477.71,1,5189,43951,5,0.038192609958502335,100.88219502794374,301,518862.44,19150.23,0.03853233238466827
3,2,3,3943.68,217295.28,0,2586,36441,6,0.018148944606620077,84.0275638051044,302,523477.71,19992.98,0.00753361590123866
3,3,3,6537.37,244738.2,0,2724,47629,5,0.026711686201827095,89.84515418502203,303,217295.28,3943.68,0.03008519098988252
3,4,3,4672.95,224754.19,0,2209,53537,3,0.020791381019415033,101.74476686283386,304,244738.2,6537.37,0.019093668254485812
3,5,3,7220.22,276412.43,0,2953,43950,6,0.026121184202895654,93.6039383677616,305,224754.19,4672.95,0.03212496283161618
3,6,3,6217.11,238726.01,0,2827,46281,4,0.02604286813992325,84.44499823134065,306,276412.43,7220.22,0.022492150588162767
3,7,3,3895.82,206827.27,0,2933,44793,8,0.01883610415589782,70.517309921582,307,238726.01,6217.11,0.016319210462236604
3,8,3,4170.79,203163.94,0,1970,36060,4,0.020529184460588823,103.1289035532995,308,206827.27,3895.82,0.020165571010051044
3,9,3,5494.19,247005.66,0,3574,53847,2,0.022243174508632717,69.11182428651371,309,203163.94,4170.79,0.02704313570607067
3,10,3,5672.65,233705.68,0,2686,46482,6,0.024272623583645892,87.00881608339539,310,247005.66,5494.19,0.022965668074164777
3,11,3,21834.49,556448.5,1,5425,35864,5,0.03923901313418942,102.57115207373272,311,233705.68,5672.65,0.09342729710292023
3,12,3,19611.57,530198.6,1,5573,45732,6,0.03698910181958232,95.13701776422035,312,556448.5,21834.49,0.03524417803264812
4,1,1,17753.44,502123.91,1,4931,38764,3,0.03535669114024066,101.83003650375177,101,,,
4,2,1,4615.14,237225.42,0,3234,47932,4,0.019454660465982102,73.35356215213359,102,502123.91,17753.44,0.009191237278463797
4,3,1,4646.95,208004.92,0,2676,52484,2,0.022340577328651648,77.72979073243647,103,237225.42,4615.14,0.01958875233522613
4,4,1,6192.42,228171.22,0,2201,55910,7,0.027139356137903806,103.66706951385734,104,208004.92,4646.95,0.029770545812089443
4,5,1,7330.16,251004.97,0,2198,21283,5,0.029203246453645918,114.19698362147406,105,228171.22,6192.42,0.0321256992884554
4,6,1,3101.25,201204.41,0,2576,48720,8,0.015413429556539043,78.10730201863355,106,251004.97,7330.16,0.012355333043803873
4,7,1,5299.79,240046.14,0,2839,44311,6,0.02207821379673091,84.55306093694963,107,201204.41,3101.25,0.026340327232390184
4,8,1,6998.36,241651.18,0,2524,52182,3,0.028960586908783146,95.74135499207607,108,240046.14,5299.79,0.029154228432917102
4,9,1,6798.31,242031.38,0,2444,55686,6,0.0280885478568936,99.03084288052374,109,241651.18,6998.36,0.028132740754669604
4,10,1,5230.89,256164.48,0,3382,46051,2,0.02042004418411171,75.74348905972798,110,242031.38,6798.31,0.02161244546058449
4,11,1,19292.22,501370.58,1,4855,37471,3,0.038478963005767114,103.26891452111226,111,256164.48,5230.89,0.075311846513615
4,12,1,20191.16,512711.78,1,5254,40689,8,0.039381111937783056,97.58503616292349,112,501370.58,19292.22,0.040271928201291746
4,1,2,18927.36,505024.5,1,4685,31508,7,0.03747810254750017,107.79605122732124,201,512711.78,20191.16,0.03691617930058092
4,2,2,5118.59,221918.74,0,2698,43726,7,0.023065154389394965,82.25305411415863,202,505024.5,18927.36,0.01013533006814521
4,3,2,5673.86,245933.67,0,3082,50301,8,0.023070692191109902,79.79677806619078,203,221918.74,5118.59,0.025567286476121845
4,4,2,4517.56,233234.5,0,3614,44303,7,0.019369175657975128,64.53638627559491,204,245933.67,5673.86,0.01836901795512587
4,5,2,4084.35,204867.88,0,2387,35044,6,0.019936507372458775,85.82651026392962,205,233234.5,4517.56,0.0175117746302541
4,6,2,5014.85,223931.92,0,2771,47674,5,0.022394529551660165,80.81267412486467,206,204867.88,4084.35,0.02447845899513384
4,7,2,4234.8,232085.03,0,3160,50915,3,0.018246760680772904,73.44462974683545,207,223931.92,5014.85,0.01891110476791339
4,8,2,4586.7,228886.73,0,2875,33414,2,0.020039169592750088,79.61277565217392,208,232085.03,4234.8,0.019763015305209474
4,9,2,6533.78,252309.0,0,2440,46518,6,0.025895945051504304,103.40532786885245,209,228886.73,4586.7,0.028545910022830943
4,10,2,2066.23,184108.02,0,2698,47907,8,0.01122292228225582,68.23870274277242,210,252309.0,6533.78,0.008189283775053605
4,11,2,21125.2,526965.43,1,4882,36422,2,0.040088398208588366,107.94048136009833,211,184108.02,2066.23,0.11474350764295875
4,12,2,20871.0,519643.0,1,4665,46883,2,0.040164112669659746,111.39185423365488,212,526965.43,21125.2,0.03960601362408156
4,1,3,18682.7,497760.37,1,5099,59570,8,0.037533522405570376,97.61921357128848,301,519643.0,20871.0,0.03595295231533957
4,2,3,4207.51,218156.98,0,2287,41611,7,0.019286616453894807,95.39002186270224,302,497760.37,18682.7,0.008452882659179959
4,3,3,3922.95,229399.02,0,2896,30800,3,0.017100988487221958,79.21236878453038,303,218156.98,4207.51,0.017982234627560392
4,4,3,5447.5,237337.39,0,2548,39907,4,0.02295255711710658,93.14654238618525,304,229399.02,3922.95,0.023746832048367077
4,5,3,3389.13,216173.77,0,2979,31515,8,0.015677804018498637,72.56588452500839,305,237337.39,5447.5,0.014279798054575387
4,6,3,4003.48,197920.7,0,2230,48570,2,0.020227697254506474,88.75367713004485,306,216173.77,3389.13,0.018519730677778345
4,7,3,6680.07,252165.68,0,3085,46933,8,0.026490797637489766,81.73928038897893,307,197920.7,4003.48,0.033751244816737205
4,8,3,4199.42,224778.14,0,2812,47151,3,0.018682510674747996,79.93532716927454,308,252165.68,6680.07,0.016653416119116606
4,9,3,3585.42,190270.76,0,2586,41706,6,0.018843778203229966,73.57724671307038,309,224778.14,4199.42,0.015950928324257867
4,10,3,4821.56,224355.98,0,3444,65394,6,0.021490668534888173,65.14401277584204,310,190270.76,3585.42,0.025340520004229764
4,11,3,17518.13,497604.1,1,4875,42710,5,0.03520495510386671,102.07263589743589,311,224355.98,4821.56,0.07808185010268057
4,12,3,19499.92,539182.47,1,5209,33044,8,0.03616571584754972,103.5097849875216,312,497604.1,17518.13,0.039187619233844735
5,1,1,19584.33,507390.56,1,5068,42301,5,0.03859813631534651,100.11652722967641,101,,,
5,2,1,7054.91,254835.54,0,2865,41876,2,0.027684168385618425,88.94783246073298,102,507390.56,19584.33,0.013904298889597
5,3,1,5106.68,236733.79,0,3467,36170,4,0.021571403051503547,68.28202768964523,103,254835.54,7054.91,0.020039120132144834
5,4,1,4705.45,214589.7,0,2870,54700,3,0.021927660088065733,74.76993031358886,104,236733.79,5106.68,0.01987654571829395
5,5,1,4657.69,212503.12,0,2792,37780,8,0.021918219365438023,76.11143266475645,105,214589.7,4705.45,0.02170509581773962
5,6,1,4349.86,190434.34,0,2153,48856,3,0.0228417836825018,88.45069205759405,106,212503.12,4657.69,0.02046962886944907
5,7,1,3363.36,223080.83,0,3113,47178,2,0.0150768669813538,71.66104400899454,107,190434.34,4349.86,0.017661520500976875
5,8,1,5785.43,245428.74,0,2939,64060,4,0.023572748652011987,83.5075671997278,108,223080.83,3363.36,0.025934232000123007
5,9,1,6532.75,243416.42,0,2733,51534,8,0.026837754001969135,89.0656494694475,109,245428.74,5785.43,0.026617705815545484
5,10,1,5772.3,248504.62,0,2625,41167,5,0.02322813958146935,94.66842666666666,110,243416.42,6532.75,0.023713683735879443
5,11,1,18537.11,511749.7,1,4816,41601,7,0.03622300120547213,106.26031976744186,111,248504.62,5772.3,0.07459462926685227
5,12,1,17828.82,464165.0,1,4099,38386,5,0.03841052212036668,113.23859477921444,112,511749.7,18537.11,0.034838945679889995
5,1,2,20089.12,517160.94,1,4614,37678,3,0.03884500635334138,112.08516254876463,201,464165.0,17828.82,0.043280126679090404
5,2,2,6149.89,228956.99,0,2387,44544,5,0.02686045968721025,95.91830330959363,202,517160.94,20089.12,0.011891636673102187
5,3,2,5766.34,232916.93,0,2435,49468,5,0.024757066822063988,95.65377002053388,203,228956.99,6149.89,0.025185254226132166
5,4,2,4719.88,230393.02,0,3080,36719,4,0.020486210910382618,74.80292857142857,204,232916.93,5766.34,0.02026422038106032
5,5,2,4228.7,204200.12,0,2313,32492,4,0.020708606831376986,88.28366623432771,205,230393.02,4719.88,0.018354288684613796
5,6,2,2343.59,185848.03,0,2761,54024,5,0.012610249352656578,67.3118544005795,206,204200.12,4228.7,0.0114769276335391
5,7,2,6054.56,227273.44,0,2430,56689,7,0.02663998045702129,93.5281646090535,207,185848.03,2343.59,0.03257801548932211
5,8,2,5041.57,227224.74,0,2352,48582,4,0.022187592777089326,96.6091581632653,208,227273.44,6054.56,0.022182838434618667
5,9,2,5877.82,246021.92,0,2724,47225,2,0.023891448371754838,90.31641703377386,209,227224.74,5041.57,0.02586786984551066
5,10,2,5742.51,237147.97,0,2152,27021,2,0.02421488153577701,110.19887081784387,210,246021.92,5877.82,0.023341456728733764
5,11,2,19719.43,528651.87,1,4591,30121,5,0.037301352967880355,115.14961228490525,211,237147.97,5742.51,0.08315243010513647
5,12,2,17768.76,502024.77,1,5206,42026,2,0.03539418981258634,96.4319573568959,212,528651.87,19719.43,0.03361145776331028
5,1,3,20879.78,542485.77,1,4880,36879,8,0.03848908331733752,111.16511680327869,301,502024.77,17768.76,0.04159113503503024
5,2,3,5804.35,236950.59,0,2431,51840,6,0.0244960352282727,97.47041958041957,302,542485.77,20879.78,0.010699543326270107
5,3,3,5765.93,251299.46,0,3299,50082,6,0.022944458376472437,76.1744346771749,303,236950.59,5804.35,0.024333891719788503
5,4,3,4245.93,198260.43,0,2086,45668,4,0.02141592248135445,95.04335091083414,304,251299.46,5765.93,0.01689589782644181
5,5,3,5482.88,259095.51,0,3472,58831,7,0.0211616171966855,74.62428283410138,305,198260.43,4245.93,0.027654938506892175
5,6,3,3620.27,217091.22,0,2804,46622,4,0.016676261711551486,77.4219757489301,306,259095.51,5482.88,0.013972723803666069
5,7,3,4595.88,240363.1,0,2824,34578,3,0.019120572167691297,85.11441218130312,307,217091.22,3620.27,0.02117027118830508
5,8,3,5200.36,239584.08,0,3157,45091,2,0.021705782788238683,75.88979410833069,308,240363.1,4595.88,0.021635434057889917
5,9,3,3831.48,204899.26,0,2718,36340,3,0.018699335468561475,75.38604120676969,309,239584.08,5200.36,0.01599221450774192
5,10,3,2818.55,206913.13,0,3004,48130,3,0.013621900166509491,68.87920439414114,310,204899.26,3831.48,0.013755784183896029
5,11,3,19116.16,514797.51,1,5398,53473,7,0.03713335754090963,95.36819377547239,311,206913.13,2818.55,0.09238737048731513
5,12,3,19410.26,520409.72,1,4566,47756,8,0.03729803509434835,113.97497152869032,312,514797.51,19116.16,0.03770465012544447
6,1,1,18495.91,516590.79,1,5439,43942,7,0.03580379355969548,94.97900165471593,101,,,
6,2,1,5110.98,226242.12,0,2719,40376,8,0.022590753658072157,83.20784111805811,102,516590.79,18495.91,0.009893672320406641
6,3,1,5242.75,230962.58,0,2548,47491,6,0.022699564578816188,90.6446546310832,103,226242.12,5110.98,0.023173182783117485
6,4,1,6548.33,231475.35,0,2344,41150,4,0.02828953493320131,98.7522824232082,104,230962.58,5242.75,0.028352341751637863
6,5,1,4639.2,209883.52,0,1953,30105,6,0.02210368875078901,107.46724014336917,105,231475.35,6548.33,0.020041874869181533
6,6,1,4947.46,250991.03,0,3285,23617,8,0.019711700453996304,76.40518417047184,106,209883.52,4639.2,0.023572408162394077
6,7,1,3766.0,204845.96,0,2348,41961,6,0.018384546124317024,87.24274275979556,107,250991.03,4947.46,0.015004520281063432
6,8,1,4790.85,253390.72,0,3370,59699,8,0.018906967074405884,75.19012462908012,108,204845.96,3766.0,0.023387573765184338
6,9,1,5337.85,237629.99,0,2814,59029,8,0.02246286337848182,84.44562544420754,109,253390.72,4790.85,0.02106568859348914
6,10,1,4187.48,251279.77,0,4071,51810,8,0.016664612515364847,61.724335544092355,110,237629.99,5337.85,0.017621849834694687
6,11,1,18858.92,510925.68,1,4855,41081,2,0.03691127836831376,105.23700926879505,111,251279.77,4187.48,0.07505148544190406
6,12,1,19463.8,503159.85,1,5005,47692,3,0.03868313419681638,100.53143856143856,112,510925.68,18858.92,0.038095168753310656
6,1,2,18672.77,514533.05,1,5266,37143,3,0.03629071057728945,97.70851690087352,201,503159.85,19463.8,0.03711100955292836
6,2,2,3422.35,203208.65,0,2522,51648,2,0.01684155669554421,80.57440523394132,202,514533.05,18672.77,0.006651370597087981
6,3,2,3683.07,216179.08,0,2566,44627,2,0.017037124961397747,84.24749805144192,203,203208.65,3422.35,0.01812457294509855
6,4,2,2246.97,197715.09,0,2825,29864,2,0.011364686428334832,69.98764247787611,204,216179.08,3683.07,0.010394021475158466
6,5,2,5154.11,238228.54,0,2711,44172,4,0.0216351491723032,87.87478421246773,205,197715.09,2246.97,0.026068369389508912
6,6,2,3400.49,205507.23,0,2355,35624,8,0.01654681443567703,87.26421656050955,206,238228.54,5154.11,0.01427406640698885
6,7,2,2786.19,206115.97,0,3297,41549,4,0.013517584299751252,62.5162177737337,207,205507.23,3400.49,0.013557625198879864
6,8,2,4880.94,222445.28,0,2576,41732,2,0.021942205292016084,86.35298136645963,208,206115.97,2786.19,0.023680552263854175
6,9,2,5366.47,230054.51,0,3219,39591,5,0.02332694977377318,71.46769493631562,209,222445.28,4880.94,0.024124899390987303
6,10,2,4739.47,242769.84,0,2955,45820,7,0.01952248269389641,82.15561421319796,210,230054.51,5366.47,0.02060150874677484
6,11,2,17697.22,493444.0,1,4751,61482,3,0.035864697919115444,103.86108187749947,211,242769.84,4739.47,0.07289711110737644
6,12,2,19256.14,512760.34,1,4569,38985,8,0.03755387945955414,112.22594440796674,212,493444.0,17697.22,0.03902396219226498
6,1,3,20781.54,534131.81,1,4751,52899,2,0.03890713792163024,112.42513365607242,301,512760.34,19256.14,0.04052875852293881
6,2,3,4217.57,223884.82,0,3345,29953,7,0.01883812399607977,66.93118684603887,302,534131.81,20781.54,0.007896122120118627
6,3,3,7067.17,254694.28,0,2847,40428,4,0.027747658879500554,89.46058306989814,303,223884.82,4217.57,0.031566097245896346
6,4,3,4953.68,232862.24,0,2965,43141,5,0.02127300673565624,78.53701180438448,304,254694.28,7067.17,0.019449514139069007
6,5,3,5457.98,243834.18,0,2979,54322,7,0.02238398242608973,81.85101711983887,305,232862.24,4953.68,0.02343866485180251
6,6,3,6014.27,241200.96,0,2339,44296,8,0.024934685168748916,103.12140230867892,306,243834.18,5457.98,0.0246654099109485
6,7,3,6482.19,252013.12,0,2884,52091,8,0.025721637032230703,87.38319001386962,307,241200.96,6014.27,0.026874644280022765
6,8,3,1437.01,188133.17,0,2657,47686,6,0.007638259643421731,70.80661272111405,308,252013.12,6482.19,0.005702123762445384
6,9,3,5197.28,197187.87,0,1340,31212,7,0.026356996502878195,147.15512686567163,309,188133.17,1437.01,0.027625537803886466
6,10,3,4538.44,237674.69,0,2515,55964,3,0.019095175847289418,94.50285884691849,310,197187.87,5197.28,0.02301581735225397
6,11,3,19122.51,506433.4,1,4999,48264,7,0.03775918018045413,101.30694138827766,311,237674.69,4538.44,0.08045665274665972
6,12,3,17256.61,489240.66,1,4956,44715,3,0.03527223187050725,98.7168401937046,312,506433.4,19122.51,0.03407478653659099
7,1,1,18708.53,503306.85,1,4703,52394,7,0.03717122069767181,107.01825430576227,101,,,
