station_id,lat,lon,pressure_dbar,depth_m,temperature_c,salinity_psu,sigma_t,sigma_theta,N2,MLD_dbar
ST0,-19.7649,41.4093,1700,1690.6591084259467,2.476117211761721,34.72694747843174,27.713699531258726,122.57102237173376,-0.0005861099313060838,25
ST0,-19.7649,41.4093,1800,1790.1096442157082,2.5253781369322,34.744127608669494,27.723214145728434,128.6720762646903,-0.0005913107069695953,25
ST0,-19.7649,41.4093,1900,1889.5601800054699,2.5211128003371455,34.73361282953476,27.71517176596649,134.85977278804512,-0.0005991762057604468,25
ST0,-19.7649,41.4093,2000,1989.0107157952314,2.4885830163424614,34.70140133093786,27.69219907627121,141.1242892234543,-0.0006028726301296817,25
ST1,-19.9328,40.9874,0,0.0,27.241853579554352,35.20814296472583,22.799131114316538,22.799131114316538,-0.0005060038325200418,20
ST1,-19.9328,40.9874,2,1.9890107157952313,27.22807255069749,35.22026031125671,22.812683443066135,22.904289954402543,-0.0005079017831989022,20
ST1,-19.9328,40.9874,4,3.9780214315904625,27.20616435913343,35.229924832581126,22.82699729656042,23.010237667137744,-0.000490662203075887,20
ST1,-19.9328,40.9874,6,5.967032147385694,27.214871487485702,35.24207274130404,22.833349740337212,23.108230971578337,-0.0005072035842836785,20
ST1,-19.9328,40.9874,8,7.956042863180925,27.14100464550086,35.23861403020248,22.854446698429683,23.221054017461142,-0.0005217169658692778,20
ST1,-19.9328,40.9874,10,9.945053578976157,27.083904827373075,35.230617343171204,22.866716763421778,23.32507972827966,-0.0004941850866250417,20
ST1,-19.9328,40.9874,15,14.917580368464234,27.065131988386362,35.24801353098455,22.88582952535944,23.573567153775116,-0.0005139795954778911,20
ST1,-19.9328,40.9874,20,19.890107157952315,26.985191390503818,35.28833761749052,22.941768159258118,23.859161632552514,-0.0005439404592137057,20
ST1,-19.9328,40.9874,25,24.862633947440393,26.929171037951527,35.330728411063646,22.99159349375543,24.138781724205046,-0.000514740654034417,20
ST1,-19.9328,40.9874,30,29.83516073692847,26.87715944929234,35.34231378432341,23.016910650152454,24.394034361221202,-0.0004793897298223912,20
ST1,-19.9328,40.9874,35,34.80768752641655,26.864241378182637,35.35402546584922,23.029852837952262,24.63692091503094,-0.0005009271754314753,20
ST1,-19.9328,40.9874,40,39.78021431590463,26.790752634008296,35.3856952327379,23.077117619300907,24.91455335090518,-0.0005083618141884501,20
ST1,-19.9328,40.9874,45,44.75274110539271,26.790429687234347,35.41267144909702,23.09755157175198,25.165165320392816,-0.0004946780392526446,20
ST1,-19.9328,40.9874,50,49.72526789488079,26.727963088318806,35.42980791563252,23.13032808162575,25.428578793803126,-0.0005086177415157084,20
ST1,-19.9328,40.9874,60,59.67032147385694,26.622641271066588,35.4785544739618,23.20049820594238,25.960455927029898,-0.0005112986340917037,20
ST1,-19.9328,40.9874,70,69.6153750528331,26.511489872941624,35.522437362996016,23.268773940936967,26.49117096886357,-0.0005080198312891702,20
ST1,-19.9328,40.9874,80,79.56042863180926,26.41567723253824,35.56460756497352,23.330838543268555,27.01623402129826,-0.0006139551988941537,20
ST1,-19.9328,40.9874,90,89.50548221078542,25.64929491044778,35.61793967218022,23.610678954773334,27.767106296446855,-0.000831815667992478,20
ST1,-19.9328,40.9874,100,99.45053578976157,24.181781100686447,35.68222268335628,24.105556258536808,28.74493181348339,-0.0009216139144879273,20
ST1,-19.9328,40.9874,110,109.39558936873772,22.786454542068928,35.73641262151823,24.555411883579836,29.682424798522334,-0.0008810161313392655,20
ST1,-19.9328,40.9874,120,119.34064294771387,21.45080530520998,35.76826434920045,24.956401067293427,30.575879101121245,-0.0008383695795092856,20
ST1,-19.9328,40.9874,130,129.28569652669003,20.215591309596533,35.79040348465465,25.30880736596623,31.424743075154993,-0.0008010525651768899,20
ST1,-19.9328,40.9874,140,139.2307501056662,19.133921478251086,35.83434763114509,25.625825682107916,32.240644329921906,-0.0007941500662571795,20
ST1,-19.9328,40.9874,150,149.17580368464235,18.03544698489569,35.9019642797334,25.955393469617093,33.075163377426634,-0.0007650222665126653,20
ST1,-19.9328,40.9874,160,159.12085726361852,16.984247574278292,35.889012820269194,26.201612618666786,33.830530591964134,-0.0007189791464502432,20
ST1,-19.9328,40.9874,170,169.06591084259466,16.04104142392245,35.89636380868363,26.42883562045654,34.5693618049404,-0.0006891388363311694,20
ST1,-19.9328,40.9874,180,179.01096442157083,15.212889128145441,35.88665067762534,26.609337836011036,35.26271422436639,-0.0006573821546371632,20
ST1,-19.9328,40.9874,190,188.95601800054698,14.418225557991232,35.863162986950485,26.765709988335175,35.935547996270316,-0.0006375642017794599,20
ST1,-19.9328,40.9874,200,198.90107157952315,13.64433426288991,35.821021286032455,26.897412363728336,36.58771430599768,-0.0006274355619336351,20
ST1,-19.9328,40.9874,225,223.76370552696352,11.917197558710878,35.78165000306259,27.212994330556057,38.21645838378822,-0.0006114722788906982,20
ST1,-19.9328,40.9874,250,248.62633947440392,10.463592649876754,35.72133957386741,27.434712266466477,39.764652476241054,-0.0005880805066501374,20
ST1,-19.9328,40.9874,275,273.4889734218443,9.249173212938828,35.67348982690199,27.605368994032233,41.27186330278505,-0.0005731530823289747,20
ST1,-19.9328,40.9874,300,298.3516073692847,8.206328797967576,35.61970523679903,27.729555413126263,42.74250113349626,-0.0005602271913218971,20
ST1,-19.9328,40.9874,325,323.2142413167251,7.352209670830321,35.57126215832008,27.819009819912935,44.1825547757453,-0.0005486551747253149,20
ST1,-19.9328,40.9874,350,348.0768752641655,6.638263782752858,35.51475939959618,27.874916568110393,45.593069551820236,-0.000544149217126661,20
ST1,-19.9328,40.9874,375,372.93950921160587,5.988156432154624,35.47202069013102,27.927625381672897,47.00971224122168,-0.0005468141429343101,20
ST1,-19.9328,40.9874,400,397.8021431590463,5.4195448715728896,35.45069967689818,27.982424110560032,48.43407278727068,-0.0005401393619401358,20
ST1,-19.9328,40.9874,425,422.66477710648667,4.956055029850619,35.396964089438036,27.995464244768073,49.816036281473316,-0.0005286248857709509,20
ST1,-19.9328,40.9874,450,447.52741105392704,4.602688248220044,35.34544111218642,27.995260630655594,51.18057272737087,-0.0005209970940152637,20
ST1,-19.9328,40.9874,475,472.39004500136747,4.3017168778596915,35.27333539174842,27.971419260683206,52.52290560605775,-0.0005216794603504581,20
ST1,-19.9328,40.9874,500,497.25267894880784,4.033015679047888,35.23414042281953,27.969165104373587,53.89098732413072,-0.0005257872147569127,20
ST1,-19.9328,40.9874,550,546.9779468436886,3.5881061797454836,35.144164858381245,27.94342320772853,56.61393044028796,-0.0005244592887230336,20
ST1,-19.9328,40.9874,600,596.7032147385694,3.2718679520392726,35.07264742256134,27.91750325550811,59.34070202290832,-0.0005214748471598982,20
ST1,-19.9328,40.9874,650,646.4284826334502,3.0588899554624542,34.96961333038131,27.855484050742916,62.032633475426564,-0.000518558606551598,20
ST1,-19.9328,40.9874,700,696.153750528331,2.868901488676593,34.85553595570672,27.78187944406045,64.72910207810173,-0.0005241619168916301,20
ST1,-19.9328,40.9874,750,745.8790184232117,2.657883795668974,34.77158912411768,27.733642794362595,67.47925815048757,-0.0005331385577433793,20
ST1,-19.9328,40.9874,800,795.6042863180926,2.3971244748603744,34.684915847269046,27.686780648296917,70.26900402491128,-0.0005381778685003716,20
ST1,-19.9328,40.9874,850,845.3295542129733,2.1562087985248817,34.593572866965076,27.633587076792764,73.07152413487779,-0.0005354293292772616,20
ST1,-19.9328,40.9874,900,895.0548221078541,2.057502239311358,34.497359009324086,27.56444808652168,75.83270963306927,-0.000536642260137634,20
ST1,-19.9328,40.9874,950,944.7800900027349,2.0929355192826944,34.51703559303386,27.577383539590528,78.64783344227521,-0.0005398098450519831,20
ST1,-19.9328,40.9874,1000,994.5053578976157,2.2257451167169533,34.55122620137471,27.594017593147782,81.44193366700233,-0.0005390865001915263,20
ST1,-19.9328,40.9874,1100,1093.9558936873773,2.454731190564737,34.61209919191734,27.623649343433044,87.07065579962318,-0.0005464067058678075,20
ST1,-19.9328,40.9874,1200,1193.4064294771388,2.532025146420753,34.6397701025771,27.639181036353648,92.79747916121528,-0.0005559046839695872,20
ST1,-19.9328,40.9874,1300,1292.8569652669005,2.5242253849172465,34.65941176182754,27.6555595409709,98.62359038382988,-0.0005637542176160822,20
ST1,-19.9328,40.9874,1400,1392.307501056662,2.5430872641116182,34.7008385815215,27.687067165142935,104.5135444966993,-0.0005705958132823223,20
ST1,-19.9328,40.9874,1500,1491.7580368464235,2.517699383018763,34.725525298210854,27.708997001244143,110.4818392796667,-0.0005736930181391744,20
ST1,-19.9328,40.9874,1600,1591.2085726361852,2.5633685508695585,34.71818544379041,27.69918725953221,116.43616019162391,-0.0005777062203801339,20
ST1,-19.9328,40.9874,1700,1690.6591084259467,2.570199247766083,34.71762851869941,27.69815046797362,122.48785823471871,-0.0005863867807885028,20
ST1,-19.9328,40.9874,1800,1790.1096442157082,2.5531152529010415,34.71396829336842,27.69670150977504,128.6225804806527,-0.0005954791469557436,20
ST1,-19.9328,40.9874,1900,1889.5601800054699,2.5063777640464977,34.72226428741263,27.707361495582745,134.8632380964491,-0.0006064723604063718,20
ST1,-19.9328,40.9874,2000,1989.0107157952314,2.4183770726669205,34.7418556626006,27.730541819093105,141.22642374542284,-0.0006123681704332022,20
ST2,-18.3183,41.8248,0,0.0,27.66132163582271,35.21412226669511,22.668190189025836,22.668190189025836,-0.0005150967364909504,30
ST2,-18.3183,41.8248,2,1.9890107157952313,27.63651317991398,35.22406948886288,22.68372322092671,22.77523873660641,-0.0004938412744843334,30
ST2,-18.3183,41.8248,4,3.9780214315904625,27.633619272270874,35.23169856806626,22.69040306169643,22.873452569560527,-0.00044401816571904896,30
ST2,-18.3183,41.8248,6,5.967032147385694,27.650464383957612,35.23205093746611,22.68520468568647,22.959792418943493,-0.00043143864664240897,30
ST2,-18.3183,41.8248,8,7.956042863180925,27.670567199459878,35.24263076992951,22.686643371539617,23.05277764472146,-0.0005029399047638546,30
ST2,-18.3183,41.8248,10,9.945053578976157,27.62186133482035,35.254095299162806,22.711070925864306,23.16883659457585,-0.0005558605356715932,30
ST2,-18.3183,41.8248,15,14.917580368464234,27.529904664800874,35.28923103555795,22.767300331938713,23.45426965287811,-0.000514190253023767,30
ST2,-18.3183,41.8248,20,19.890107157952315,27.535405112996465,35.317727261759806,22.786970122406956,23.703137395443377,-0.00047279912536056946,30
ST2,-18.3183,41.8248,25,24.862633947440393,27.551397633716217,35.342078856495,22.800122990870136,23.94556047343349,-0.0005029311307848479,30
ST2,-18.3183,41.8248,30,29.83516073692847,27.438059229399293,35.360327130807065,22.85051184757424,24.22573871738473,-0.0005446413422123055,30
ST2,-18.3183,41.8248,35,34.80768752641655,27.312484689703428,35.38049951633686,22.90619978824327,24.511503339169167,-0.0005127365802473482,30
ST2,-18.3183,41.8248,40,39.78021431590463,27.28703018225038,35.392400626166136,22.923357291012508,24.758528990730383,-0.0004827923193296635,30
ST2,-18.3183,41.8248,45,44.75274110539271,27.269454712411104,35.41764837174703,22.94802702869947,25.01317819853034,-0.000496289980608837,30
ST2,-18.3183,41.8248,50,49.72526789488079,27.215405980101114,35.43539299971787,22.97877222143927,25.274229419788526,-0.0005049142301426714,30
ST2,-18.3183,41.8248,60,59.67032147385694,27.114979376141967,35.48378070368603,23.04746103691491,25.804010482262584,-0.0005100841820731508,30
ST2,-18.3183,41.8248,70,69.6153750528331,27.01832861550306,35.5336693421364,23.116009486191956,26.3342976936965,-0.000508934568037627,30
ST2,-18.3183,41.8248,80,79.56042863180926,26.90624690012473,35.57220972980316,23.18087557791364,26.861689602753813,-0.0006276967809574845,30
ST2,-18.3183,41.8248,90,89.50548221078542,26.082256654315092,35.632822475183524,23.487091840085668,27.63879108226365,-0.0008503955113248561,30
ST2,-18.3183,41.8248,100,99.45053578976157,24.536320484381275,35.67570800532128,23.994330088512697,28.629000437928653,-0.0009239565449215416,30
ST2,-18.3183,41.8248,110,109.39558936873772,23.12225602382457,35.70854246048915,24.4372921425163,29.558978090925848,-0.0008737795233503925,30
ST2,-18.3183,41.8248,120,119.34064294771387,21.82813803086288,35.74322591648708,24.832371685886756,30.444908446150976,-0.0008500257533878805,30
ST2,-18.3183,41.8248,130,129.28569652669003,20.62120589312566,35.813975745776496,25.21797401596109,31.32552048694538,-0.00083557789473211,30
ST2,-18.3183,41.8248,140,139.2307501056662,19.445599092139233,35.871930029887814,25.573861196886355,32.18142498148882,-0.0008038607695013311,30
ST2,-18.3183,41.8248,150,149.17580368464235,18.34630439177192,35.91089613271597,25.88464615469411,32.99612178833104,-0.0007555831618159543,30
ST2,-18.3183,41.8248,160,159.12085726361852,17.287084431509566,35.89298095245329,26.131854779145215,33.7516946865494,-0.0006966531690619549,30
ST2,-18.3183,41.8248,170,169.06591084259466,16.409202471489714,35.860655087363796,26.315826098996467,34.44392187387484,-0.0006735400517592466,30
ST2,-18.3183,41.8248,180,179.01096442157083,15.49116778757918,35.836938760650156,26.50855429340595,35.151460578473916,-0.0006704930143705756,30
ST2,-18.3183,41.8248,190,188.95601800054698,14.653585437048402,35.814742751404815,26.677249453153763,35.83735534503717,-0.0006603545625823359,30
ST2,-18.3183,41.8248,200,198.90107157952315,13.863021729385276,35.81018900739092,26.84318182727975,36.52382409399934,-0.00065108584959403,30
ST2,-18.3183,41.8248,225,223.76370552696352,12.12456984340591,35.76617046248627,27.16093075210142,38.153211595880975,-0.0006156726526220142,30
ST2,-18.3183,41.8248,250,248.62633947440392,10.619065973662632,35.715667601433395,27.402562704766297,39.72258553914321,-0.000590739678779107,30
ST2,-18.3183,41.8248,275,273.4889734218443,9.391243557245083,35.65404147435446,27.566595889534028,41.222432391295115,-0.0005745880226349675,30
ST2,-18.3183,41.8248,300,298.3516073692847,8.339399875420527,35.61621362405889,27.706231950269512,42.707889508417566,-0.0005668413249942906,30
ST2,-18.3183,41.8248,325,323.2142413167251,7.42725294022484,35.5750067697694,27.811070894410022,44.167487962927225,-0.0005548703511152802,30
ST2,-18.3183,41.8248,350,348.0768752641655,6.663005787214446,35.5193844773367,27.875180494652568,45.590749220704765,-0.0005446045680266228,30
ST2,-18.3183,41.8248,375,372.93950921160587,6.031426354741974,35.469518271461205,27.92004174552926,46.997011229282634,-0.0005410633805786121,30
ST2,-18.3183,41.8248,400,397.8021431590463,5.495173834430046,35.43436619637243,27.960171590279515,48.4018740510885,-0.0005350268546780454,30
ST2,-18.3183,41.8248,425,422.66477710648667,5.0871720136077325,35.39020724561311,27.97462878361239,49.776772954238595,-0.0005297911330808703,30
ST2,-18.3183,41.8248,450,447.52741105392704,4.66480922304685,35.333419301226776,27.978671436864715,51.15443329383038,-0.0005282801941379846,30
ST2,-18.3183,41.8248,475,472.39004500136747,4.355482256047017,35.28960526083432,27.978458843321732,52.52148202982448,-0.0005278371800143565,30
ST2,-18.3183,41.8248,500,497.25267894880784,4.028132433317924,35.23967380630356,27.97408542014273,53.89684066494351,-0.0005267224751217387,30
ST2,-18.3183,41.8248,550,546.9779468436886,3.5888961503494685,35.13379730878096,27.9350821351195,56.60525370435289,-0.0005215681114500729,30
ST2,-18.3183,41.8248,600,596.7032147385694,3.2428454458638436,35.031912506848506,27.887794189108035,59.31651281967629,-0.000520733700774272,30
ST2,-18.3183,41.8248,650,646.4284826334502,3.0620892244633726,34.95091637104916,27.840259115216895,62.01625540511054,-0.000523286924789647,30
ST2,-18.3183,41.8248,700,696.153750528331,2.828569254896865,34.86866432156084,27.796018242469472,64.75404535465691,-0.0005296748899566101,30
ST2,-18.3183,41.8248,750,745.8790184232117,2.592187534646892,34.791671229898164,27.755446935107102,67.52016599538388,-0.0005339407696039863,30
ST2,-18.3183,41.8248,800,795.6042863180926,2.364638042489915,34.7098095198582,27.709435418141993,70.30228317397814,-0.0005348236486809129,30
ST2,-18.3183,41.8248,850,845.3295542129733,2.175064903303154,34.61026335550956,27.645421829496627,73.07757790921801,-0.0005310187436420217,30
ST2,-18.3183,41.8248,900,895.0548221078541,2.0979975021011206,34.50338644880987,27.566045786403492,75.82015789710204,-0.0005331521957350824,30
ST2,-18.3183,41.8248,950,944.7800900027349,2.15086392925394,34.51240552586789,27.569019174346067,78.61762156991358,-0.0005388481796583192,30
ST2,-18.3183,41.8248,1000,994.5053578976157,2.2442879845331283,34.534772822960605,27.579326800938134,81.41938915915784,-0.0005400793923274189,30
ST2,-18.3183,41.8248,1100,1093.9558936873773,2.443410923366007,34.578445664907505,27.597687046195915,87.04839359097923,-0.0005477223866581419,30
ST2,-18.3183,41.8248,1200,1193.4064294771388,2.515524012338309,34.63441859951718,27.636317117300223,92.80227742371017,-0.000556848774835111,30
ST2,-18.3183,41.8248,1300,1292.8569652669005,2.5441059950181724,34.67062459451505,27.662816677740466,98.62094848119432,-0.000564243747414653,30
ST2,-18.3183,41.8248,1400,1392.307501056662,2.5393037536893224,34.71560549373275,27.69920300176409,104.5285162761711,-0.0005708741136643266,30
ST2,-18.3183,41.8248,1500,1491.7580368464235,2.518054906189355,34.72951606350849,27.712158254541464,110.48498107736827,-0.0005769797151517987,30
ST2,-18.3183,41.8248,1600,1591.2085726361852,2.475376051137813,34.73843437461418,27.72295156677069,116.51943683824265,-0.0005815311551399241,30
ST2,-18.3183,41.8248,1700,1690.6591084259467,2.4801965228138663,34.730134864902624,27.715900381683923,122.57049067594767,-0.000584109256414237,30
ST2,-18.3183,41.8248,1800,1790.1096442157082,2.5229161786901555,34.725949228612215,27.70888728099453,128.65852510998752,-0.0005906404033849542,30
ST2,-18.3183,41.8248,1900,1889.5601800054699,2.5251332642778106,34.72106581305983,27.704790784471015,134.8453106943182,-0.000599832090849439,30
ST2,-18.3183,41.8248,2000,1989.0107157952314,2.5042375517065167,34.71869162492111,27.70468762196606,141.124368818314,-0.0006042720655266736,30
ST3,-19.0772,41.9837,0,0.0,27.492133928127952,35.22741916748914,22.732987471680758,22.732987471680758,-0.0004616042834026963,25
ST3,-19.0772,41.9837,2,1.9890107157952313,27.454828624506593,35.21722201624199,22.737363630834466,22.82891909887735,-0.00046059972505384776,25
ST3,-19.0772,41.9837,4,3.9780214315904625,27.42511096730034,35.2096990123181,22.741293396856804,22.924433186980423,-0.0004457797757940775,25
ST3,-19.0772,41.9837,6,5.967032147385694,27.397973281245815,35.19562839962473,22.739454761943648,23.014204984649382,-0.0004820741219834523,25
ST3,-19.0772,41.9837,8,7.956042863180925,27.386082965617216,35.21573140885388,22.758423215205198,23.12480461599023,-0.0005104850464154696,25
ST3,-19.0772,41.9837,10,9.945053578976157,27.41343290458447,35.240688749786216,22.768391398267568,23.226385256466756,-0.0005038894909182992,25
ST3,-19.0772,41.9837,15,14.917580368464234,27.377730846921676,35.29470604637416,22.820574931366423,23.50780129153179,-0.0005119283344979934,25
ST3,-19.0772,41.9837,20,19.890107157952315,27.36307937806008,35.31660136068478,22.84178396123457,23.758335672680573,-0.0005109577160101393,25
ST3,-19.0772,41.9837,25,24.862633947440393,27.272463983146448,35.34523028460972,22.892522549805562,24.038743127298176,-0.0005167950030542447,25
ST3,-19.0772,41.9837,30,29.83516073692847,27.20517327152317,35.35211156761867,22.919336226850078,24.29534309822475,-0.0004961387470105822,25
ST3,-19.0772,41.9837,35,34.80768752641655,27.119400611380378,35.35394683387383,22.948242287651738,24.55428640784521,-0.00046893495635483095,25
ST3,-19.0772,41.9837,40,39.78021431590463,27.1405389064022,35.36105253640573,22.94681647734842,24.782618617863136,-0.0004965513133463343,25
ST3,-19.0772,41.9837,45,44.75274110539271,27.06916768303668,35.406726452519855,23.004095977854604,25.070258390652498,-0.0005543918149374133,25
ST3,-19.0772,41.9837,50,49.72526789488079,26.98213722022931,35.44647739425853,23.06188983998493,25.358693308065085,-0.000539562780597586,25
