# Traveling wave profile for m=4, c=1.0
# xi f residual_fo residual_so
-9.498997995991983245e+00 2.482758325203639593e+00 -6.361932942955395021e-08 -4.453436233120555698e-07
-9.478957915831664138e+00 2.481447816261907136e+00 -6.398989126077392342e-08 -4.479227513343175815e-07
-9.458917835671343255e+00 2.480135227695720257e+00 -6.436339730631068790e-08 -4.505404049837125058e-07
-9.438877755511022372e+00 2.478820551788466275e+00 -6.473989122568468702e-08 -4.531921575789965573e-07
-9.418837675350701488e+00 2.477503780778441911e+00 -6.511940341125121989e-08 -4.558493031936450279e-07
-9.398797595190380605e+00 2.476184906858493129e+00 -6.550194758814242846e-08 -4.585083743791074085e-07
-9.378757515030059722e+00 2.474863922175652320e+00 -6.588755084580011356e-08 -4.612065325204639521e-07
-9.358717434869738838e+00 2.473540818830769705e+00 -6.627626698840760611e-08 -4.639504425085760886e-07
-9.338677354709417955e+00 2.472215588878142523e+00 -6.666813093247903055e-08 -4.666926329832676856e-07
-9.318637274549098848e+00 2.470888224325140214e+00 -6.706314623072806569e-08 -4.694268298521819816e-07
-9.298597194388777964e+00 2.469558717131826953e+00 -6.746134144364202001e-08 -4.722290398717632343e-07
-9.278557114228457081e+00 2.468227059210576169e+00 -6.786280241921627265e-08 -4.750616824367170921e-07
-9.258517034068136198e+00 2.466893242425686417e+00 -6.826751790256491148e-08 -4.778816773409744201e-07
-9.238476953907815314e+00 2.465557258592990131e+00 -6.867552788947239861e-08 -4.807409794693739968e-07
-9.218436873747494431e+00 2.464219099479458386e+00 -6.908687773254928999e-08 -4.836173772559959616e-07
-9.198396793587175324e+00 2.462878756802803881e+00 -6.950158398799644033e-08 -4.865018894406603067e-07
-9.178356713426854441e+00 2.461536222231075932e+00 -6.991968273806214995e-08 -4.894328995419527928e-07
-9.158316633266533557e+00 2.460191487382255460e+00 -7.034123304661132892e-08 -4.924001544281964016e-07
-9.138276553106212674e+00 2.458844543823842432e+00 -7.076626047652911922e-08 -4.953725962764110591e-07
-9.118236472945891791e+00 2.457495383072441530e+00 -7.119479075723411654e-08 -4.983648409506713506e-07
-9.098196392785570907e+00 2.456143996593341150e+00 -7.162686606332346884e-08 -5.013866299918845471e-07
-9.078156312625250024e+00 2.454790375800090629e+00 -7.206252342073504735e-08 -5.044441380164244038e-07
-9.058116232464929141e+00 2.453434512054069927e+00 -7.250181253970477968e-08 -5.075350060224081972e-07
-9.038076152304610034e+00 2.452076396664057967e+00 -7.294476855879139521e-08 -5.106239839847148687e-07
-9.018036072144289150e+00 2.450716020885793434e+00 -7.339140278839195730e-08 -5.137339300631538208e-07
-8.997995991983968267e+00 2.449353375921534681e+00 -7.384177634628397158e-08 -5.168888819184758177e-07
-8.977955911823647384e+00 2.447988452919608982e+00 -7.429592792373984622e-08 -5.200831552087947784e-07
-8.957915831663326500e+00 2.446621242973965327e+00 -7.475391310129975153e-08 -5.232952986489181058e-07
-8.937875751503005617e+00 2.445251737123713021e+00 -7.521574742208603226e-08 -5.265080531557941868e-07
-8.917835671342684734e+00 2.443879926352665155e+00 -7.568146782876983281e-08 -5.297724570141326694e-07
-8.897795591182365627e+00 2.442505801588867875e+00 -7.615114769321529309e-08 -5.330686079219049134e-07
-8.877755511022044743e+00 2.441129353704131422e+00 -7.662480246140024320e-08 -5.363827568771739607e-07
-8.857715430861723860e+00 2.439750573513552734e+00 -7.710249085024489801e-08 -5.397329516654281178e-07
-8.837675350701402976e+00 2.438369451775034946e+00 -7.758424935833119207e-08 -5.430998868405367830e-07
-8.817635270541082093e+00 2.436985979188799334e+00 -7.807011566385302359e-08 -5.464777430574940809e-07
-8.797595190380761210e+00 2.435600146396894150e+00 -7.856012036733250881e-08 -5.499178428181039635e-07
-8.777555110220440326e+00 2.434211943982697246e+00 -7.905436032185075845e-08 -5.533975340199503989e-07
-8.757515030060119443e+00 2.432821362470411586e+00 -7.955284118954519812e-08 -5.568704608549523982e-07
-8.737474949899800336e+00 2.431428392324560761e+00 -8.005560792057053732e-08 -5.604034143402714108e-07
-8.717434869739479453e+00 2.430033023949471183e+00 -8.056274324041989843e-08 -5.639644058419435169e-07
-8.697394789579158569e+00 2.428635247688754717e+00 -8.107425633618881022e-08 -5.675222709555782785e-07
-8.677354709418837686e+00 2.427235053824784661e+00 -8.159019501685627063e-08 -5.711201964686551946e-07
-8.657314629258516803e+00 2.425832432578162390e+00 -8.211061885976533858e-08 -5.747759672658503405e-07
-8.637274549098195919e+00 2.424427374107182676e+00 -8.263559728161062878e-08 -5.784695673582973541e-07
-8.617234468937875036e+00 2.423019868507289232e+00 -8.316516775241922232e-08 -5.821673880745947827e-07
-8.597194388777555929e+00 2.421609905810528929e+00 -8.369936158048041364e-08 -5.858947247361356858e-07
-8.577154308617235046e+00 2.420197475984994462e+00 -8.423824647552091704e-08 -5.896792814041873498e-07
-8.557114228456914162e+00 2.418782568934263910e+00 -8.478188702476519012e-08 -5.934776936555863358e-07
-8.537074148296593279e+00 2.417365174496835856e+00 -8.533030126933738302e-08 -5.973140346782201959e-07
-8.517034068136272396e+00 2.415945282445553399e+00 -8.588358300920528876e-08 -6.012056203985594038e-07
-8.496993987975951512e+00 2.414522882487025068e+00 -8.644177158789734250e-08 -6.051014338481763843e-07
-8.476953907815630629e+00 2.413097964261039508e+00 -8.700490186641651746e-08 -6.090256690072237689e-07
-8.456913827655309746e+00 2.411670517339971731e+00 -8.757304260920140138e-08 -6.130272822701954283e-07
-8.436873747494990639e+00 2.410240531228183158e+00 -8.814628771336430191e-08 -6.170465383092960110e-07
-8.416833667334669755e+00 2.408807995361415433e+00 -8.872463630460458717e-08 -6.210694678543404734e-07
-8.396793587174348872e+00 2.407372899106178910e+00 -8.930816675079000788e-08 -6.251614408370187448e-07
-8.376753507014027988e+00 2.405935231759130044e+00 -8.989695686467680247e-08 -6.292913852234960359e-07
-8.356713426853707105e+00 2.404494982546444781e+00 -9.049104930658469215e-08 -6.334379278882806830e-07
-8.336673346693386222e+00 2.403052140623185728e+00 -9.109049743660779797e-08 -6.376340451197393122e-07
-8.316633266533067115e+00 2.401606695072658670e+00 -9.169538453535075462e-08 -6.418813427444547415e-07
-8.296593186372746231e+00 2.400158634905763755e+00 -9.230576716867666676e-08 -6.461539356905632303e-07
-8.276553106212425348e+00 2.398707949060340461e+00 -9.292169868280186762e-08 -6.504664682438487944e-07
-8.256513026052104465e+00 2.397254626400502353e+00 -9.354325446186972925e-08 -6.548121689320396399e-07
-8.236472945891783581e+00 2.395798655715965619e+00 -9.417048085769152976e-08 -6.592010066697184811e-07
-8.216432865731462698e+00 2.394340025721370502e+00 -9.480346668810923916e-08 -6.636390921244128549e-07
-8.196392785571141815e+00 2.392878725055591627e+00 -9.544226693691815200e-08 -6.681078588144373498e-07
-8.176352705410820931e+00 2.391414742281046557e+00 -9.608694918894489234e-08 -6.726075625351768394e-07
-8.156312625250501824e+00 2.389948065882988804e+00 -9.673756994066362580e-08 -6.771647704795213940e-07
-8.136272545090180941e+00 2.388478684268797725e+00 -9.739423069421437873e-08 -6.817653357416020299e-07
-8.116232464929860058e+00 2.387006585767258660e+00 -9.805697191722639872e-08 -6.864081356638962461e-07
-8.096192384769539174e+00 2.385531758627834620e+00 -9.872589538939546827e-08 -6.911072176762900199e-07
-8.076152304609218291e+00 2.384054191019927771e+00 -9.940106014683092184e-08 -6.958184215477558610e-07
-8.056112224448897408e+00 2.382573871032136914e+00 -1.000825147756678746e-07 -7.005786741842712217e-07
-8.036072144288576524e+00 2.381090786671499870e+00 -1.007703655242497831e-07 -7.054037780562794069e-07
-8.016032064128257417e+00 2.379604925862731424e+00 -1.014646820868270183e-07 -7.102612897824656102e-07
-7.995991983967936534e+00 2.378116276447451050e+00 -1.021655318816927505e-07 -7.151740106792203733e-07
-7.975951903807615651e+00 2.376624826183399986e+00 -1.028730146623857422e-07 -7.201297265169159800e-07
-7.955911823647294767e+00 2.375130562743651641e+00 -1.035871840943114464e-07 -7.251159956922492711e-07
-7.935871743486973884e+00 2.373633473715810904e+00 -1.043081258450540005e-07 -7.301598188291791303e-07
-7.915831663326653000e+00 2.372133546601202791e+00 -1.050359290932778578e-07 -7.352655444492484094e-07
-7.895791583166332117e+00 2.370630768814053546e+00 -1.057706868201613304e-07 -7.404042250414022419e-07
-7.875751503006012122e+00 2.369125127680660636e+00 -1.065124531907102323e-07 -7.455916630760839325e-07
-7.855711422845692127e+00 2.367616610438553426e+00 -1.072613429603519464e-07 -7.508487698260069010e-07
-7.835671342685371243e+00 2.366105204235641413e+00 -1.080174386047794144e-07 -7.561451411675079726e-07
-7.815631262525050360e+00 2.364590896129356246e+00 -1.087808179645044504e-07 -7.614766772690018115e-07
-7.795591182364729477e+00 2.363073673085779536e+00 -1.095515599486285296e-07 -7.668640762403811095e-07
-7.775551102204408593e+00 2.361553521978761783e+00 -1.103297707361061697e-07 -7.723184083374690090e-07
-7.755511022044087710e+00 2.360030429589029755e+00 -1.111155452926393394e-07 -7.778341100106445083e-07
-7.735470941883767715e+00 2.358504382603283211e+00 -1.119089847040344310e-07 -7.833659481093491195e-07
-7.715430861723446831e+00 2.356975367613281414e+00 -1.127101272729857939e-07 -7.889695083918013552e-07
-7.695390781563126836e+00 2.355443371114916751e+00 -1.135191480677866238e-07 -7.946619575704971794e-07
-7.675350701402805953e+00 2.353908379507276827e+00 -1.143361096078709949e-07 -8.003706497561324795e-07
-7.655310621242485070e+00 2.352370379091697217e+00 -1.151610947158765441e-07 -8.061332579245572560e-07
-7.635270541082164186e+00 2.350829356070800902e+00 -1.159942168149630248e-07 -8.119578609466771013e-07
-7.615230460921843303e+00 2.349285296547524382e+00 -1.168355713426771914e-07 -8.178581012430186092e-07
-7.595190380761523308e+00 2.347738186524134019e+00 -1.176852919698712086e-07 -8.238232354074170871e-07
-7.575150300601202424e+00 2.346188011901227721e+00 -1.185434622408276795e-07 -8.298309381871149526e-07
-7.555110220440882429e+00 2.344634758476727310e+00 -1.194101886536902413e-07 -8.358814795883517945e-07
-7.535070140280561546e+00 2.343078411944854889e+00 -1.202855571119654243e-07 -8.420039208090202010e-07
-7.515030060120240663e+00 2.341518957895098119e+00 -1.211697148728596574e-07 -8.482088986738745007e-07
-7.494989979959919779e+00 2.339956381811159947e+00 -1.220627644932248401e-07 -8.544527290155201626e-07
-7.474949899799598896e+00 2.338390669069900341e+00 -1.229647974276826261e-07 -8.607500063817496994e-07
-7.454909819639278012e+00 2.336821804940258041e+00 -1.238759379657006221e-07 -8.671412174976467213e-07
-7.434869739478958017e+00 2.335249774582163429e+00 -1.247963343636859790e-07 -8.736081937854578428e-07
-7.414829659318638022e+00 2.333674563045433192e+00 -1.257260892201239599e-07 -8.801009201420129102e-07
-7.394789579158317139e+00 2.332096155268656101e+00 -1.266652859405192899e-07 -8.866633933735101891e-07
-7.374749498997996255e+00 2.330514536078060139e+00 -1.276140889072685525e-07 -8.933214914463860623e-07
-7.354709418837675372e+00 2.328929690186365420e+00 -1.285726192318259464e-07 -9.000246876667006291e-07
-7.334669338677354489e+00 2.327341602191625114e+00 -1.295409755713849975e-07 -9.067965436315716943e-07
-7.314629258517033605e+00 2.325750256576047725e+00 -1.305193138012583631e-07 -9.136542260534952220e-07
-7.294589178356713610e+00 2.324155637704806487e+00 -1.315077587243917989e-07 -9.205649433852158836e-07
-7.274549098196392727e+00 2.322557729824832329e+00 -1.325064242496676314e-07 -9.275679602183117822e-07
-7.254509018036072732e+00 2.320956517063590407e+00 -1.335154921344727796e-07 -9.346273159849260992e-07
-7.234468937875751848e+00 2.319351983427842434e+00 -1.345350295195446577e-07 -9.417522264243416430e-07
-7.214428857715430965e+00 2.317744112802391232e+00 -1.355652340662150124e-07 -9.489834482678816130e-07
-7.194388777555110082e+00 2.316132888948807089e+00 -1.366062322427641362e-07 -9.562509646343642089e-07
-7.174348697394789198e+00 2.314518295504143008e+00 -1.376581277856558927e-07 -9.636208133656509744e-07
-7.154308617234469203e+00 2.312900315979625532e+00 -1.387211422537726335e-07 -9.710707615795399761e-07
-7.134268537074148320e+00 2.311278933759332244e+00 -1.397953514753469406e-07 -9.785773826820332033e-07
-7.114228456913828325e+00 2.309654132098853285e+00 -1.408809478242734059e-07 -9.861922762866015546e-07
-7.094188376753507441e+00 2.308025894123929778e+00 -1.419780826517058614e-07 -9.938737335346559121e-07
-7.074148296593186558e+00 2.306394202829078033e+00 -1.430868933199880288e-07 -1.001623218144231942e-06
-7.054108216432865675e+00 2.304759041076195114e+00 -1.442075365787331975e-07 -1.009468171275784698e-06
-7.034068136272544791e+00 2.303120391593142635e+00 -1.453401921175379030e-07 -1.017395035773915879e-06
-7.014028056112223908e+00 2.301478236972314129e+00 -1.464850011151375142e-07 -1.025407456722859934e-06
-6.993987975951903913e+00 2.299832559669182430e+00 -1.476421523094462174e-07 -1.033528540972383780e-06
-6.973947895791583917e+00 2.298183342000825746e+00 -1.488118237247260112e-07 -1.041713446170433599e-06
-6.953907815631263034e+00 2.296530566144435070e+00 -1.499941437443919057e-07 -1.049970315136761201e-06
-6.933867735470942151e+00 2.294874214135802504e+00 -1.511893058248059418e-07 -1.058340913573374564e-06
-6.913827655310621267e+00 2.293214267867784262e+00 -1.523975024231294384e-07 -1.066802546745293512e-06
-6.893787575150300384e+00 2.291550709088747251e+00 -1.536188985046260669e-07 -1.075352408008711791e-06
-6.873747494989979501e+00 2.289883519400992107e+00 -1.548536866929905997e-07 -1.084002072104794934e-06
-6.853707414829659506e+00 2.288212680259153142e+00 -1.561020529783352373e-07 -1.092737541341648466e-06
-6.833667334669338622e+00 2.286538172968579641e+00 -1.573641739277542584e-07 -1.101576422968264524e-06
-6.813627254509018627e+00 2.284859978683689619e+00 -1.586402656739149819e-07 -1.110507831469931261e-06
-6.793587174348697744e+00 2.283178078406306266e+00 -1.599304932792255940e-07 -1.119528739934594341e-06
-6.773547094188376860e+00 2.281492452983965080e+00 -1.612350730706424429e-07 -1.128655817694834695e-06
-6.753507014028055977e+00 2.279803083108203676e+00 -1.625541991984169599e-07 -1.137902110315280879e-06
-6.733466933867735094e+00 2.278109949312819626e+00 -1.638881123727786715e-07 -1.147249790278692672e-06
-6.713426853707415098e+00 2.276413031972111867e+00 -1.652369851501411802e-07 -1.156674485969233501e-06
-6.693386773547094215e+00 2.274712311299091905e+00 -1.666010269463225058e-07 -1.166235186644826172e-06
-6.673346693386774220e+00 2.273007767343669272e+00 -1.679805033405479264e-07 -1.175892677451884083e-06
-6.653306613226453337e+00 2.271299379990815659e+00 -1.693755702775190386e-07 -1.185645892576303595e-06
-6.633266533066132453e+00 2.269587128958697519e+00 -1.707864971806083432e-07 -1.195534579778723128e-06
-6.613226452905811570e+00 2.267870993796785140e+00 -1.722135049286865893e-07 -1.205518309177477931e-06
-6.593186372745490686e+00 2.266150953883933283e+00 -1.736568076421418638e-07 -1.215624166661655181e-06
-6.573146292585170691e+00 2.264426988426434306e+00 -1.751166728847231013e-07 -1.225848791364114732e-06
-6.553106212424849808e+00 2.262699076456042402e+00 -1.765933153041743253e-07 -1.236177190833132045e-06
-6.533066132264529813e+00 2.260967196827970760e+00 -1.780869856027322840e-07 -1.246633658524842758e-06
-6.513026052104208929e+00 2.259231328218858081e+00 -1.795979413521386903e-07 -1.257214911731807661e-06
-6.492985971943888046e+00 2.257491449124704452e+00 -1.811264344342422561e-07 -1.267907137503243575e-06
-6.472945891783567163e+00 2.255747537858780571e+00 -1.826727074882850133e-07 -1.278738608334606397e-06
-6.452905811623246279e+00 2.253999572549501451e+00 -1.842370623145184183e-07 -1.289697863171568315e-06
-6.432865731462925396e+00 2.252247531138272585e+00 -1.858197303528097422e-07 -1.300766484746418428e-06
-6.412825651302605401e+00 2.250491391377302364e+00 -1.874209916014057953e-07 -1.311964823003108904e-06
-6.392785571142284518e+00 2.248731130827382518e+00 -1.890411155391902298e-07 -1.323326955571246799e-06
-6.372745490981964522e+00 2.246966726855633478e+00 -1.906804427270758495e-07 -1.334799939911590627e-06
-6.352705410821643639e+00 2.245198156633220421e+00 -1.923391666491802710e-07 -1.346395002599365398e-06
-6.332665330661322756e+00 2.243425397133031574e+00 -1.940176528048009885e-07 -1.358156723085812700e-06
-6.312625250501001872e+00 2.241648425127320987e+00 -1.957161720050892839e-07 -1.370036578407507477e-06
-6.292585170340680989e+00 2.239867217185319337e+00 -1.974350209710262760e-07 -1.382081784129240987e-06
-6.272545090180360994e+00 2.238081749670804754e+00 -1.991745529617006127e-07 -1.394262866938333900e-06
-6.252505010020040110e+00 2.236291998739638576e+00 -2.009350256737540974e-07 -1.406578661544699571e-06
-6.232464929859720115e+00 2.234497940337265121e+00 -2.027167987361799817e-07 -1.419048530237887462e-06
-6.212424849699399232e+00 2.232699550196168392e+00 -2.045201686479147796e-07 -1.431667463691610465e-06
-6.192384769539078349e+00 2.230896803833295916e+00 -2.063454955791854672e-07 -1.444458732180464722e-06
-6.172344689378757465e+00 2.229089676547436838e+00 -2.081931222142063831e-07 -1.457392563963821885e-06
-6.152304609218436582e+00 2.227278143416564937e+00 -2.100633694351872194e-07 -1.470471623576941056e-06
-6.132264529058116587e+00 2.225462179295137233e+00 -2.119565929853406416e-07 -1.483722073203352920e-06
-6.112224448897795703e+00 2.223641758811351288e+00 -2.138731654277581384e-07 -1.497153583329691173e-06
-6.092184368737475708e+00 2.221816856364358994e+00 -2.158134679297596392e-07 -1.510745299526661256e-06
-6.072144288577154825e+00 2.219987446121439945e+00 -2.177778485462633640e-07 -1.524486442860961688e-06
-6.052104208416833941e+00 2.218153502015125511e+00 -2.197666803538389502e-07 -1.538398194611545478e-06
-6.032064128256513058e+00 2.216314997740283399e+00 -2.217803561632702980e-07 -1.552498169132832118e-06
-6.012024048096192175e+00 2.214471906751149355e+00 -2.238192885195555704e-07 -1.566777399375496316e-06
-5.991983967935872180e+00 2.212624202258318462e+00 -2.258838658897310836e-07 -1.581227451197264600e-06
-5.971943887775551296e+00 2.210771857225684034e+00 -2.279744975852704414e-07 -1.595865825265718740e-06
-5.951903807615230413e+00 2.208914844367329433e+00 -2.300916121800167247e-07 -1.610683796116063604e-06
-5.931863727454910418e+00 2.207053136144371042e+00 -2.322356154743632217e-07 -1.625690231321641477e-06
-5.911823647294589534e+00 2.205186704761747496e+00 -2.344069624932165752e-07 -1.640891085230578028e-06
-5.891783567134268651e+00 2.203315522164960516e+00 -2.366060806724412657e-07 -1.656279827955131623e-06
-5.871743486973947768e+00 2.201439560036760668e+00 -2.388334261194113850e-07 -1.671885463849775988e-06
-5.851703406813627772e+00 2.199558789793780722e+00 -2.410894878457359169e-07 -1.687681070450253173e-06
-5.831663326653306889e+00 2.197673182583112617e+00 -2.433746886243426388e-07 -1.703662242391601467e-06
-5.811623246492986006e+00 2.195782709278832012e+00 -2.456895226571331747e-07 -1.719869011651553592e-06
-5.791583166332665122e+00 2.193887340478459791e+00 -2.480344944433277021e-07 -1.736294798604376410e-06
-5.771543086172345127e+00 2.191987046499371594e+00 -2.504101005856851359e-07 -1.752922806019796553e-06
-5.751503006012024244e+00 2.190081797375143857e+00 -2.528168303178590648e-07 -1.769759869318932033e-06
-5.731462925851703361e+00 2.188171562851841667e+00 -2.552552059581492117e-07 -1.786839668227457878e-06
-5.711422845691383365e+00 2.186256312384243561e+00 -2.577257899316620637e-07 -1.804139131422743958e-06
-5.691382765531062482e+00 2.184336015132003261e+00 -2.602290790909567164e-07 -1.821652155342690094e-06
-5.671342685370741599e+00 2.182410639955748355e+00 -2.627656403159095433e-07 -1.839412433923826029e-06
-5.651302605210420715e+00 2.180480155413113241e+00 -2.653360449550445921e-07 -1.857408712169217324e-06
-5.631262525050100720e+00 2.178544529754701919e+00 -2.679408560996021649e-07 -1.875632911207958387e-06
-5.611222444889779837e+00 2.176603730919989044e+00 -2.705806469299743000e-07 -1.894116820722047123e-06
-5.591182364729458953e+00 2.174657726533143265e+00 -2.732560536733430467e-07 -1.912851296026474301e-06
-5.571142284569138070e+00 2.172706483898786622e+00 -2.759676503150121363e-07 -1.931835534207948513e-06
-5.551102204408818075e+00 2.170749969997677109e+00 -2.787160893330531408e-07 -1.951076377793015126e-06
-5.531062124248497192e+00 2.168788151482317961e+00 -2.815019745500135784e-07 -1.970565342901409167e-06
-5.511022044088176308e+00 2.166820994672492340e+00 -2.843259615248339145e-07 -1.990344699720481003e-06
-5.490981963927856313e+00 2.164848465550719414e+00 -2.871887493510749678e-07 -2.010390318218924222e-06
-5.470941883767535430e+00 2.162870529757631832e+00 -2.900909691350150865e-07 -2.030696769850237615e-06
-5.450901803607214546e+00 2.160887152587274596e+00 -2.930333298095666450e-07 -2.051289030191583151e-06
-5.430861723446893663e+00 2.158898298982317776e+00 -2.960165280119220199e-07 -2.072177103684680333e-06
-5.410821643286573668e+00 2.156903933529190187e+00 -2.990413120879109599e-07 -2.093363647759360902e-06
-5.390781563126252784e+00 2.154904020453121571e+00 -3.021084048898670105e-07 -2.114833193900267361e-06
-5.370741482965931901e+00 2.152898523613103077e+00 -3.052185479773816823e-07 -2.136593032275868609e-06
-5.350701402805611018e+00 2.150887406496754473e+00 -3.083724997576808846e-07 -2.158675783903163392e-06
-5.330661322645291023e+00 2.148870632215100329e+00 -3.115710855150499725e-07 -2.181075572593726974e-06
-5.310621242484970139e+00 2.146848163497252937e+00 -3.148150762993795482e-07 -2.203769476238903735e-06
-5.290581162324649256e+00 2.144819962685002857e+00 -3.181052783546300944e-07 -2.226806849137119571e-06
-5.270541082164329261e+00 2.142785991727305550e+00 -3.214425804143328236e-07 -2.250181097451786627e-06
-5.250501002004008377e+00 2.140746212174674756e+00 -3.248278016565464554e-07 -2.273872311775448907e-06
-5.230460921843687494e+00 2.138700585173470614e+00 -3.282618191574604438e-07 -2.297905069781336351e-06
-5.210420841683366611e+00 2.136649071460084759e+00 -3.317455252727086190e-07 -2.322301583035368822e-06
-5.190380761523046615e+00 2.134591631355017949e+00 -3.352798671613088644e-07 -2.347044272710263613e-06
-5.170340681362725732e+00 2.132528224756850221e+00 -3.388657314196130699e-07 -2.372134595418629033e-06
-5.150300601202404849e+00 2.130458811136099584e+00 -3.425040968341175329e-07 -2.397611240212427219e-06
-5.130260521042083965e+00 2.128383349528966129e+00 -3.461959543760162461e-07 -2.423465794265666773e-06
-5.110220440881763970e+00 2.126301798530961129e+00 -3.499422971953158878e-07 -2.449680607696791412e-06
-5.090180360721443087e+00 2.124214116290417120e+00 -3.537441127243745598e-07 -2.476286908859037794e-06
-5.070140280561122204e+00 2.122120260501874967e+00 -3.576024871082550405e-07 -2.503314206592222035e-06
-5.050100200400802208e+00 2.120020188399347916e+00 -3.615184989286257533e-07 -2.530733297589904396e-06
-5.030060120240481325e+00 2.117913856749458645e+00 -3.654932107105546280e-07 -2.558539669905712799e-06
-5.010020040080160442e+00 2.115801221844446189e+00 -3.695277262655283224e-07 -2.586777377189264371e-06
-4.989979959919839558e+00 2.113682239495039195e+00 -3.736232312284704093e-07 -2.615469938405112771e-06
-4.969939879759519563e+00 2.111556865023191509e+00 -3.777809134269949354e-07 -2.644573683596718183e-06
-4.949899799599198680e+00 2.109425053254682769e+00 -3.820019085776227286e-07 -2.674106724498415133e-06
-4.929859719438877796e+00 2.107286758511573321e+00 -3.862874792398551804e-07 -2.704109633100415522e-06
-4.909819639278556913e+00 2.105141934604512155e+00 -3.906388826024898009e-07 -2.734578082197458571e-06
-4.889779559118236918e+00 2.102990534824899171e+00 -3.950574136435403005e-07 -2.765514153679760057e-06
-4.869739478957916035e+00 2.100832511936890246e+00 -3.995443757648375893e-07 -2.796916220404455089e-06
-4.849699398797595151e+00 2.098667818169250854e+00 -4.041011034822128423e-07 -2.828815865996148204e-06
-4.829659318637275156e+00 2.096496405207045388e+00 -4.087290093185425022e-07 -2.861222903050020250e-06
-4.809619238476954273e+00 2.094318224183162602e+00 -4.134294937230276190e-07 -2.894121564622764708e-06
-4.789579158316633389e+00 2.092133225669676744e+00 -4.182039833600104117e-07 -2.927536137065089861e-06
-4.769539078156312506e+00 2.089941359669032828e+00 -4.230539771554742146e-07 -2.961504669940495660e-06
-4.749498997995992511e+00 2.087742575605056938e+00 -4.279810310453546762e-07 -2.996000894484041055e-06
-4.729458917835671627e+00 2.085536822313786232e+00 -4.329866398616877277e-07 -3.031026480471155082e-06
-4.709418837675350744e+00 2.083324048034116416e+00 -4.380724153152382172e-07 -3.066628551096073352e-06
-4.689378757515029861e+00 2.081104200398254278e+00 -4.432400055043306253e-07 -3.102813529665127135e-06
-4.669338677354709866e+00 2.078877226421981028e+00 -4.484910917090800808e-07 -3.139576996602500003e-06
-4.649298597194388982e+00 2.076643072494715359e+00 -4.538273697535233353e-07 -3.176928913717347314e-06
-4.629258517034068099e+00 2.074401684369372223e+00 -4.592506009648555931e-07 -3.214892210223752045e-06
-4.609218436873748104e+00 2.072153007152013338e+00 -4.647625908155150753e-07 -3.253474673670098127e-06
-4.589178356713427220e+00 2.069896985291282743e+00 -4.703651797638430665e-07 -3.292699766177520360e-06
-4.569138276553106337e+00 2.067633562567624317e+00 -4.760602884679165925e-07 -3.332577527714875032e-06
-4.549098196392785454e+00 2.065362682082272361e+00 -4.818498454822739419e-07 -3.373100881276513974e-06
