store_id,sales_revenue_usd,ad_spend_usd,roas,foot_traffic,local_population,competitor_count,ad_efficiency,sales_per_capita,segment
24,298483.61250000005,8257.321944444446,45.7675810883292,3390.777777777778,43746.944444444445,5.055555555555555,45.7675810883292,6.822959095555881,Medium ROAS
25,295729.25694444444,8091.837777777777,45.913305415288704,3326.6944444444443,44673.25,4.861111111111111,45.913305415288704,6.619828576260837,Medium ROAS
26,299494.5175,8255.8875,44.126495117061,3312.222222222222,44072.88888888889,4.694444444444445,44.126495117061,6.795436492830059,Medium ROAS
27,300765.7858333333,8479.018888888888,42.754959659053675,3454.6111111111113,46618.88888888889,5.25,42.754959659053675,6.451586320518626,Low ROAS
28,294360.54805555556,7948.018333333334,46.42759626011515,3317.472222222222,44727.833333333336,5.888888888888889,46.42759626011515,6.5811492781651,High ROAS
29,297258.69861111115,8240.110555555555,46.63320632389505,3305.3333333333335,46862.72222222222,5.055555555555555,46.63320632389505,6.343180347089431,High ROAS
30,296781.09194444446,8276.75611111111,42.45852784631108,3246.1111111111113,43945.52777777778,4.861111111111111,42.45852784631108,6.753385542328602,Low ROAS
31,299978.5375,8472.838333333333,42.54037245619303,3287.722222222222,44019.88888888889,4.722222222222222,42.54037245619303,6.814613691033598,Low ROAS
32,297290.0252777778,8243.202222222222,45.3977079424491,3327.6666666666665,45838.47222222222,5.0,45.3977079424491,6.48560065083612,Medium ROAS
33,302401.6238888889,8533.0,43.66379764960145,3397.8888888888887,46182.77777777778,4.444444444444445,43.66379764960145,6.547930601835701,Medium ROAS
34,302704.6933333333,8604.573888888888,41.510162508815576,3367.3888888888887,45093.0,4.694444444444445,41.510162508815576,6.7128976411712085,Low ROAS
35,299658.07944444445,8541.626666666667,43.5271755905021,3262.722222222222,45391.583333333336,5.388888888888889,43.5271755905021,6.6016220946492155,Medium ROAS
36,298627.1836111111,8177.275833333333,47.20906083843553,3461.277777777778,45769.666666666664,5.055555555555555,47.20906083843553,6.524565402364981,High ROAS
37,308519.5025,8851.290555555555,42.20348634408149,3509.472222222222,43272.5,4.805555555555555,42.20348634408149,7.129689814547345,Low ROAS
38,297360.65694444446,8188.699166666666,44.277623139500704,3381.3333333333335,45396.72222222222,4.333333333333333,44.277623139500704,6.550267120362338,Medium ROAS
39,302696.5055555555,8589.961944444445,41.5733379793353,3374.6944444444443,44151.916666666664,4.5,41.5733379793353,6.85579536310554,Low ROAS
40,303047.8886111111,8456.854166666666,42.620902062875544,3353.1944444444443,45922.694444444445,4.805555555555555,42.620902062875544,6.599087712018446,Low ROAS
41,301454.1041666667,8545.247222222222,41.74293769750565,3334.6666666666665,45401.555555555555,5.111111111111111,41.74293769750565,6.639730742216371,Low ROAS
42,300457.1280555555,8494.353055555555,45.060407273520894,3329.6666666666665,45657.97222222222,5.166666666666667,45.060407273520894,6.580606046041612,Medium ROAS
43,295169.0291666667,8080.145277777778,44.58260701253198,3413.527777777778,42910.47222222222,4.861111111111111,44.58260701253198,6.878717801986954,Medium ROAS
44,304765.0275,8715.864722222223,42.4942212743893,3369.6388888888887,46221.833333333336,5.027777777777778,42.4942212743893,6.593529627052151,Low ROAS
45,301738.4944444445,8623.377222222223,42.1388782234475,3343.277777777778,45506.333333333336,4.694444444444445,42.1388782234475,6.63069230900705,Low ROAS
46,296068.6686111111,8247.221666666666,46.55010521902811,3364.8333333333335,43562.694444444445,4.555555555555555,46.55010521902811,6.79638099495172,High ROAS
47,299462.6252777778,8276.530833333332,46.01523085653528,3432.6111111111113,44674.944444444445,4.666666666666667,46.01523085653528,6.703144883597443,High ROAS
48,293638.4475,7985.268611111111,46.3038851713257,3329.5,44632.555555555555,4.305555555555555,46.3038851713257,6.579019369269567,High ROAS
49,297326.5172222222,8379.620555555557,43.20985154248181,3238.0833333333335,46574.47222222222,5.361111111111111,43.20985154248181,6.383894503486351,Medium ROAS
50,301079.56861111114,8501.141388888887,44.55329951675976,3318.8055555555557,46092.97222222222,5.0,44.55329951675976,6.532005945712381,Medium ROAS
51,301829.095,8640.5525,41.61701087691311,3272.222222222222,45357.416666666664,5.388888888888889,41.61701087691311,6.654459561005274,Low ROAS
52,297031.89166666666,8047.348888888889,46.46261471432086,3300.527777777778,46943.055555555555,5.555555555555555,46.46261471432086,6.327493772005089,High ROAS
53,302302.805,8681.035833333333,40.3643730273996,3302.8888888888887,48189.055555555555,4.666666666666667,40.3643730273996,6.273266855198795,Low ROAS
54,299882.7075,8244.755277777778,43.243249527771304,3391.8333333333335,41990.61111111111,4.888888888888889,43.243249527771304,7.1416609466931105,Medium ROAS
55,297068.83805555553,8238.189999999999,44.9900009978396,3306.5,46437.27777777778,5.166666666666667,44.9900009978396,6.397206129893248,Medium ROAS
56,299674.21055555553,8544.037777777778,42.459506391626725,3321.777777777778,46022.0,4.361111111111111,42.459506391626725,6.5115425352126275,Low ROAS
57,293819.99055555556,8231.84888888889,43.5413708182589,3259.3055555555557,46022.61111111111,4.916666666666667,43.5413708182589,6.384252945713882,Medium ROAS
58,293775.9813888889,8196.415,44.1833231280038,3401.0833333333335,43662.52777777778,5.111111111111111,44.1833231280038,6.728331966579529,Medium ROAS
59,297564.06861111114,8229.621111111112,43.194975002596614,3365.6388888888887,44039.25,5.027777777777778,43.194975002596614,6.75679237523598,Medium ROAS
60,304918.71805555554,8643.262777777778,41.87857797802045,3406.972222222222,43349.38888888889,5.055555555555555,41.87857797802045,7.033979621653002,Low ROAS
61,298786.1847222222,8285.382777777779,45.83727095343873,3330.3055555555557,42753.27777777778,5.277777777777778,45.83727095343873,6.988614680615781,Medium ROAS
62,301018.8094444445,8339.423611111111,44.61653720290959,3374.8611111111113,43957.61111111111,5.194444444444445,44.61653720290959,6.8479337670002804,Medium ROAS
63,298420.96055555553,8170.1305555555555,43.867848274060066,3406.9166666666665,43276.0,4.916666666666667,43.867848274060066,6.8957611737581,Medium ROAS
64,301601.8438888889,8531.386388888888,41.70236332286132,3356.472222222222,44460.52777777778,5.055555555555555,41.70236332286132,6.783586677071234,Low ROAS
65,293929.41444444447,8077.544722222222,43.395977333922275,3319.4444444444443,45749.694444444445,5.638888888888889,43.395977333922275,6.424729564071163,Medium ROAS
66,299967.13416666666,8228.483333333334,46.25361095383428,3474.5833333333335,47027.63888888889,4.444444444444445,46.25361095383428,6.378528483545432,High ROAS
67,298865.1541666667,8320.445555555554,44.46619783633817,3330.5,42835.166666666664,5.305555555555555,44.46619783633817,6.977097964678555,Medium ROAS
68,296745.63833333337,8188.116944444445,45.28094669380077,3262.1666666666665,46718.47222222222,5.194444444444445,45.28094669380077,6.351783870881433,Medium ROAS
69,306114.18944444443,8743.117777777778,41.60827235445945,3410.3611111111113,46878.5,5.083333333333333,41.60827235445945,6.5299484719955725,Low ROAS
70,298891.7988888889,8590.168055555556,41.060835050507585,3264.8611111111113,44445.916666666664,4.861111111111111,41.060835050507585,6.72484271458508,Low ROAS
71,289277.6775,8018.526666666668,44.62126720388552,3151.6944444444443,44302.36111111111,4.972222222222222,44.62126720388552,6.52962212949523,Medium ROAS
72,304375.1722222222,8534.465,42.8493200134624,3538.6388888888887,46100.555555555555,5.166666666666667,42.8493200134624,6.602418746460033,Medium ROAS
73,293917.0988888889,8031.621666666667,45.009793827337454,3281.0,46191.02777777778,5.333333333333333,45.009793827337454,6.363077702078987,Medium ROAS
74,300913.37916666665,8548.155555555555,44.18016414864658,3331.8333333333335,45037.0,5.138888888888889,44.18016414864658,6.681470328100598,Medium ROAS
75,297983.14972222224,8192.4475,45.454542089131756,3324.1388888888887,43573.0,4.888888888888889,45.454542089131756,6.838710892576188,Medium ROAS
76,296502.74138888885,8315.447222222221,44.66501875671643,3250.8055555555557,44848.416666666664,5.027777777777778,44.66501875671643,6.611219825052662,Medium ROAS
77,296578.9372222222,8314.111111111111,44.12036525150492,3282.6111111111113,45934.47222222222,4.972222222222222,44.12036525150492,6.4565656874738835,Medium ROAS
78,304726.7113888889,8635.551666666666,43.43182737447454,3422.6388888888887,44139.52777777778,4.916666666666667,43.43182737447454,6.903714804631525,Medium ROAS
79,298119.34944444447,8273.06,44.47327982379493,3327.722222222222,45048.583333333336,4.472222222222222,44.47327982379493,6.617729734995983,Medium ROAS
80,301476.84944444447,8472.379166666668,43.898454047606265,3382.25,44410.52777777778,4.75,43.898454047606265,6.7884095175130525,Medium ROAS
81,297305.9447222222,8341.260277777777,45.7470552164791,3311.3333333333335,42221.27777777778,5.611111111111111,45.7470552164791,7.041614095315289,Medium ROAS
82,299793.00666666665,8463.43,42.84709737925751,3350.972222222222,44871.02777777778,5.194444444444445,42.84709737925751,6.681215508398452,Medium ROAS
83,294188.9497222222,8044.524166666666,44.643924544553165,3398.75,45404.416666666664,5.222222222222222,44.643924544553165,6.479302484645706,Medium ROAS
84,303236.43083333335,8647.27611111111,41.21198708663953,3423.1666666666665,45890.444444444445,5.027777777777778,41.21198708663953,6.607833820403183,Low ROAS
85,298765.13611111115,8240.641111111112,45.18367816539879,3342.5833333333335,45327.25,5.555555555555555,45.18367816539879,6.591291907431207,Medium ROAS
86,304851.5186111111,8424.807222222222,43.480160148354436,3430.4166666666665,45501.833333333336,5.25,43.480160148354436,6.699763422230849,Medium ROAS
87,300882.4838888889,8224.352777777778,45.77019837624952,3433.8333333333335,45783.13888888889,5.111111111111111,45.77019837624952,6.571905972176802,Medium ROAS
88,295340.7419444445,7919.31861111111,46.51964035309397,3334.0833333333335,43966.194444444445,5.555555555555555,46.51964035309397,6.7174506612719505,High ROAS
89,300433.2469444445,8356.460833333334,42.67995502684704,3450.5833333333335,42727.25,5.277777777777778,42.67995502684704,7.031420157965806,Low ROAS
90,300423.89666666667,8412.364444444444,45.18350217013058,3412.1111111111113,44365.61111111111,4.805555555555555,45.18350217013058,6.771548709523517,Medium ROAS
91,304131.5436111111,8526.524444444445,42.75658696375828,3405.777777777778,43939.416666666664,5.444444444444445,42.75658696375828,6.921610860661049,Low ROAS
92,303768.47777777776,8685.845555555556,41.66895868212594,3282.5555555555557,45650.86111111111,4.472222222222222,41.66895868212594,6.654167531219747,Low ROAS
93,296928.16055555554,8246.601944444445,44.541078626949336,3316.3888888888887,45272.944444444445,5.277777777777778,44.541078626949336,6.558622687329812,Medium ROAS
94,298486.2452777778,8256.646944444445,46.902502433105575,3370.527777777778,44937.555555555555,5.25,46.902502433105575,6.642244812554706,High ROAS
95,298928.4863888889,8325.751388888888,44.341504434646424,3365.6944444444443,44485.805555555555,5.111111111111111,44.341504434646424,6.719637481119134,Medium ROAS
96,305182.15194444446,8644.890277777777,42.130296768049305,3539.6944444444443,42508.944444444445,4.972222222222222,42.130296768049305,7.179245590143774,Low ROAS
97,297299.1747222222,8297.627499999999,42.67717528903933,3238.5,44379.75,4.694444444444445,42.67717528903933,6.6989826378522235,Low ROAS
98,298095.67416666663,8376.032777777778,43.392133772684204,3284.9166666666665,45017.88888888889,5.666666666666667,43.392133772684204,6.621715978339474,Medium ROAS
99,302578.4877777778,8551.655555555555,43.58249084857849,3408.0833333333335,45338.833333333336,4.805555555555555,43.58249084857849,6.673715786932712,Medium ROAS
100,301204.1922222222,8479.324444444444,42.87412925195469,3411.472222222222,44264.194444444445,4.805555555555555,42.87412925195469,6.804691602379902,Medium ROAS
101,299005.595,8296.808333333332,44.908264837646556,3338.3055555555557,45032.083333333336,4.888888888888889,44.908264837646556,6.639834821469877,Medium ROAS
102,303996.15694444446,8607.985,42.02439546776035,3360.1388888888887,44291.52777777778,5.25,42.02439546776035,6.863528358508493,Low ROAS
103,301460.7511111111,8429.315555555555,43.91604137234916,3405.3333333333335,44299.77777777778,4.666666666666667,43.91604137234916,6.805017231087188,Medium ROAS
104,302565.82833333337,8592.996666666666,43.57520438709967,3348.6944444444443,44066.36111111111,5.555555555555555,43.57520438709967,6.866140536778811,Medium ROAS
105,304460.1508333333,8659.125,42.38478040335749,3380.1111111111113,45787.194444444445,5.166666666666667,42.38478040335749,6.649460717728574,Low ROAS
106,303037.19361111114,8618.5275,42.10860637765234,3393.0555555555557,47846.13888888889,4.972222222222222,42.10860637765234,6.333576766034181,Low ROAS
107,302357.83416666667,8535.726111111111,43.09231264130614,3453.4166666666665,45556.47222222222,4.555555555555555,43.09231264130614,6.636989639842613,Medium ROAS
108,296333.1161111111,8022.125277777778,48.70041192522414,3437.1944444444443,44555.97222222222,4.833333333333333,48.70041192522414,6.650805746829052,High ROAS
109,305353.43388888886,8888.361111111111,39.60001311659622,3357.4166666666665,46496.083333333336,5.166666666666667,39.60001311659622,6.567293672884035,Low ROAS
110,304255.8763888889,8507.920555555556,43.70657799599202,3441.9166666666665,45651.86111111111,4.861111111111111,43.70657799599202,6.664698195947957,Medium ROAS
111,298589.0622222222,8376.034722222223,45.40200950090518,3283.8611111111113,42959.97222222222,4.777777777777778,45.40200950090518,6.950401659425861,Medium ROAS
112,302120.3091666667,8539.765555555556,42.34923862902374,3385.6944444444443,46860.13888888889,5.388888888888889,42.34923862902374,6.447277287910538,Low ROAS
113,297664.7161111111,8277.774722222222,43.724120201074136,3170.8611111111113,45437.444444444445,4.777777777777778,43.724120201074136,6.5510884194875985,Medium ROAS
114,297384.14944444445,8290.691666666668,44.74578019912951,3358.527777777778,45142.833333333336,4.916666666666667,44.74578019912951,6.587627038129591,Medium ROAS
115,295823.35750000004,8013.723611111111,47.05429539586196,3329.1111111111113,43039.583333333336,4.416666666666667,47.05429539586196,6.873285812478823,High ROAS
116,302083.72222222225,8608.739166666666,43.168183658036995,3302.8055555555557,46046.916666666664,4.888888888888889,43.168183658036995,6.560346361711999,Medium ROAS
117,304725.5316666667,8784.11638888889,41.10683928354459,3365.277777777778,46371.38888888889,4.75,41.10683928354459,6.571412652677357,Low ROAS
118,303692.1608333333,8733.212500000001,41.6286277638886,3377.8611111111113,45414.444444444445,5.25,41.6286277638886,6.687127070437697,Low ROAS
119,301498.2841666667,8560.592777777778,42.52126206672243,3276.8611111111113,44548.416666666664,5.0,42.52126206672243,6.767878787311933,Low ROAS
120,305325.7997222222,8422.360555555555,42.976858488039234,3401.5833333333335,44540.61111111111,4.638888888888889,42.976858488039234,6.854997991845145,Medium ROAS
121,302268.22194444446,8449.551666666666,44.729904435253076,3360.75,43439.22222222222,4.888888888888889,44.729904435253076,6.95841699002182,Medium ROAS
122,305157.6769444444,8581.900555555556,43.397366314523765,3395.277777777778,46115.25,4.75,43.397366314523765,6.6172833703480824,Medium ROAS
123,301942.18805555557,8390.2575,44.13448749295374,3364.027777777778,47533.305555555555,5.138888888888889,44.13448749295374,6.352223657213451,Medium ROAS
124,307800.1216666667,8828.443888888889,42.02797871863088,3516.5833333333335,47814.666666666664,5.166666666666667,42.02797871863088,6.43735788879284,Low ROAS
125,301890.285,8612.839444444446,42.320974796657765,3366.722222222222,47466.02777777778,5.083333333333333,42.320974796657765,6.360133744777697,Low ROAS
126,296727.35805555555,8301.137222222222,43.633812026918456,3265.6111111111113,47560.22222222222,5.277777777777778,43.633812026918456,6.238981741277725,Medium ROAS
127,302566.2536111111,8584.406388888889,43.64898679764365,3295.1944444444443,46379.055555555555,4.805555555555555,43.64898679764365,6.523769188199175,Medium ROAS
128,295828.72055555554,8222.824166666665,43.21386534270877,3254.972222222222,42410.944444444445,5.055555555555555,43.21386534270877,6.975291977830669,Medium ROAS
129,299927.07583333337,8524.97388888889,41.00728857214323,3332.8055555555557,42826.11111111111,4.861111111111111,41.00728857214323,7.003369394320703,Low ROAS
130,302345.36805555556,8610.098333333333,43.765133899312325,3269.1944444444443,42778.77777777778,4.194444444444445,43.765133899312325,7.067648580942263,Medium ROAS
131,300330.27805555554,8492.36638888889,42.31069127654187,3333.0833333333335,44709.97222222222,5.277777777777778,42.31069127654187,6.717299589514892,Low ROAS
132,301002.0361111111,8549.737222222222,42.71952755500581,3327.0,45449.36111111111,5.5,42.71952755500581,6.622800161596209,Low ROAS
133,293949.17333333334,7896.373888888889,48.622803979659494,3429.3611111111113,44286.805555555555,4.861111111111111,48.622803979659494,6.637398422529911,High ROAS
134,305944.5544444445,8960.888888888889,40.11143405048748,3301.972222222222,47904.555555555555,4.972222222222222,40.11143405048748,6.386544054033368,Low ROAS
135,297530.7836111111,8388.143333333333,42.93326109174312,3247.472222222222,43784.944444444445,4.333333333333333,42.93326109174312,6.795276033491979,Medium ROAS
136,298697.4175,8580.6925,40.653687556570866,3284.4166666666665,45541.444444444445,5.222222222222222,40.653687556570866,6.5588042088646965,Low ROAS
137,297103.46944444446,8313.763055555555,42.81612798282541,3172.972222222222,44562.38888888889,5.0,42.81612798282541,6.667135152588817,Medium ROAS
138,298298.61722222227,8202.751388888888,45.84045507024199,3404.1111111111113,44187.333333333336,4.444444444444445,45.84045507024199,6.7507721041223485,Medium ROAS
139,301943.9286111111,8482.639444444445,42.498054349211216,3454.8888888888887,45366.86111111111,5.194444444444445,42.498054349211216,6.655605462136766,Low ROAS
140,299684.665,8212.724166666667,46.97201161688835,3381.5555555555557,44818.11111111111,5.027777777777778,46.97201161688835,6.686686644536063,High ROAS
141,300910.21194444445,8642.5275,41.442088312524795,3346.6944444444443,45136.055555555555,5.722222222222222,41.442088312524795,6.666737007492163,Low ROAS
142,298820.19916666666,8440.305833333334,41.808031965086634,3246.5555555555557,45288.25,4.805555555555555,41.808031965086634,6.598183837235191,Low ROAS
143,301386.9011111111,8643.246111111112,41.652924827348286,3341.5,48511.86111111111,5.111111111111111,41.652924827348286,6.21264355166291,Low ROAS
144,303083.19166666665,8547.859166666667,42.80892071359843,3458.8055555555557,45532.444444444445,4.722222222222222,42.80892071359843,6.656422587556613,Medium ROAS
145,301811.5016666667,8326.70888888889,44.72271682191607,3390.222222222222,44607.0,4.777777777777778,44.72271682191607,6.766012098250649,Medium ROAS
146,306105.6847222222,8686.426388888889,42.908688146145806,3411.8333333333335,45628.166666666664,4.916666666666667,42.908688146145806,6.708700065870619,Medium ROAS
147,298674.60333333333,8211.13638888889,44.66510125124212,3374.3888888888887,45405.75,5.0,44.66510125124212,6.5779026518300725,Medium ROAS
148,301098.9902777778,8284.478888888889,44.60829827929813,3345.4444444444443,46803.416666666664,5.277777777777778,44.60829827929813,6.4332694431733675,Medium ROAS
149,295209.2002777778,8109.123055555556,46.142889299815124,3237.9444444444443,45481.77777777778,5.277777777777778,46.142889299815124,6.49071374738601,High ROAS
150,297646.2138888889,8344.036666666667,43.691660335781634,3277.277777777778,44832.833333333336,4.888888888888889,43.691660335781634,6.639023049823356,Medium ROAS
151,302284.79805555556,8495.593055555555,42.825816857998774,3402.1666666666665,45767.916666666664,4.888888888888889,42.825816857998774,6.604731437900762,Medium ROAS
152,304746.4838888889,8704.592777777776,41.78450794522397,3475.1388888888887,44720.22222222222,5.361111111111111,41.78450794522397,6.814511841523348,Low ROAS
153,301378.9463888889,8450.613055555556,43.27462328059349,3419.3888888888887,44960.833333333336,4.111111111111111,43.27462328059349,6.703144137798947,Medium ROAS
154,303359.65277777775,8390.591944444444,45.33262992840161,3458.8888888888887,45085.055555555555,5.027777777777778,45.33262992840161,6.728607718004611,Medium ROAS
155,294557.2411111111,8074.708333333333,45.98509460875069,3475.6111111111113,46074.805555555555,5.083333333333333,45.98509460875069,6.3930219033902,High ROAS
156,296865.95416666666,8325.602777777778,45.55211536831711,3309.722222222222,45454.02777777778,4.75,45.55211536831711,6.531125373927869,Medium ROAS
157,299067.1977777778,8417.1275,43.253555950001825,3311.027777777778,45420.5,4.694444444444445,43.253555950001825,6.58441007425673,Medium ROAS
158,303508.48055555555,8497.362222222222,42.88686129579267,3453.8333333333335,44760.36111111111,5.25,42.88686129579267,6.780742447589726,Medium ROAS
159,301129.5697222222,8436.186944444444,43.5884296512828,3369.4166666666665,46147.88888888889,4.583333333333333,43.5884296512828,6.525316259802422,Medium ROAS
160,304642.8977777778,8762.189722222223,41.07829449735729,3380.972222222222,44118.805555555555,5.055555555555555,41.07829449735729,6.905057694596095,Low ROAS
161,298249.5755555556,8370.400555555556,43.0711406250167,3426.8055555555557,45274.444444444445,4.694444444444445,43.0711406250167,6.587592166294452,Medium ROAS
162,302941.64083333337,8535.415555555555,44.5720600745423,3427.8888888888887,42352.0,5.25,44.5720600745423,7.1529476962914,Medium ROAS
163,306417.12944444444,8905.800277777778,40.72781683571019,3307.1944444444443,44699.38888888889,5.194444444444445,40.72781683571019,6.855063057039059,Low ROAS
164,305780.2263888889,8781.185,42.759997217439725,3374.0833333333335,46362.27777777778,5.0,42.759997217439725,6.5954530503126945,Low ROAS
165,298023.8302777778,8267.9775,46.883467888230484,3247.972222222222,46311.805555555555,5.527777777777778,46.883467888230484,6.4351589557498245,High ROAS
166,298857.89444444445,8213.105,47.73745462150607,3363.8888888888887,45521.13888888889,5.75,47.73745462150607,6.565255214152644,High ROAS
167,307929.1488888889,8988.72388888889,40.30666706071278,3376.1944444444443,44101.86111111111,4.75,40.30666706071278,6.982225718617317,Low ROAS
168,306520.73055555555,8490.631944444445,45.58444902126009,3536.8888888888887,44478.36111111111,5.75,45.58444902126009,6.891457394076146,Medium ROAS
169,303153.915,8544.785833333333,42.58719066504485,3387.8055555555557,42589.11111111111,5.277777777777778,42.58719066504485,7.118108528001419,Low ROAS
170,302219.0616666667,8480.308333333332,43.67576780677277,3457.1388888888887,44809.083333333336,5.027777777777778,43.67576780677277,6.744593711468472,Medium ROAS
171,299163.4161111111,8392.76638888889,42.88829798145679,3219.1944444444443,45979.36111111111,4.5,42.88829798145679,6.506471792597766,Medium ROAS
172,300317.2888888889,8500.537777777778,42.05142880879139,3401.1944444444443,44315.555555555555,5.138888888888889,42.05142880879139,6.776791695918163,Low ROAS
173,298150.4502777778,8358.389166666668,42.45002744848681,3344.3055555555557,46711.88888888889,4.638888888888889,42.45002744848681,6.38275302861275,Low ROAS
174,296295.69833333336,8361.325833333332,42.35729625086648,3316.3055555555557,44284.166666666664,4.5,42.35729625086648,6.690781844526826,Low ROAS
175,295908.6913888889,8029.030555555555,45.24055093290525,3360.6944444444443,45552.583333333336,4.472222222222222,45.24055093290525,6.4959804633595,Medium ROAS
176,299612.11305555556,8399.417777777777,44.534239573974986,3367.8611111111113,43932.083333333336,5.111111111111111,44.534239573974986,6.819893124172096,Medium ROAS
177,299954.4802777778,8314.135,42.77295987569898,3349.6111111111113,44398.13888888889,4.194444444444445,42.77295987569898,6.756014729095877,Medium ROAS
178,295326.7713888889,8325.975833333334,43.341573308618344,3213.6666666666665,46451.805555555555,5.277777777777778,43.341573308618344,6.357702738501374,Medium ROAS
179,297895.3575,8125.384999999999,47.30701988598167,3381.222222222222,44044.916666666664,5.166666666666667,47.30701988598167,6.76344468430901,High ROAS
180,297289.6508333333,8281.876944444444,42.24149163326777,3333.9444444444443,44401.86111111111,5.083333333333333,42.24149163326777,6.695432204731158,Low ROAS
181,304272.5358333333,8759.075,41.58048410196056,3313.0555555555557,46275.194444444445,4.805555555555555,41.58048410196056,6.57528378835073,Low ROAS
182,300114.1722222222,8486.033611111112,44.50946467563131,3368.5833333333335,45775.25,4.888888888888889,44.50946467563131,6.5562541378195025,Medium ROAS
183,301450.4497222222,8732.212222222222,41.31264759819498,3291.4166666666665,48390.444444444445,4.722222222222222,41.31264759819498,6.229544968703647,Low ROAS
184,298419.2452777778,8272.920277777777,44.83818534731537,3358.8611111111113,46187.88888888889,5.333333333333333,44.83818534731537,6.4609847398668725,Medium ROAS
185,296123.9791666667,8177.662222222221,44.280409527849905,3358.0,43192.02777777778,5.388888888888889,44.280409527849905,6.855986958755892,Medium ROAS
186,303236.48666666663,8832.000277777777,42.2705417882671,3342.527777777778,46173.444444444445,4.916666666666667,42.2705417882671,6.567335192667261,Low ROAS
187,301654.56944444444,8502.31,43.80828850187426,3276.3888888888887,45260.944444444445,5.027777777777778,43.80828850187426,6.664787338114661,Medium ROAS
188,304861.3963888889,8618.393888888888,41.54121428305231,3416.6111111111113,46278.555555555555,4.75,41.54121428305231,6.587530503689013,Low ROAS
189,296950.1702777778,8100.040555555556,49.09327984730692,3321.527777777778,43974.0,4.944444444444445,49.09327984730692,6.75285783139532,High ROAS
190,300156.38083333336,8417.568888888889,45.590219891506415,3296.4444444444443,44837.666666666664,4.861111111111111,45.590219891506415,6.694290830626037,Medium ROAS
191,306105.7736111111,8668.523333333333,43.69183778940983,3476.3055555555557,45384.02777777778,4.944444444444445,43.69183778940983,6.744790812969565,Medium ROAS
