feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,label
1.0948,0.9086,0.9591,-0.1826,-0.0256,1.7303,0.9398,-0.4825,0.3971,-1.1407,-0.3859,0.8034,-1.0213,-0.6119,-0.0826,-0.887,1.0238,0.6385,0.3626,0.2809,0.7448,-0.6603,-0.7667,-0.5448,-1.4997,0.6984,-0.0752,-0.2509,-0.2859,1.3082,-0.5445,0.5187,2
0.5187,-0.9651,-1.9633,-1.1978,0.2513,-0.5232,-0.5246,1.9531,-0.5148,-1.3568,0.7847,0.5607,0.6716,0.8585,-0.5055,-1.767,-0.3688,0.0329,2.2598,1.2501,-0.4679,-1.7665,0.2401,0.4168,-0.2235,0.8146,-0.5838,2.1092,0.6911,-0.3576,0.0161,-0.9435,3
-0.2541,1.4269,-0.3848,0.4099,-0.0332,2.2228,1.8736,-0.9269,0.6907,1.5429,1.1578,0.6585,1.9699,0.9985,-1.095,-0.5379,1.1263,0.2167,-1.259,-0.0316,-2.1666,0.1915,0.3864,0.5965,-0.3249,-0.878,0.0957,0.5598,-1.8357,-0.2803,-0.228,-0.2436,3
-1.9327,0.3859,1.7758,0.7402,-1.3596,-0.7493,1.8782,-0.3793,-1.6419,0.414,-0.4846,0.534,-1.2141,-0.788,-0.7052,0.7874,0.0405,0.0951,-0.7263,-0.0514,-0.062,0.1038,0.8404,0.9241,-1.5906,-0.1407,-2.3015,0.3941,1.4585,-1.0915,0.3274,1.7693,2
0.9643,-0.5191,-0.6702,-0.8927,-1.9245,0.5252,-1.0731,0.8482,-1.2015,0.3312,0.2762,-2.3966,1.5249,-0.9198,-0.2552,0.6577,0.1318,1.6785,-0.3303,0.5673,0.8056,1.4049,-0.5875,0.2987,-0.3139,-0.5988,-0.4347,-0.5146,-0.9583,-0.5252,0.1455,-0.809,3
0.117,0.9924,0.3166,-0.1125,0.7881,-0.3772,0.2301,-0.1052,-0.4883,1.2108,0.2649,0.3847,-1.5554,0.2526,0.7999,2.001,-1.1212,-0.7477,1.0037,0.0895,0.3433,-0.3711,-0.4274,-0.8071,0.266,-0.0412,1.7493,1.5579,-0.1542,0.3155,0.9366,0.5015,1
-0.8296,-0.5699,-0.3303,0.5408,-0.5067,2.1938,-2.3845,-0.75,1.5558,-1.3513,-1.0477,0.5419,-0.7457,0.0168,-1.0927,-0.9862,0.7134,-2.1501,0.4975,1.436,1.2709,-0.361,-0.4063,0.6304,0.5895,1.4148,-0.1511,1.629,-2.883,1.7948,0.5961,0.2111,3
-1.4165,0.972,-0.3419,0.6212,-1.1336,-0.5575,0.2458,0.3206,-0.3148,-0.0733,-1.7745,-0.4761,-0.3126,0.1923,-0.0803,-0.3247,0.3526,-0.4171,-0.0327,0.4239,0.8963,0.8508,1.1392,-0.5099,1.7515,-0.2408,0.3147,1.4172,0.0247,-0.3252,-0.0589,1.6334,0
-0.385,-1.1108,-1.0045,-0.3543,0.0329,0.4538,0.3298,-2.5821,0.4324,0.986,-0.3812,-0.7708,0.7279,0.1914,0.9064,-1.9221,-2.0717,1.6812,-0.9365,-0.7966,-0.0575,-0.1992,0.7113,-0.7015,0.4375,-0.5902,1.7206,-1.2813,-0.9514,-0.8494,2.0579,-1.4331,1
0.8562,1.7473,0.5027,-0.2694,-0.0442,1.3372,-0.9421,0.0007,-1.2806,0.5362,-0.5744,1.8123,0.3943,0.8167,-1.3408,0.259,-1.5033,-0.3122,0.6049,1.2289,-0.1648,-0.0919,-1.1861,0.7648,1.5906,-0.4655,0.6715,0.0128,1.1808,-0.6852,-0.2908,-0.8183,1
0.5199,-0.3185,0.5916,1.1779,-0.0511,-0.3766,0.846,0.718,-0.9861,-1.175,-0.5187,-0.3113,-0.5175,1.9642,0.4618,0.2008,-1.093,-1.7261,-0.6782,-1.7161,-0.1867,-1.921,-1.2721,1.0897,-0.4413,1.9132,-0.1817,-0.7699,-2.1208,-1.2877,0.6928,-1.5314,0
0.7482,-1.059,-0.9775,0.092,-1.4741,0.3944,0.0676,0.0335,0.8441,0.3604,-0.7427,0.492,-0.3438,1.2302,0.4533,1.2104,0.3822,-1.7627,0.9285,1.4089,0.3685,-0.5623,-0.0404,-0.2308,-0.5674,0.4227,-0.1093,-2.4167,1.3235,-0.7322,0.3027,2.0905,1
-1.2351,-0.1783,-1.6726,0.4181,3.5835,-0.2761,-0.7312,0.4641,1.0799,0.1905,-1.2911,2.254,-0.0667,0.8256,1.5116,0.1063,-0.3067,-0.7045,0.191,-1.2923,1.6156,0.3015,1.8619,0.6771,-0.371,0.5468,0.0034,0.1878,-0.6521,1.7015,1.4956,-0.2286,2
0.4542,-0.6882,1.4269,0.1022,-0.9868,2.4033,-0.208,0.4687,-1.0621,0.0559,-1.1498,-0.7738,0.8042,0.9341,-1.7262,0.5537,2.867,-1.4099,1.0744,-0.5925,0.2639,2.2292,0.2942,-0.8047,-1.0194,-0.7207,1.8666,2.2319,-0.8189,2.3614,1.4269,-1.2398,2
-0.6884,0.2046,2.9645,0.6287,-1.9135,0.6969,-1.8833,-0.521,-2.6312,-1.8997,0.9896,1.5123,-1.7042,1.2524,0.39,-0.4012,2.2319,-0.6555,2.4022,-0.6029,1.9344,-1.1558,1.0555,0.9802,-1.8287,-0.1229,-0.6053,-1.5159,0.0347,-0.8327,0.5316,-0.7002,2
