station_id,lat,lon,depth_m,temperature_c,salinity_psu,pressure_dbar,sigma_theta
ST0,-19.7649,41.4093,489.7959183673469,4.972359297745293,35.38948472147438,488.9357124510071,-6.089217598469986
ST0,-19.7649,41.4093,510.2040816326531,4.834725040830656,35.31506516259617,508.78993336929165,-6.78622691029932
ST0,-19.7649,41.4093,530.6122448979592,4.760697610942777,35.29593211810661,532.4803809162296,-7.777068393886566
ST0,-19.7649,41.4093,551.0204081632653,4.509941912242984,35.280096680322664,551.1271266634443,-8.141537792472718
ST0,-19.7649,41.4093,571.4285714285714,4.507836650940473,35.20496010584613,572.9636955743533,-9.230935958479222
ST0,-19.7649,41.4093,591.8367346938776,4.577004025641511,35.23009512945981,589.7201017739209,-10.17259102461162
ST0,-19.7649,41.4093,612.2448979591836,4.32893483804756,35.1918315328594,611.1331007191868,-10.691476861510978
ST0,-19.7649,41.4093,632.6530612244898,4.215431941337783,35.173029565884825,631.8318020224808,-11.455558327219137
ST0,-19.7649,41.4093,653.0612244897959,4.281557139063699,35.11779000591867,653.7477746944924,-12.683711335312864
ST0,-19.7649,41.4093,673.469387755102,4.382023858627525,35.06565437868077,672.8289439420173,-13.847342338873432
ST0,-19.7649,41.4093,693.8775510204082,4.163412763979838,35.044108983517354,694.1497301860627,-14.418424793844679
ST0,-19.7649,41.4093,714.2857142857142,4.1134752956751175,35.03294210645225,715.0150090608921,-15.322423808096346
ST0,-19.7649,41.4093,734.6938775510204,4.240578885195256,35.01675198930956,733.8927096890201,-16.511394760191365
ST0,-19.7649,41.4093,755.1020408163265,4.118493849680206,34.991225372947795,755.3302096778008,-17.297162143460127
ST0,-19.7649,41.4093,775.5102040816327,4.029817701777696,34.97960527484855,775.4627043348701,-18.083720534810823
ST0,-19.7649,41.4093,795.9183673469388,4.1948858993321645,34.88744168680088,796.5149793179485,-19.502337496209975
ST0,-19.7649,41.4093,816.3265306122448,4.19775593428788,34.90281771652889,815.97689257782,-20.43589748931504
ST0,-19.7649,41.4093,836.734693877551,4.151803835789547,34.885923308012806,836.431956004463,-21.33181407167274
ST0,-19.7649,41.4093,857.1428571428571,4.102969084776512,34.86010272809965,857.6677115623565,-22.26445064341624
ST0,-19.7649,41.4093,877.5510204081633,4.15369887287712,34.84558687895755,877.3655480460384,-23.328845213283557
ST0,-19.7649,41.4093,897.9591836734694,3.8594903094432063,34.80861402757219,898.1254787337765,-23.72377871024014
ST0,-19.7649,41.4093,918.3673469387755,3.939149879273028,34.79579046484189,918.3176046006531,-24.871341136624892
ST0,-19.7649,41.4093,938.7755102040816,3.862082353675205,34.74367953518095,938.647877390187,-25.716877484074303
ST0,-19.7649,41.4093,959.1836734693877,3.875737831592218,34.73669509893353,960.3716875812394,-26.79459636861054
ST0,-19.7649,41.4093,979.5918367346939,4.1385587191115585,34.66425596413149,979.3117181393186,-28.307351090587304
ST0,-19.7649,41.4093,1000.0,3.96367347814321,34.64657310353107,1001.0506232399925,-28.99128801160259
ST1,-19.9328,40.9874,0.0,26.765981112287715,35.177748235543746,1.805245788146248,-44.035761755818385
ST1,-19.9328,40.9874,20.408163265306122,23.320115241438614,35.227683831811355,20.39023203936795,-33.43264454480436
ST1,-19.9328,40.9874,40.816326530612244,20.460502149685762,35.25219386885164,42.28450657620156,-25.420482879855626
ST1,-19.9328,40.9874,61.224489795918366,17.99017207306661,35.29646037963268,62.01914337692078,-18.915170117648472
ST1,-19.9328,40.9874,81.63265306122449,15.857407789121302,35.31581941318707,83.59910889639187,-13.790099650627553
ST1,-19.9328,40.9874,102.0408163265306,14.03600337499157,35.3661918861203,102.22588796537599,-9.634059877439086
ST1,-19.9328,40.9874,122.44897959183673,12.704672609000177,35.37956842135694,123.1759491379677,-7.072251354837363
ST1,-19.9328,40.9874,142.85714285714286,11.468624471641807,35.376933355821826,143.98482034805517,-4.855222983769522
ST1,-19.9328,40.9874,163.26530612244898,10.30800440927079,35.34928542437197,163.4367718240588,-2.859172735938614
ST1,-19.9328,40.9874,183.6734693877551,9.401497849895618,35.35895643270584,184.3366843560767,-1.62920834992633
ST1,-19.9328,40.9874,204.0816326530612,8.511480570207926,35.3447564107594,204.74282594875586,-0.47101289571617144
ST1,-19.9328,40.9874,224.48979591836735,7.655658982368217,35.32708082190785,224.25566086365362,0.5994257530819596
ST1,-19.9328,40.9874,244.89795918367346,7.361566760516352,35.257497330260534,243.6520962757099,0.3176314770632871
ST1,-19.9328,40.9874,265.3061224489796,6.664563632630999,35.256072406391226,265.19013886745404,0.8725417198803598
ST1,-19.9328,40.9874,285.7142857142857,6.3760443022509214,35.254221901085316,285.33172241573106,0.5509065665667094
ST1,-19.9328,40.9874,306.1224489795918,5.804646129411455,35.252739024789626,306.4970770824566,0.8050903846230995
ST1,-19.9328,40.9874,326.53061224489795,5.418097129127356,35.19805607388591,327.6186620239294,0.6104665094305801
ST1,-19.9328,40.9874,346.9387755102041,5.395819316609477,35.17929607359661,346.7156935401922,-0.27124901327022144
ST1,-19.9328,40.9874,367.3469387755102,5.087680030538436,35.15469973096463,367.74590991147716,-0.6264929212924244
ST1,-19.9328,40.9874,387.7551020408163,5.035787639076005,35.138403346801304,388.43333134671917,-1.5196450254406955
ST1,-19.9328,40.9874,408.1632653061224,4.798895027947874,35.12452186331438,409.979069602993,-2.0536987008688357
ST1,-19.9328,40.9874,428.57142857142856,4.764189441693808,35.1075886546202,428.89261687154675,-2.8993589736599006
ST1,-19.9328,40.9874,448.9795918367347,4.575845952718833,35.08152096331435,449.754785535923,-3.5146365989035075
ST1,-19.9328,40.9874,469.3877551020408,4.3901945309193815,35.072181214652474,470.3415148081904,-4.114980317354593
ST1,-19.9328,40.9874,489.7959183673469,4.25012871765152,35.01862747970019,489.47040148646937,-4.769218301417368
ST1,-19.9328,40.9874,510.2040816326531,4.152655640084277,35.0206956151319,509.68895039906624,-5.53467809874553
ST1,-19.9328,40.9874,530.6122448979592,4.2659465078173335,35.00351457265936,531.4481463539145,-6.831498974376359
ST1,-19.9328,40.9874,551.0204081632653,4.1536969083614546,34.95713784899945,551.0222366560996,-7.562760370244973
ST1,-19.9328,40.9874,571.4285714285714,4.110266109832035,34.959893008341076,572.3544317296179,-8.49566617257858
ST1,-19.9328,40.9874,591.8367346938776,3.9928861153849753,34.96030143720448,593.0931522952999,-9.245407736632046
ST1,-19.9328,40.9874,612.2448979591836,4.046979824886224,34.89284092484226,612.8634863274624,-10.350405342657496
ST1,-19.9328,40.9874,632.6530612244898,3.900363960764064,34.872514294866086,631.1943376880431,-10.935776286361829
ST1,-19.9328,40.9874,653.0612244897959,3.7762107675398116,34.88661380330815,652.9179083769328,-11.711521332477673
ST1,-19.9328,40.9874,673.469387755102,3.920206039328885,34.872989991637866,672.4233549475239,-12.959846230392372
ST1,-19.9328,40.9874,693.8775510204082,3.978082119174002,34.82624309298319,692.6916235560664,-14.084385269140284
ST1,-19.9328,40.9874,714.2857142857142,3.893667747032362,34.78971085946598,713.0243559228381,-14.906474836927941
ST1,-19.9328,40.9874,734.6938775510204,3.9391990445056595,34.793041703619956,733.5392994853357,-15.986805919613062
ST1,-19.9328,40.9874,755.1020408163265,3.7241033534391823,34.7857923105244,755.1805790466261,-16.58006212525288
ST1,-19.9328,40.9874,775.5102040816327,3.9853316172473368,34.739864918167264,776.3010300788507,-18.172324347358767
ST1,-19.9328,40.9874,795.9183673469388,3.707562844451381,34.74031323284748,794.7957103627485,-18.477551241510923
ST1,-19.9328,40.9874,816.3265306122448,4.007724748347184,34.751560249345665,815.9678170462372,-20.12052539036506
ST1,-19.9328,40.9874,836.734693877551,3.8983630280203747,34.673786409047764,835.814101990043,-20.89057285159265
ST1,-19.9328,40.9874,857.1428571428571,3.8836963334094214,34.67531058762756,856.7936510461068,-21.8676154861065
ST1,-19.9328,40.9874,877.5510204081633,3.698773068402204,34.695426453481915,880.0337318863017,-22.583950926941725
ST1,-19.9328,40.9874,897.9591836734694,3.6154872750941256,34.639599831607555,897.9761971522778,-23.30612835291663
ST1,-19.9328,40.9874,918.3673469387755,3.8397284085421104,34.5980448932941,919.8139336549428,-24.85177565682943
ST1,-19.9328,40.9874,938.7755102040816,3.7583684840966,34.6393597880601,941.5712175641384,-25.701600666251693
ST1,-19.9328,40.9874,959.1836734693877,3.846057161887852,34.582015874259625,960.0192021155846,-26.80794076507084
ST1,-19.9328,40.9874,979.5918367346939,3.766799329767403,34.56905670618131,980.2768188014959,-27.622792102692983
ST1,-19.9328,40.9874,1000.0,3.7308340455876827,34.54131019570243,999.1271376972821,-28.4702024133004
ST2,-18.3183,41.8248,0.0,27.778050500608177,35.297675778110374,-0.664272762598642,-47.57643133354668
ST2,-18.3183,41.8248,20.408163265306122,25.590958398303247,35.35161429022574,19.150065188034894,-41.04813859172668
ST2,-18.3183,41.8248,40.816326530612244,23.603991623398986,35.412470002818104,40.70243765809331,-35.50991887986163
ST2,-18.3183,41.8248,61.224489795918366,21.57055644405948,35.473373885122754,59.53605131476912,-29.89010211041034
ST2,-18.3183,41.8248,81.63265306122449,20.195735039688227,35.49491401745716,82.02380296141239,-26.67847476767861
ST2,-18.3183,41.8248,102.0408163265306,18.656612890362183,35.594562956873034,101.86914159350357,-22.97681718186209
ST2,-18.3183,41.8248,122.44897959183673,17.237762436808506,35.630941338402835,120.60990826162688,-19.66963766488402
ST2,-18.3183,41.8248,142.85714285714286,16.20152632926477,35.70237120863123,142.11849919985366,-17.71618172349065
ST2,-18.3183,41.8248,163.26530612244898,14.90216810355387,35.74294976520627,164.25607604750212,-15.098055888149247
ST2,-18.3183,41.8248,183.6734693877551,13.998873455645718,35.701257492962284,184.17191529491996,-13.549227720764634
ST2,-18.3183,41.8248,204.0816326530612,13.237658437964322,35.70264916667741,204.9033225223774,-12.478515855409
ST2,-18.3183,41.8248,224.48979591836735,12.338780304118448,35.62712786275164,226.41571288091689,-11.118289542622051
ST2,-18.3183,41.8248,244.89795918367346,11.610417866016977,35.6183267419927,242.91211787284718,-10.007149486954972
ST2,-18.3183,41.8248,265.3061224489796,10.798955810241301,35.62071224068296,265.93778619200145,-9.031577928713205
ST2,-18.3183,41.8248,285.7142857142857,10.08228985525408,35.52990979506848,285.1493733745538,-8.167816108735906
ST2,-18.3183,41.8248,306.1224489795918,9.697949447754219,35.53651098556513,306.80024358738126,-8.258262745463071
ST2,-18.3183,41.8248,326.53061224489795,9.31476391706218,35.499815521698295,327.57191587048976,-8.32839909814561
ST2,-18.3183,41.8248,346.9387755102041,8.600470722101178,35.50276128197629,346.1080114136801,-7.485472359084952
ST2,-18.3183,41.8248,367.3469387755102,8.29479105977172,35.45869115326687,369.69541599004776,-7.907517476294629
ST2,-18.3183,41.8248,387.7551020408163,8.000745077341076,35.43124681186162,389.0878932274732,-8.154859999777955
ST2,-18.3183,41.8248,408.1632653061224,7.621640579224581,35.42011055086923,409.7795453707162,-8.26444986256945
ST2,-18.3183,41.8248,428.57142857142856,7.395540039286781,35.38471127404908,428.50308895616524,-8.653920648039161
ST2,-18.3183,41.8248,448.9795918367347,7.006567503157085,35.313172561294806,449.78185621731507,-8.808310323097658
ST2,-18.3183,41.8248,469.3877551020408,6.633822151242206,35.319076240450244,468.35741920251746,-8.847017650524094
ST2,-18.3183,41.8248,489.7959183673469,6.362871103249999,35.30750914650301,489.94234527826336,-9.277455932322255
ST2,-18.3183,41.8248,510.2040816326531,6.42836993446953,35.2513227152366,509.32356715141316,-10.387852038271376
ST2,-18.3183,41.8248,530.6122448979592,6.244525140219104,35.22183760449848,530.9217063825001,-11.027632050992224
ST2,-18.3183,41.8248,551.0204081632653,5.763531699185161,35.19025295938819,550.8351904528805,-10.923770273751984
ST2,-18.3183,41.8248,571.4285714285714,5.8443353624879775,35.17517736378422,570.7575219569208,-12.072891896089459
ST2,-18.3183,41.8248,591.8367346938776,5.6978395010565945,35.18356403904489,592.9669850086078,-12.81333328855169
ST2,-18.3183,41.8248,612.2448979591836,5.556344080196539,35.09186367274946,611.6945288903423,-13.448057367078945
ST2,-18.3183,41.8248,632.6530612244898,5.482308479177201,35.08954935191807,632.5770957591058,-14.29243592347143
ST2,-18.3183,41.8248,653.0612244897959,5.206351719324778,35.07923906461945,655.0456381137792,-14.772667767357689
ST2,-18.3183,41.8248,673.469387755102,5.360918796802765,35.04581448633326,672.5104935826574,-15.972250561563555
ST2,-18.3183,41.8248,693.8775510204082,5.019124344981332,35.003457932348,694.5471698581381,-16.30657573862777
ST2,-18.3183,41.8248,714.2857142857142,5.328349131218776,34.97297374699467,715.1545882303471,-17.994091573458263
ST2,-18.3183,41.8248,734.6938775510204,4.983138345745277,34.91344952789802,734.0975847876001,-18.182085591809482
ST2,-18.3183,41.8248,755.1020408163265,4.937620359163318,34.87870571964984,754.3277094809438,-19.07638700864095
ST2,-18.3183,41.8248,775.5102040816327,4.7248928186507,34.90295581183847,773.5015343457209,-19.524971518675216
ST2,-18.3183,41.8248,795.9183673469388,4.9382861203354915,34.85944710501733,795.5423333968982,-21.073941743296018
ST2,-18.3183,41.8248,816.3265306122448,4.553564513042509,34.8460447257275,815.315317794796,-21.20003682133961
ST2,-18.3183,41.8248,836.734693877551,4.8296147870306285,34.77419376909772,837.1752947115575,-22.889555238043954
ST2,-18.3183,41.8248,857.1428571428571,4.776985265746528,34.78116907321439,856.8137362578108,-23.71751364558031
ST2,-18.3183,41.8248,877.5510204081633,4.707537107254682,34.72990703036665,876.1887115899558,-24.528438012326887
ST2,-18.3183,41.8248,897.9591836734694,4.670825329050337,34.72459434824202,896.6927801684824,-25.43941858272251
ST2,-18.3183,41.8248,918.3673469387755,4.533922341648359,34.728525975984454,916.26890287998,-26.08423848223015
ST2,-18.3183,41.8248,938.7755102040816,4.378908246212713,34.67722620487002,939.5987306347764,-26.902995144474062
ST2,-18.3183,41.8248,959.1836734693877,4.327446271316824,34.658800609702666,958.6561251621577,-27.7204228209863
ST2,-18.3183,41.8248,979.5918367346939,4.572428262744695,34.62544991519356,978.1358517421563,-29.2037591386528
ST2,-18.3183,41.8248,1000.0,4.62761244814659,34.615685264125446,999.7700464741278,-30.370095537133466
ST3,-19.0772,41.9837,0.0,28.594259094822608,35.26246495480695,0.16838815534453055,-50.45615124956237
ST3,-19.0772,41.9837,20.408163265306122,25.052729331266764,35.34335177019434,19.267679868356588,-39.2245921389366
ST3,-19.0772,41.9837,40.816326530612244,22.140726769188134,35.34392146579175,41.74667612918537,-30.752417813283955
ST3,-19.0772,41.9837,61.224489795918366,19.64112164434286,35.395045935776075,62.97135216215862,-23.981658322337807
ST3,-19.0772,41.9837,81.63265306122449,17.41869999030739,35.437934804947545,81.8191065930442,-18.245381374756903
ST3,-19.0772,41.9837,102.0408163265306,15.611830004797506,35.505825886227,101.35530234629596,-13.996702546869756
ST3,-19.0772,41.9837,122.44897959183673,13.816999614971103,35.55721649736277,121.03289595651313,-9.963487253785615
ST3,-19.0772,41.9837,142.85714285714286,12.752631157047054,35.584074307370905,145.2396804163751,-8.268156486256999
ST3,-19.0772,41.9837,163.26530612244898,11.3699828505817,35.57734247069771,163.2685286669344,-5.513951589914768
ST3,-19.0772,41.9837,183.6734693877551,10.595214264518985,35.55212591133062,184.3862673728406,-4.561607055977902
ST3,-19.0772,41.9837,204.0816326530612,9.426280620575815,35.544949965609405,205.30191578119033,-2.6588421577642976
ST3,-19.0772,41.9837,224.48979591836735,8.698005117742674,35.49845008839244,223.4748331690324,-1.77855583489918
ST3,-19.0772,41.9837,244.89795918367346,8.130022302093664,35.50181703340433,244.26431421495087,-1.424207373565082
ST3,-19.0772,41.9837,265.3061224489796,7.552784124376257,35.46785630371556,266.4394041861922,-1.1483093766818229
ST3,-19.0772,41.9837,285.7142857142857,7.299461703409796,35.4575479769054,286.58943777958854,-1.53632927614467
ST3,-19.0772,41.9837,306.1224489795918,6.5614030818340385,35.43941411045078,305.5324763910499,-0.7614854676535288
ST3,-19.0772,41.9837,326.53061224489795,6.35118909759871,35.41559063262297,326.21347269002524,-1.2939470796025034
ST3,-19.0772,41.9837,346.9387755102041,6.0850273752240325,35.3690279854864,347.5793118022805,-1.7472341486080722
ST3,-19.0772,41.9837,367.3469387755102,5.926095306702225,35.32378336829788,368.5422510668313,-2.424789977011642
ST3,-19.0772,41.9837,387.7551020408163,5.691944916364299,35.290544616219286,386.91505217148875,-2.8063979433648
ST3,-19.0772,41.9837,408.1632653061224,5.579448471017154,35.2959459204274,408.66874781495017,-3.6038287978946073
ST3,-19.0772,41.9837,428.57142857142856,5.237414995766878,35.31839096240894,427.60146278925964,-3.7515950360749457
ST3,-19.0772,41.9837,448.9795918367347,5.097944335570217,35.26557124949803,448.4796224679199,-4.480607170488838
ST3,-19.0772,41.9837,469.3877551020408,5.049115734792091,35.223722241849096,469.6240260445319,-5.415426261883454
ST3,-19.0772,41.9837,489.7959183673469,4.846538542238969,35.24455136893751,489.5417794652732,-5.923331407219052
ST3,-19.0772,41.9837,510.2040816326531,4.798683203345614,35.18685509723034,511.60999815050576,-6.914325905324404
ST3,-19.0772,41.9837,530.6122448979592,4.498328806696342,35.16948102730892,530.2593250458244,-7.174767305110436
ST3,-19.0772,41.9837,551.0204081632653,4.503078139866167,35.1879632125841,550.4235343459908,-8.1452150671646
ST3,-19.0772,41.9837,571.4285714285714,4.608659342089871,35.13705009524872,570.7815359269878,-9.381306701652875
ST3,-19.0772,41.9837,591.8367346938776,4.610858984192743,35.171622635740036,591.8043135940585,-10.378929668017463
ST3,-19.0772,41.9837,612.2448979591836,4.572218611418197,35.11043394350874,613.7742600211448,-11.387844688210976
ST3,-19.0772,41.9837,632.6530612244898,4.361314052083715,35.0486628112959,632.0874470901658,-11.851840630573065
ST3,-19.0772,41.9837,653.0612244897959,4.377277071861834,35.03262697784803,652.7863519848592,-12.891453699265412
ST3,-19.0772,41.9837,673.469387755102,4.429427665551001,35.05185152299611,671.9146647912395,-13.912957513018569
ST3,-19.0772,41.9837,693.8775510204082,4.558146244240037,35.0342139190772,691.8929063189325,-15.161658985010718
ST3,-19.0772,41.9837,714.2857142857142,4.389731542184928,35.01637890349965,714.7936177302121,-15.911970364374042
ST3,-19.0772,41.9837,734.6938775510204,4.218379908450463,34.98740670807236,734.5156338349294,-16.511027184492264
ST3,-19.0772,41.9837,755.1020408163265,4.398544211286589,34.959097407025276,753.601993705396,-17.83162727149204
ST3,-19.0772,41.9837,775.5102040816327,4.17911199172804,34.940843059010966,776.5769236130508,-18.478182877280233
ST3,-19.0772,41.9837,795.9183673469388,4.410649683246974,34.90163373063817,796.5446128287612,-19.95743635388601
ST3,-19.0772,41.9837,816.3265306122448,4.375067116922445,34.91359324166904,817.700313547891,-20.892436567744653
ST3,-19.0772,41.9837,836.734693877551,4.3274726131353125,34.86160014182528,836.561746110073,-21.72793733514868
ST3,-19.0772,41.9837,857.1428571428571,4.163376941901361,34.85613719382494,856.721544292473,-22.35012136789055
ST3,-19.0772,41.9837,877.5510204081633,4.394403961315746,34.84394692912441,878.537500960281,-23.90205066944111
ST3,-19.0772,41.9837,897.9591836734694,4.161315663136828,34.767917604677706,897.4404216348445,-24.35638157829237
ST3,-19.0772,41.9837,918.3673469387755,4.1846811917809426,34.814469540522886,917.232672712711,-25.33136240433862
ST3,-19.0772,41.9837,938.7755102040816,4.424565273753337,34.76895831721415,939.4829022656593,-26.943258840456565
ST3,-19.0772,41.9837,959.1836734693877,4.2923572892052695,34.710033757512555,959.2602570098842,-27.644826807990512
ST3,-19.0772,41.9837,979.5918367346939,4.2345732829802945,34.69960773128344,980.7058681470861,-28.559037667054554
ST3,-19.0772,41.9837,1000.0,4.238820378717373,34.71196518152725,1002.0329003441807,-29.58719727438961
ST4,-19.2527,40.507,0.0,28.31904003572982,35.1636901212024,0.5599960012713492,-49.37468228229602
ST4,-19.2527,40.507,20.408163265306122,25.33368181239765,35.18678368518264,18.217265989100536,-39.966808352137036
ST4,-19.2527,40.507,40.816326530612244,22.619089317572314,35.25253407820064,42.156420150401125,-32.243999687445694
ST4,-19.2527,40.507,61.224489795918366,20.417476208371358,35.34315550256489,60.123127029672546,-26.21153572979199
ST4,-19.2527,40.507,81.63265306122449,18.071607330229728,35.403263099890786,81.84439383835762,-20.166018533690476
ST4,-19.2527,40.507,102.0408163265306,16.42449052100082,35.47236713045356,102.72816741520951,-16.38164769704497
ST4,-19.2527,40.507,122.44897959183673,14.902061172703815,35.534207095888874,121.57957470584734,-12.988535653059444
ST4,-19.2527,40.507,142.85714285714286,13.528584032736607,35.51023744872229,141.9832147470932,-10.197914777008464
ST4,-19.2527,40.507,163.26530612244898,12.282685246170422,35.51113722291746,163.16798438049292,-7.897780958585827
ST4,-19.2527,40.507,183.6734693877551,11.480147348473025,35.47758302428309,183.05160699121097,-6.773247766297459
ST4,-19.2527,40.507,204.0816326530612,10.503900116046403,35.449784789350815,203.78373056753657,-5.292009616328983
ST4,-19.2527,40.507,224.48979591836735,9.917636216247525,35.395644155778314,227.0290619335891,-4.964526780266169
ST4,-19.2527,40.507,244.89795918367346,8.911512811063925,35.38454880272316,241.96301732778556,-3.224967031393021
ST4,-19.2527,40.507,265.3061224489796,8.528646817773014,35.3926026325332,264.99427717620466,-3.416558148129184
ST4,-19.2527,40.507,285.7142857142857,7.9859731543113766,35.35494633292371,287.8600867108182,-3.2452087617763254
ST4,-19.2527,40.507,306.1224489795918,7.407590111313317,35.33148141485164,305.1331806550569,-2.734407883936001
ST4,-19.2527,40.507,326.53061224489795,7.121577994835463,35.31311516153497,326.2811299031808,-3.1022070147570275
ST4,-19.2527,40.507,346.9387755102041,6.88355300480946,35.30572338245432,346.24124273575666,-3.5228711698148345
ST4,-19.2527,40.507,367.3469387755102,6.460604649395377,35.27505177591725,368.7690871327573,-3.6609071699308515
ST4,-19.2527,40.507,387.7551020408163,6.143891571987414,35.25025827019806,388.07334282382214,-3.8903023024254253
ST4,-19.2527,40.507,408.1632653061224,6.012453505016772,35.200535930978646,408.8862758104359,-4.624118002227078
ST4,-19.2527,40.507,428.57142857142856,5.73230596008394,35.21183800346202,428.392016135262,-4.93599715174139
ST4,-19.2527,40.507,448.9795918367347,5.618215247867037,35.18181623368787,450.45054522132097,-5.762285624364154
ST4,-19.2527,40.507,469.3877551020408,5.522340121953048,35.19475396150149,468.38439270543944,-6.4088974223459445
ST4,-19.2527,40.507,489.7959183673469,5.312313477863994,35.13100678154193,489.4540422338036,-6.995446819879135
ST4,-19.2527,40.507,510.2040816326531,5.4376832204694665,35.13024142323633,511.2739599503562,-8.32342359374536
ST4,-19.2527,40.507,530.6122448979592,5.235955151488743,35.10623404785091,530.5078874308196,-8.820201991363774
ST4,-19.2527,40.507,551.0204081632653,4.981458436703837,35.08854065696196,551.4639336375343,-9.28431752218114
ST4,-19.2527,40.507,571.4285714285714,5.112381048949329,35.00512510663074,571.1767396735235,-10.56375969853184
ST4,-19.2527,40.507,591.8367346938776,4.9177889123600265,35.0338705782233,592.1305101444038,-11.134906775211903
ST4,-19.2527,40.507,612.2448979591836,4.840084498153822,35.00109214643634,612.9594990286746,-11.987745767999058
ST4,-19.2527,40.507,632.6530612244898,4.812499063582498,34.947375420158984,632.9231715134131,-12.919095536516693
ST4,-19.2527,40.507,653.0612244897959,4.797772137454198,34.965495192356094,654.0277168352376,-13.893893731982189
ST4,-19.2527,40.507,673.469387755102,4.5549333026704755,34.93049025357037,673.9161044481447,-14.347606512454263
ST4,-19.2527,40.507,693.8775510204082,4.739038599573173,34.90708123837958,693.2566889643934,-15.688524113117637
ST4,-19.2527,40.507,714.2857142857142,4.370132007465919,34.92114689198117,714.9874452860962,-15.933900854821559
ST4,-19.2527,40.507,734.6938775510204,4.63280536459857,34.88464822006969,734.6339467238554,-17.46440387634391
ST4,-19.2527,40.507,755.1020408163265,4.501681363152635,34.82464722028804,754.7840433389991,-18.186298731128886
ST4,-19.2527,40.507,775.5102040816327,4.6901998155000655,34.805681966213996,776.3907743224337,-19.642899220091294
ST4,-19.2527,40.507,795.9183673469388,4.400916517105469,34.78744123658681,798.01105456581,-20.072331030293867
ST4,-19.2527,40.507,816.3265306122448,4.454759976780097,34.7585674037514,816.7717246898883,-21.107157119871204
ST4,-19.2527,40.507,836.734693877551,4.458553320580586,34.72205533700161,836.0920198593664,-22.066030235783273
ST4,-19.2527,40.507,857.1428571428571,4.524777528154706,34.74266500812072,856.8623752365899,-23.196499686557786
ST4,-19.2527,40.507,877.5510204081633,4.503269225537521,34.695430055715875,877.9114770338209,-24.190241770535863
ST4,-19.2527,40.507,897.9591836734694,4.322718785508329,34.70493822217201,896.8240573339657,-24.708054180047043
ST4,-19.2527,40.507,918.3673469387755,4.587340235443049,34.6602839427987,921.1364880291896,-26.471995685333695
ST4,-19.2527,40.507,938.7755102040816,4.489577387402026,34.69320254180551,939.1719622396654,-27.11122195185976
ST4,-19.2527,40.507,959.1836734693877,4.500009508591272,34.63866234965662,959.2484535993125,-28.13095473126839
ST4,-19.2527,40.507,979.5918367346939,4.324704849657459,34.6316973482084,977.8529943367296,-28.6539815787645
